3'桑德兰球员斯瑟格农球门右侧小角度尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是加德纳.                   3'第3分钟，加德纳头球摆渡，塞塞尼翁突入禁区右侧的小角度射门打在边网
47'桑德兰球员基尔加仑自摆乌龙,切尔西 1-1 桑德兰                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
48'桑德兰球员A-恩迪亚耶拼抢犯规,对手获得控球权.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
48'大卫-路易斯为切尔西赢得一个任意球.                   45'桑德兰第45分钟打破僵局，亚当-约翰逊反击中传球，维克汉姆强突禁区右侧的射门被路易斯挡出近角
54'切尔西球员阿兹皮里库塔大禁区外右脚射门,被防守球员封堵.给他传球的是马塔.                   54'第54分钟，马塔传球，阿斯皮利奎塔右路25码处劲射打在基尔加伦头上偏转后稍稍高出横梁
54'基尔加仑将球处理出底线,切尔西获得角球.                   54'第54分钟，马塔传球，阿斯皮利奎塔右路25码处劲射打在基尔加伦头上偏转后稍稍高出横梁
55'切尔西球员大卫-路易斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   54'第54分钟，马塔传球，阿斯皮利奎塔右路25码处劲射打在基尔加伦头上偏转后稍稍高出横梁
55'进球啦！！！切尔西球员伊万诺维奇大禁区中央右脚射门,球从右下角飞进球门,球进了!助攻的是大卫-路易斯. 切尔西 2-1 桑德兰.                   54'第54分钟，马塔传球，阿斯皮利奎塔右路25码处劲射打在基尔加伦头上偏转后稍稍高出横梁
61'加德纳将球处理出底线,切尔西获得角球.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
61'切尔西球员奥斯卡大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
62'桑德兰球员罗斯拼抢犯规,对手获得控球权.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
62'阿扎尔为切尔西赢得一个任意球.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
62'黄牌！桑德兰球员罗斯因为恶意犯规,被主裁判出示黄牌.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
64'切尔西球员切赫一脚直塞球给阿扎尔,但是边裁举旗显示后者已经越位.                   61'第61分钟，马塔突入禁区右侧的小角度射门被米格诺列挡出近角
66'切尔西球员托雷斯大禁区中央尝试头球,可惜皮球稍稍高出球门.给他传球的是奥斯卡.                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
66'切尔西大卫-路易斯受伤倒地,比赛暂停                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
68'暂停结束,球员们重新开始比赛.                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
68'奥谢将球处理出底线,切尔西获得角球.                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
69'奥谢为桑德兰赢得一个任意球.                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
69'切尔西球员伊万诺维奇拼抢犯规,对手获得控球权.                   66'第66分钟，奥斯卡禁区右侧传中，托雷斯12码处头球冲顶高出
85'切尔西换人,贝纳永换下阿扎尔                   85'第85分钟，贝纳永换下阿扎尔
85'约翰逊为桑德兰在右路,赢得一个任意球.                   85'第85分钟，贝纳永换下阿扎尔
85'切尔西球员奥斯卡拼抢犯规,对手获得控球权.                   85'第85分钟，贝纳永换下阿扎尔
88'马塔将球处理出底线,桑德兰获得角球.                   85'第85分钟，贝纳永换下阿扎尔
