3'福登短传给到身前                   3'开场仅3分钟，埃里克森传球，孙兴慜强突禁区左侧劲射近角被扑出
15' 热刺获得右侧角球！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15' 角球开出！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15'禁区中路球被解围！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
15'球到了外围！！还是热刺的球权！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
16'卢卡斯得球传到了前点禁区！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
16'给大了                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
16'球出了底线                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
16' 曼城门球开出！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
16'球到了前场中路                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
17'孙兴慜跟进抢落点！                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
17'速度很快把球得到                   14'第14分钟，小卢卡斯传球，埃里克森突入禁区右侧10码处劲射被扑出
44' 维尔通亨接球遭到曼城的前场逼抢                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
44'大脚把球破坏！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
44'球到了左侧出了边线！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
44'前场曼城边线球掷出！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'孙兴慜把球得到一人带球往前走                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'身边没有队友接应！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'一人单挑曼城后防线啊                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'一路带球突破到了弧顶位置！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'低射打门！！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45'被出击的埃德森封堵                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
45' 球到了外围曼城把球得到了！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46' 慢镜头回顾！！孙兴慜得球一人杀入到了禁区右侧线上的位置打门被出击埃德森化解                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46' 个人能力爆表了啊                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46'上半场补时1分钟！！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46' 现在中场位置曼城球权！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
47'中场左侧曼城边线球掷出！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
47'身前双方拼抢！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
47'福伊斯把球又碰出了边线！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46'下半场已经开始了快2分钟了！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46' 现在看回比赛！！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46'曼城现在后场控球！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46'前场右侧曼城边线球掷出！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
46'身前双方拼抢！                   44'热刺第44分钟险些扳平，孙兴慜中后场带球突破至禁区边缘内射门，埃德森及时出击扑出皮球
