10'马竞进球啦！！！                   10'马竞第10分钟取得领先
30'苏亚雷斯禁区线上拿球，横传给到梅西                   30'巴萨第30分钟追平比分
30'梅西中路强突，一对四，被破坏啦                   30'巴萨第30分钟追平比分
30'巴萨进球啦！！！                   30'巴萨第30分钟追平比分
30'梅西的进球！！！                   30'巴萨第30分钟追平比分
31'这是梅西第25次攻破马竞的球门！！！                   30'巴萨第30分钟追平比分
32'内马尔前场拿球，直塞给到左路切入的阿尔巴，阿尔巴停球横传，梅西中路插上，左脚扫射，打进球门左下角！！！                   30'巴萨第30分钟追平比分
32'费尔南德斯前场拿球，分球右路给到胡安弗兰                   30'巴萨第30分钟追平比分
32'胡安弗兰面对逼抢，再给中间的加比                   30'巴萨第30分钟追平比分
33'加比回传胡安弗兰，内马尔上抢，踢倒了胡安弗兰，犯规                   30'巴萨第30分钟追平比分
33'马竞获得前场右路的任意球机会！！！                   30'巴萨第30分钟追平比分
33'加比任意球斜传禁区，皮克头球解围                   30'巴萨第30分钟追平比分
52'巴萨前场右路进攻，再次获得角球机会！！！                   52'仅过7分钟，巴萨将比分反超
52'战术角球开出，阿尔维斯拿球，横传小白                   52'仅过7分钟，巴萨将比分反超
52'小白斜塞禁区给拉基蒂奇，拉基蒂奇停球一扣                   52'仅过7分钟，巴萨将比分反超
53'摆脱了戈丁，再突，可惜趟球有点大，被加梅斯大脚解围                   52'仅过7分钟，巴萨将比分反超
53'小白后场拿球，卡拉斯科身后上抢，踢倒了小白，犯规                   52'仅过7分钟，巴萨将比分反超
54'苏亚雷斯前场背身拿球，转身被科克绊倒                   52'仅过7分钟，巴萨将比分反超
54'巴萨获得前场中路的任意球机会                   52'仅过7分钟，巴萨将比分反超
55'梅西禁区外斜塞门前，戈丁回防，抢在苏亚雷斯之前，滑铲将球解围                   52'仅过7分钟，巴萨将比分反超
55'布斯克茨中场拿球，面对卡拉斯科的逼抢，挑传给到皮克                   52'仅过7分钟，巴萨将比分反超
55'皮克再给小白，小白再分找阿尔维斯，被断啦                   52'仅过7分钟，巴萨将比分反超
89'内马尔头球回顶，苏亚雷斯禁区外的远射，打飞！！！                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
89'卡拉斯科右路拿球，强突被补防的小马哥放倒在地                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
90'马竞获得前场右路的任意球机会！！！                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
90'奥布拉克都到了巴萨禁区，来争点啦！！！                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
90'科克任意球斜传禁区，帕特尔头球攻门                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
91'布拉沃出击将球拿到，和上来争抢的萨维奇相撞倒地                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
91'下半场比赛补时3分钟！！！                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
91'梅西前场中路拿球，强突后分球右路给切入的图兰                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
92'图兰停球再横传想给梅西，裁判鸣哨                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
92'原来边裁举旗，图兰之前接应梅西分球，越位在先                   89'第44分钟，梅西在边路被费利佩鞋底蹬中左膝倒地，恩里克失去冷静，冲第四官员怒吼，主裁判马连科向费利佩亮出红牌
46'这球费利佩的红牌没有异议                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
46'梅西躺地上稍作休息，起身出场，比赛继续                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
46'巴萨开球后，裁判鸣哨啦                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
46'下半场比赛开始                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
46'马竞开球，从画面的左侧向右进攻！！！                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
47'加梅斯登场出任右后卫，马竞441阵型                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
47'皮克后场拿球，面对逼抢，横传给回来的布斯克茨                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
47'布斯克茨再给小马哥，小马哥转移球给拉基蒂奇                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
48'阿尔巴左路拿球，斜塞给到小白                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
48'小白买对夹击，回传后场给小马哥                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
48'巴萨多一人作战，防线压过了中线啦                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
49'拉基蒂奇右路拿球，斜塞禁区找苏亚雷斯                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
49'吉梅内斯上抢，将球解围出底线                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
49'巴萨获得右侧角球机会，开出到前点，被格里兹曼头球解围                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
49'巴萨再次获得左侧角球机会                   46'少打1人的马竞有机会追平，第56分钟，卡拉斯科右路传中，格里兹曼在门前5米处左脚凌空铲射，布拉沃不可思议地用左脚尖勾出
