12'汉堡球员尼古拉-穆勒球门右侧小角度尝试右脚射门,可惜皮球高出球门.给他传球的是韦斯特曼.                   12'开场12分钟，多特后防解围失误，N-穆勒获得单刀，但失去射门角度
63'汉堡球员贝赫拉米拼抢犯规,对手获得控球权.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
63'杜尔姆为多特蒙德赢得一个任意球.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
63'阿斯兰为汉堡赢得一个任意球.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
63'多特蒙德球员约基奇拼抢犯规,对手获得控球权.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
64'汉堡球员霍尔特比一脚直塞球给拉索加,但是边裁举旗显示后者已经越位.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
65'汉堡球员贝赫拉米拼抢犯规,对手获得控球权.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
65'香川真司为多特蒙德赢得一个任意球.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
65'汉堡球员拉索加大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是霍尔特比.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
66'汉堡换人,施蒂贝尔上,迪克迈尔因伤下场.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
66'汉堡球员奥斯特若莱克拼抢犯规,对手获得控球权.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
66'施梅尔策为多特蒙德在对方半场,赢得一个任意球.                   63'第63分钟，霍尔特比开出任意球，韦斯特曼头球一蹭被魏登费勒单手托出
75'汉堡球员奥斯特若莱克拼抢犯规,对手获得控球权.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
75'施梅尔策为多特蒙德在左路,赢得一个任意球.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
75'多特蒙德球员施梅尔策大禁区外左脚射门,被防守球员封堵.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
76'胡梅尔斯将球处理出底线,汉堡获得角球.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
76'汉堡球员扬森大禁区中央左脚射门,被防守球员封堵.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
76'帕帕斯塔索普洛斯将球处理出底线,汉堡获得角球.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
77'汉堡球员霍尔特比拼抢犯规,对手获得控球权.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
77'施梅尔策为多特蒙德赢得一个任意球.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
77'射门!!!多特蒙德球员奥巴梅扬大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是胡梅尔斯.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
77'德罗布尼将球处理出底线,多特蒙德获得角球.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
78'多特蒙德球员施梅尔策大禁区外左脚射门,被防守球员封堵.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
78'多特蒙德球员施梅尔策大禁区中央左脚射门,被防守球员封堵.                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
78'多特蒙德换人,因莫比莱换下格罗斯克罗伊茨                   75'第75分钟，汉堡开出角球，扬森左脚凌空勾射被挡出底线
82'汉堡球员霍尔特比左侧远离球门处小角度尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是拉索加.                   82'第82分钟，拉索加反击传球，霍尔特比晃过魏登费勒，左侧小角度射门偏出远门柱
83'汉堡换人,伊拉切克换下拉索加                   82'第82分钟，拉索加反击传球，霍尔特比晃过魏登费勒，左侧小角度射门偏出远门柱
84'多特蒙德球员阿德里安-拉莫斯一脚直塞球给因莫比莱,但是边裁举旗显示后者已经越位.                   82'第82分钟，拉索加反击传球，霍尔特比晃过魏登费勒，左侧小角度射门偏出远门柱
85'多特蒙德球员奥巴梅扬大禁区中央右脚射门,被防守球员封堵.给他传球的是皮什切克.                   82'第82分钟，拉索加反击传球，霍尔特比晃过魏登费勒，左侧小角度射门偏出远门柱
85'多特蒙德球员施梅尔策大禁区左侧左脚射门,被防守球员封堵.                   82'第82分钟，拉索加反击传球，霍尔特比晃过魏登费勒，左侧小角度射门偏出远门柱
