1'上半场比赛开始                   1'伯恩茅斯第1分钟反客为主向切尔西施加压力
70'回复：吭嗲吥 04:40 举报回复 表现最好的切尔西球员是不是阿克？（或许是）                   67'伯恩茅斯第67分钟锁定胜局，威尔逊角球混战中回传，斯坦尼斯拉斯禁区边缘射门，前切尔西后卫阿克小禁区前挡射右下角入网，3-0
72'曼联0：2落后于热刺                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
72'法布雷加斯的长传，找到了阿扎尔                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
72'传中，佩德罗头球击中对方球员身体                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
72'佩德罗投诉阿克手球                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
73'裁判没有吹点球                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
73'阿扎尔直传，佩德罗插上迅速打门                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
73'贝戈维奇倒地将球摁在身下                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
73'慢镜看佩德罗的头球确实顶在阿克手臂上                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
74'法布雷加斯放长传，佩德罗突到最前了                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
74'不停球打门，可惜打嗤了                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
75'丹尼尔斯的长传，给大了                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
75'巴卡约科带球，交给坎特，转移球被弗拉泽顶出边线                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
75'阿扎尔横传又被断了                   72'第72分钟，阿扎尔左路下底传中，佩德罗小禁区边缘头球攻门被阿克封堵，切尔西球员投诉对方手球犯规，但裁判未予理会，回放显示这是明显手球犯规
