4'马德里竞技球员劳尔-加西亚大禁区中央右脚射门,被防守球员封堵.给他传球的是加比.                   1'马竞第1分钟试图在边路打开缺口
48'马德里竞技球员劳尔-加西亚大禁区右侧右脚射门,被防守球员封堵.给他传球的是迭戈-科斯塔.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
48'马德里竞技球员劳尔-加西亚大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
51'马德里竞技球员科克大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
51'马德里竞技球员迭戈-科斯塔大禁区中央尝试右脚射门,可惜皮球偏出球门.给他传球的是加比.                   48'第48分钟，迭戈-科斯塔传球，劳尔-加西亚右路禁区边缘外左脚弧线球射门偏出
57'暂停结束,球员们重新开始比赛.                   57'第57分钟，阿巴特传球，塔拉布特20码处左脚射门被库尔图瓦轻松没收
57'射门!!!AC米兰球员塔拉布特大禁区外左脚射门,被对方守门员横身扑出.给他传球的是阿巴特.                   57'第57分钟，阿巴特传球，塔拉布特20码处左脚射门被库尔图瓦轻松没收
59'AC米兰球员卡卡大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是塔拉布特.                   57'第57分钟，阿巴特传球，塔拉布特20码处左脚射门被库尔图瓦轻松没收
60'迭戈-科斯塔为马德里竞技在对方半场,赢得一个任意球.                   57'第57分钟，阿巴特传球，塔拉布特20码处左脚射门被库尔图瓦轻松没收
60'AC米兰球员博内拉拼抢犯规,对手获得控球权.                   57'第57分钟，阿巴特传球，塔拉布特20码处左脚射门被库尔图瓦轻松没收
60'迭戈-科斯塔为马德里竞技在对方半场,赢得一个任意球.                   60'第60分钟，博内拉后场对迭戈-科斯塔犯规被罚黄牌
60'AC米兰球员博内拉拼抢犯规,对手获得控球权.                   60'第60分钟，博内拉后场对迭戈-科斯塔犯规被罚黄牌
61'黄牌！AC米兰球员博内拉因为恶意犯规,被主裁判出示黄牌.                   60'第60分钟，博内拉后场对迭戈-科斯塔犯规被罚黄牌
62'马德里竞技球员科克一脚直塞球给戈丁,但是边裁举旗显示后者已经越位.                   60'第60分钟，博内拉后场对迭戈-科斯塔犯规被罚黄牌
63'埃马纽尔森将球处理出底线,马德里竞技获得角球.                   60'第60分钟，博内拉后场对迭戈-科斯塔犯规被罚黄牌
70'AC米兰球员巴洛特利大禁区外右脚射门,被防守球员封堵.                   70'第70分钟，迭戈-科斯塔后场拉倒巴洛特利犯规被罚黄牌，但巴洛特利的任意球射门又被人墙挡出
71'AC米兰球员塔拉布特球门右侧小角度右脚射门,被防守球员封堵.给他传球的是埃辛.                   70'第70分钟，迭戈-科斯塔后场拉倒巴洛特利犯规被罚黄牌，但巴洛特利的任意球射门又被人墙挡出
72'迭戈-科斯塔为马德里竞技赢得一个任意球.                   70'第70分钟，迭戈-科斯塔后场拉倒巴洛特利犯规被罚黄牌，但巴洛特利的任意球射门又被人墙挡出
72'AC米兰球员博内拉拼抢犯规,对手获得控球权.                   70'第70分钟，迭戈-科斯塔后场拉倒巴洛特利犯规被罚黄牌，但巴洛特利的任意球射门又被人墙挡出
78'AC米兰换人,帕齐尼上,巴洛特利因伤下场.                   78'第78分钟，巴洛特利肩伤被帕齐尼换下
78'AC米兰球员帕齐尼手球犯规,对手获得球权.                   78'第78分钟，巴洛特利肩伤被帕齐尼换下
79'马德里竞技球员劳尔-加西亚大禁区中央尝试右脚射门,可惜皮球高出右上角球门.给他传球的是胡安弗兰.                   78'第78分钟，巴洛特利肩伤被帕齐尼换下
80'马德里竞技换人,阿德里安换下劳尔-加西亚                   78'第78分钟，巴洛特利肩伤被帕齐尼换下
81'拉米将球处理出底线,马德里竞技获得角球.                   78'第78分钟，巴洛特利肩伤被帕齐尼换下
83'埃马纽尔森将球处理出底线,马德里竞技获得角球.                   83'马竞第83分钟打破僵局，阿巴特前点解围角球不力，无人防守的迭戈-科斯塔远点近距离头球顶入近角
83'进球啦！！！马德里竞技球员迭戈-科斯塔小禁区左侧头球,球从左上角飞进球门,球进了! AC米兰 0-1 马德里竞技.                   83'马竞第83分钟打破僵局，阿巴特前点解围角球不力，无人防守的迭戈-科斯塔远点近距离头球顶入近角
85'AC米兰换人,康斯坦特换下波利                   83'马竞第83分钟打破僵局，阿巴特前点解围角球不力，无人防守的迭戈-科斯塔远点近距离头球顶入近角
86'马德里竞技球员米兰达拼抢犯规,对手获得控球权.                   83'马竞第83分钟打破僵局，阿巴特前点解围角球不力，无人防守的迭戈-科斯塔远点近距离头球顶入近角
86'帕齐尼为AC米兰在对方半场,赢得一个任意球.                   83'马竞第83分钟打破僵局，阿巴特前点解围角球不力，无人防守的迭戈-科斯塔远点近距离头球顶入近角
87'AC米兰球员拉米大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是埃马纽尔森,后者的直接任意球差点形成助攻.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
88'马德里竞技球员阿德里安拼抢犯规,对手获得控球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
88'埃马纽尔森为AC米兰赢得一个任意球.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'迭戈-科斯塔为马德里竞技在右路,赢得一个任意球.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'AC米兰球员博内拉拼抢犯规,对手获得控球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+1'马德里竞技球员胡安弗兰拼抢犯规,对手获得控球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+1'德容为AC米兰赢得一个任意球.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+1'迭戈-科斯塔为马德里竞技在对方半场,赢得一个任意球.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+1'AC米兰球员拉米拼抢犯规,对手获得控球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+1'黄牌！AC米兰球员拉米因为恶意犯规,被主裁判出示黄牌.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+3'马德里竞技球员加比大禁区外右脚射门,被防守球员封堵.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+3'马德里竞技球员阿德里安拼抢犯规,对手获得控球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+3'埃马纽尔森为AC米兰在对方半场,赢得一个任意球.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+3'黄牌！马德里竞技球员阿德里安因为恶意犯规,被主裁判出示黄牌.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+3'AC米兰球员帕齐尼手球犯规,对手获得球权.                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
90'+4'下半场结束,AC米兰 0-1 马德里竞技                   87'第87分钟，埃马努尔森传球，拉米远射擦左侧立柱偏出
