8'埃弗拉左路拿球斜传找香川真司，可惜力量过大，直接到了弗里德尔的控制范围                   8'第8分钟，登贝莱传球，邓普西22码处左脚劲射偏出
48'热刺战术角球开出，列侬回敲给到贝尔                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'贝尔的45度斜传，回防的范佩西在前点将球解围                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
49'登贝莱前场的反抢身后拉倒了吉格斯，犯规                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
47'曼联后场控球，费迪南德后场起球找纳尼                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
47'维尔通亨在纳尼之前将球解围了出来                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'球还在曼联球员脚下，卡里克的45度起球再次被对手拦截                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'下半场开始后，曼联的进攻明显加强了很多啊                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
48'拉斐尔右路拿球下底，贝尔放铲将球解围出边线                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
49'曼联后场长传给到右路的纳尼                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
49'纳尼拿球下底传中到后点，可惜力量过大，范佩西拼尽全力也是没能拿到                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
50'热刺在红魔主场打进3球的历史还要追朔到1986年，今天会改历史嘛                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
50'曼联中场直塞，鲁尼停球没停好，直接给到了弗里德尔                   47'2分钟后，埃弗拉传球，鲁尼禁区前劲射被弗里德尔没收
63'鲁尼前场拿球过顶找右边路的纳尼                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
63'纳尼底线附近的传中太低，维尔通亨将球挡出                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
64'斯科尔斯禁区弧顶短传给到范佩西，后者禁区内打门得手，可惜被判越位在先                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
64'本场比赛是范佩西的第200场英超比赛，之前199场英超比赛，范佩西打进了101球                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
64'曼联左路进攻赢得角球机会                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
64'鲁尼角球开到禁区，第一点被热刺球员解围                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
65'纳尼得到第二落点，再次传中到禁区                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
65'桑德罗和范佩西争抢时，前者有手球嫌疑哦                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
66'维尔通亨中场的铲抢被吹罚了犯规                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
66'拉斐尔右路拿球进入禁区，横传给到鲁尼                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
66'鲁尼拿球一趟，闪开角度直接一脚怒射，球打在了边网上                   63'第63分钟，斯科尔斯直传，范佩西越位位置破门被判无效
66'维尔通亨中场的铲抢被吹罚了犯规                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
66'拉斐尔右路拿球进入禁区，横传给到鲁尼                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
66'鲁尼拿球一趟，闪开角度直接一脚怒射，球打在了边网上                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
67'斯科尔斯和鲁尼的踢墙配合，前者再次拿球                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
67'斯科尔斯头球想摆渡给到香川真司，加拉及时回防将球解围出底线                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
68'曼联右侧角球机会，不过没什么威胁                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
69'球场小花絮：热刺队长加拉在之前的一次拼抢中隐形眼镜掉了，及时出场重新装了一副                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
69'邓普西前场拿球进入禁区，晃开埃文斯的防守，可惜球被协防的费迪南德抢断                   66'第66分钟，拉斐尔传中，鲁尼禁区内转身射门偏出
69'球场小花絮：热刺队长加拉在之前的一次拼抢中隐形眼镜掉了，及时出场重新装了一副                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
69'邓普西前场拿球进入禁区，晃开埃文斯的防守，可惜球被协防的费迪南德抢断                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
70'范佩西前场左路拿球进入禁区，左脚的斜射远角，球滑门而过                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
71'热刺换人：邓普西被西古德森替换下场                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
71'香川真司前场左路拿球过度给到范佩西                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
71'范佩西拿球面对考尔克的贴身防守，无法转身只能回敲给到卡里克                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
72'卡里克将球过度给到右边路插上的拉斐尔                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
72'拉斐尔边路传中到禁区，可惜没有队友接应到                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
72'拉斐尔右路和范佩西的连线，可惜球先传出了边线                   69'曼联第69分钟错失良机，卡里克直传，范佩西禁区左侧12码处单刀低射远角偏出
78'范佩西左路拿球下底传中，维尔通亨在鲁尼之前将球解围出禁区                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
78'纳尼禁区外的突施冷箭，弗里德尔将球没收                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
79'香川真司左路强突，沃克尔利用身体卡住身位，将球护送出边线                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
79'曼联换人：维尔贝克换下香川真司                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
80'卡里克前场拿球，左脚的斜传球到禁区弧顶，加拉将球顶了出来                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
80'球还在曼联球员脚下，纳尼右路拿球                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
80'纳尼下底传中，加拉奋不顾身将球顶出底线                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
81'曼联获得左侧角球机会                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
81'战术角球，斯科尔斯禁区外围的攻门被后卫挡出边线                   78'第78分钟，范佩西禁区弧顶拿球被铲断，纳尼25码处劲射被弗里德尔没收
82'拉斐尔右路的传中，维尔通亨伸腿将球挡出底线                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
82'曼联右侧角球机会，不过第一点还是被热刺球员解围                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
82'斯尔科斯禁区外得到第二落点，直接一脚远射                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
82'弗里德尔奋力将球扑了出来                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
83'斯科尔斯在和热刺的比赛中，打进了6个进球                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
83'鲁尼禁区弧顶的一脚远射，可惜是个高射炮                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
83'热刺再次换人：登贝莱被霍德斯通换下                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
84'拉斐尔右路拿球，没机会将球回敲给到费迪南德                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
84'费迪南德的右路45度起球被热刺球员顶出了底线                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
85'曼联获得右侧角球机会                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
85'范佩西角球开出，前点卡里克的回头望月，球打在横梁上弹出                   82'第82分钟，斯科尔斯20码处劲射又被弗里德尔扑出
85'曼联获得右侧角球机会                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
85'范佩西角球开出，前点卡里克的回头望月，球打在横梁上弹出                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
86'曼联目前是立柱和横梁都打了，可惜比分却是落后的                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
86'斯科尔斯中场过顶球想找右路的拉斐尔                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
87'维尔通亨的上抢将球拦截，可惜自己的趟球直接出了边线                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
87'曼联右路的传中，埃弗拉头球攻门顶高                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
87'范佩西前场拿球，维尔通亨上抢将范佩西放倒在地                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
88'下半场比赛已经接近尾声，比分2-3，热刺领先                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
88'卡里克前场拿球想穿裆，可惜没能过去                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
88'霍德斯通将球拦截，直接大脚将球踢到前场                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
88'迪福拿球禁区弧顶的分边又被埃文斯给拦截啦                   85'第85分钟，范佩西开出角球，卡里克前点8码处甩头攻门击中远角横梁(点击观看视频)
90'西古德森前场右路拿球，鲁尼的回防被吹罚了拉人犯规                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
90'比赛即将进入补时，热刺23年客场不胜红魔的历史能被打破嘛                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
91'迪福禁区外的打门机会，可惜被后卫挡出                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
91'下半场补时4分钟                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
91'斯科尔斯前场拿球横传找卡里克                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
92'可惜传的有点大，卡里克脚尖一捅，加拉将球解围                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
92'纳尼禁区外左脚的打门，t可惜是个高射炮                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
92'曼联再次换人：费迪南德被埃尔南德斯换下                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
92'热刺也是换人调整：迪福被道森换下场                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
93'一个上前锋，一个上中卫，很对位啊，哈哈                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
93'卡里克前场拿球过度给到鲁尼                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
93'鲁尼将球分边给到拉斐尔                   90'第90分钟，斯科尔斯后场斜传被抢断，迪福20码处劲射被埃文斯封堵
