3'上半场比赛已经开始了两分钟                   3'第3分钟，埃雷林大脚开球，苏萨埃塔禁区右侧斜射偏出
28'毕尔巴鄂左路的任意球机会                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
28'贝尼亚特的任意球直接打门打在人墙上！主裁判鸣哨                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
28'主裁判应该是认为人墙中的赫迪拉手球！                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
29'赫迪拉吃到一张黄牌，皇马被判一个禁区边缘的任意球机会！                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
29'毕尔巴鄂球球员认为这是一个点球                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
29'慢镜看来，任意球更有说服力                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
30'贝尼亚特主罚任意球，旋远角，球擦着立柱出了底线！                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
30'C罗左路与马塞洛配合，球被伊劳拉断下                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
31'C罗状态不太好，但进个球应该还是有可能的                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
31'毕尔巴鄂进攻套路打得很熟练，苏萨埃塔右路倒三角传中                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
31'第一点拉莫斯挡了一下，外围伊图拉斯佩直接来一脚，还好打偏了                   28'第28分钟，贝尼亚特任意球射门被人墙中的赫迪拉用手封堵，德国后腰被黄牌警告
36'迪马利亚角球旋前点，埃雷林单拳将球击禁区                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
36'莫德里奇外围迎球怒射可惜打嗤了                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
37'皇马右路拿球，大范围转移给马塞洛                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
37'马塞洛传到中路伊斯科脚下，伊斯科第一时间直塞，C罗越位                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
38'皇马在不断地越位，越位再越位                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
38'当然其中有些判罚并不正确                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
38'迪马利亚右路快速内切左脚打门打高了                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
39'贝尼亚特左路拿球，找阿杜里斯，皇马两人上抢                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
39'莫德里奇抢球时将阿杜里斯绊倒                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
39'贝尼亚特任意球挑传禁区左犄角，赫迪拉头球顶出边线                   36'第36分钟，毕尔巴鄂解围角球，摩德里奇的射门仍然偏出
39'贝尼亚特左路拿球，找阿杜里斯，皇马两人上抢                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
39'莫德里奇抢球时将阿杜里斯绊倒                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
39'贝尼亚特任意球挑传禁区左犄角，赫迪拉头球顶出边线                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
40'毕尔巴鄂获得一个前场左路的角球机会                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
40'贝尼亚特发一个低球，前点被皇马球员碰出底线                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
40'毕尔巴鄂再次角球，战术角球被破坏                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
41'马塞洛斜传右路空档，迪马利亚将球追着传中，本泽马抢点头球稍稍顶偏                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
41'C罗与本泽马抢到一个点，本泽马被撞得痛了一阵                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
42'皇马左路进攻，伊斯科领到中路                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
42'伊斯科交给本泽马，本泽马一顺，阿贝罗亚已经插上                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
42'阿贝罗亚回做给本泽马，本泽马一停一射打在后卫身上出了底线！                   39'第39分钟，迪马利亚禁区弧顶左脚劲射偏出左上角
43'伊斯科角球发到前点，巴伦西亚加头球解围                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
43'伊斯科前场反抢拉倒了贝尼亚特                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
44'穆尼安左路传中打在后卫身上出了底线                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
44'贝尼亚特角球发到门前没有威胁                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
44'马塞洛左路拿球，伊斯科接应后回给拉莫斯                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
45'莫德里奇交给迪马利亚，迪马利亚回传                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
45'莫德里奇斜塞禁区被拉波尔特解围出来                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
45'外围还是皇马的控球，本泽马与C罗近距离多次传递打得太细了                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
45'上半场比赛补时一分钟！                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
45'莫德里奇外围拿球被巴伦西亚加放倒                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
46'皇马获得一个前场右路的任意球机会                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
46'C罗终于进球了！！！！！！！！                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
46'下半场比赛开始了！                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
46'下半场开始之前，毕尔巴鄂率先作出了人员调整，待会向网友交待                   43'第43分钟，本泽马禁区右侧的射门被拉波尔特挡出底线
53'贝尼亚特交给莫兰，毕尔巴鄂在中场不断的倒脚                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
53'伊劳拉右路低传中路，阿杜里斯没有插到位，洛佩兹将球没收                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
53'C罗左路接应长传后快速内切大力爆射被回防的伊劳拉挡出底线                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
54'迪马利亚角球发到远点，佩佩踢空了                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
55'伊斯科中路直传，本泽马背身接球顺势转身打一脚被古尔佩吉伸腿挡住                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
55'巴伦西亚加推进到前场，中路完全空了                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
56'阿杜里斯左路传球到弧顶外，这个位置太空了，可惜莫兰的推射打得太正，洛佩兹将球扑住！                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
56'迪马利亚右路与莫德里奇漂亮的配合后快速推进                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
56'C罗中路接应后轻推一下，不过迪马利亚没有往前插                   53'第53分钟，C-罗纳尔多并未传给位置更好且无人防守的迪马利亚，葡萄牙人禁区边缘的射门被封堵
61'莫兰角球发到门前，拉波尔特头球攻门顶高了                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
61'C罗左路前插太急着了，越位                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
62'莫德里奇后场抢断，皇马的反击                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
62'迪马利亚右路扣回来再塞到禁区，本泽马身位已经处于劣势                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
63'C罗左边线上的突破，古尔佩吉犯规                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
63'皇马获得一个前场左路边线附近的任意球机会                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
64'迪马利亚低平球传到点球点附近，C罗绕出来打门打在后卫身上！                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
64'外围马塞洛再吊禁区，拉莫斯强行干拔没有顶着球                   61'第61分钟，苏萨埃塔开出角球，拉波尔特头球攻门高出
67'本泽马背身拿球转身突破，贝尼亚特追不上，只能拉人犯规                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
67'主裁判向贝尼亚特出示一张黄牌！                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
67'皇马的卡塞米罗准备上场！                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
68'C罗的大力轰门穿过了人墙，埃雷林倒地右扑将球扑出底线！                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
68'迪马利亚角球发到门前，巴伦西亚加头球解围                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
68'毕尔巴鄂的反击，三线快攻，莫德里奇再立新功                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
69'马塞洛已经完全丢了位置时，莫德里奇快速回追将德马科斯脚下球断下                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
69'莫德里奇今天在后腰位置上发挥神勇                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
69'贝尼亚特右路传中过不了第一点                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
70'皇马换人，16号卡塞米罗换下了6号赫迪拉！                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
70'皇马后场三人合力将球断下                   67'第67分钟，贝尼亚特对C-罗纳尔多犯规被罚黄牌，葡萄牙人30码处劲射左下角被埃雷林扑出
72'莫兰尝试一脚远射，莫德里奇舍身堵枪眼                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
73'皇马反击又成了，伊斯科梅开二度！                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
73'伊斯科三场比赛打进三球，欧洲金童名不虚传！                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
74'皇马的反击打到禁区左侧，本泽马接应后敲到中路，伊斯科一停一射球进！                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
74'皇马马上换人，20号赫塞换下了9号本泽马！                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
75'又是莫德里奇的断球，这回带多了                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
75'这场比赛皇马打得酣畅淋漓，找回了不少信心                   72'皇马第72分钟锁定胜局，本泽马禁区左侧传中，伊斯科禁区边缘内抽射偏转入网，3-0
77'C罗禁区左侧小角度打门被埃雷林伸腿挡出                   77'第77分钟，迪马利亚传球，C-罗纳尔多禁区左侧12码处低射被埃雷林扑出
78'迪马利亚直塞右肋部，赫迪拉前插接应直接超小角度打门偏出                   77'第77分钟，迪马利亚传球，C-罗纳尔多禁区左侧12码处低射被埃雷林扑出
80'转眼间，毕尔巴鄂扳回一球！                   77'第77分钟，迪马利亚传球，C-罗纳尔多禁区左侧12码处低射被埃雷林扑出
80'阿杜里斯右路下底传中，后点的戈麦斯推射反角球进！                   77'第77分钟，迪马利亚传球，C-罗纳尔多禁区左侧12码处低射被埃雷林扑出
80'转眼间，毕尔巴鄂扳回一球！                   79'毕尔巴鄂第79分钟扳回一城，德-马科斯禁区右侧传中，苏萨埃塔前点射门打空，无人防守的戈麦斯10码处推射破门，1-3
80'阿杜里斯右路下底传中，后点的戈麦斯推射反角球进！                   79'毕尔巴鄂第79分钟扳回一城，德-马科斯禁区右侧传中，苏萨埃塔前点射门打空，无人防守的戈麦斯10码处推射破门，1-3
81'皇马为自己后防的精神不集中付出了代价                   79'毕尔巴鄂第79分钟扳回一城，德-马科斯禁区右侧传中，苏萨埃塔前点射门打空，无人防守的戈麦斯10码处推射破门，1-3
82'毕尔巴鄂士气上来了，苏萨埃塔禁区里被拉莫斯碰倒了，但主裁判没有吹                   79'毕尔巴鄂第79分钟扳回一城，德-马科斯禁区右侧传中，苏萨埃塔前点射门打空，无人防守的戈麦斯10码处推射破门，1-3
82'贝尼亚特的角球发到后点，阿贝罗亚头球后蹭顶出边线                   79'毕尔巴鄂第79分钟扳回一城，德-马科斯禁区右侧传中，苏萨埃塔前点射门打空，无人防守的戈麦斯10码处推射破门，1-3
