7'克诺齐将球处理出底线,拜仁慕尼黑获得角球.                   7'第7分钟，沙奇里开出角球，丹特头球高出
33'沙基里为拜仁慕尼黑赢得一个任意球.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
33'拜仁慕尼黑球员曼朱基奇大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是里贝里.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
34'沃尔夫斯堡球员多斯特拼抢犯规,对手获得控球权.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
34'哈维-马丁内斯为拜仁慕尼黑赢得一个任意球.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
34'沃尔夫斯堡球员法格尼拼抢犯规,对手获得控球权.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
34'里贝里为拜仁慕尼黑在左路,赢得一个任意球.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
35'沃尔夫斯堡球员若苏埃拼抢犯规,对手获得控球权.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
35'哈维-马丁内斯为拜仁慕尼黑赢得一个任意球.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
35'沃尔夫斯堡球员托马斯-克伦堡拼抢犯规,对手获得控球权.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
35'施魏因斯泰格为拜仁慕尼黑在对方半场,赢得一个任意球.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
35'黄牌！沃尔夫斯堡球员托马斯-克伦堡因为恶意犯规,被主裁判出示黄牌.                   33'第33分钟，里贝里传球，曼朱基奇突入禁区左侧距门11米处左脚推射击中边网
47'沃尔夫斯堡球员奥利奇拼抢犯规,对手获得控球权.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
47'拉姆为拜仁慕尼黑在右路,赢得一个任意球.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
47'射门!!!拜仁慕尼黑球员曼朱基奇大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是里贝里.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
47'射门!!!拜仁慕尼黑球员罗本大禁区中央左脚射门,被对方守门员横身扑出.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
47'拜仁慕尼黑球员罗本一脚直塞球给里贝里,但是边裁举旗显示后者已经越位.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
49'沃尔夫斯堡球员迭戈手球犯规,对手获得球权.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
50'拜仁慕尼黑球员曼朱基奇一脚直塞球给哈维-马丁内斯,但是边裁举旗显示后者已经越位.                   47'2分钟后，里贝里传中，曼朱基奇抢在波加特茨前面射门被贝纳利奥指尖托出右门柱
42'射门!!!拜仁慕尼黑球员罗本大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是拉姆.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
42'贝纳格里奥将球处理出底线,拜仁慕尼黑获得角球.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
44'托马斯-克伦堡为沃尔夫斯堡赢得一个任意球.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
44'拜仁慕尼黑球员哈维-马丁内斯拼抢犯规,对手获得控球权.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
45'沃尔夫斯堡球员罗德里格斯大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是托马斯-克伦堡.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
45'波加特茨将球处理出底线,拜仁慕尼黑获得角球.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
45'+1'波加特茨将球处理出底线,拜仁慕尼黑获得角球.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
45'+2'射门!!!拜仁慕尼黑球员罗本大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是里贝里.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
45'+3'上半场结束,拜仁慕尼黑 1-0 沃尔夫斯堡,稍事休息,我们一会来看看下半场两队的表现.                   42'第42分钟，罗本接到拉姆传中，在禁区右侧距门13米处右脚推射被贝纳利奥得到
47'沃尔夫斯堡球员奥利奇拼抢犯规,对手获得控球权.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
47'拉姆为拜仁慕尼黑在右路,赢得一个任意球.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
47'射门!!!拜仁慕尼黑球员曼朱基奇大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是里贝里.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
47'射门!!!拜仁慕尼黑球员罗本大禁区中央左脚射门,被对方守门员横身扑出.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
47'拜仁慕尼黑球员罗本一脚直塞球给里贝里,但是边裁举旗显示后者已经越位.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
49'沃尔夫斯堡球员迭戈手球犯规,对手获得球权.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
50'拜仁慕尼黑球员曼朱基奇一脚直塞球给哈维-马丁内斯,但是边裁举旗显示后者已经越位.                   47'上半时补时第2分钟，里贝里突入禁区左侧回敲，罗本前点距门11米处左脚搓射被贝纳利奥得到
53'射门!!!沃尔夫斯堡球员奥利奇大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是托马斯-克伦堡.                   53'第53分钟，奥利奇禁区左侧射门被诺伊尔封出，博阿滕将球破坏
53'沃尔夫斯堡球员奥利奇拼抢犯规,对手获得控球权.                   53'第53分钟，奥利奇禁区左侧射门被诺伊尔封出，博阿滕将球破坏
53'博阿滕为拜仁慕尼黑赢得一个任意球.                   53'第53分钟，奥利奇禁区左侧射门被诺伊尔封出，博阿滕将球破坏
54'拜仁慕尼黑球员施魏因斯泰格一脚直塞球给拉姆,但是边裁举旗显示后者已经越位.                   53'第53分钟，奥利奇禁区左侧射门被诺伊尔封出，博阿滕将球破坏
56'拉姆将球处理出底线,沃尔夫斯堡获得角球.                   53'第53分钟，奥利奇禁区左侧射门被诺伊尔封出，博阿滕将球破坏
63'沃尔夫斯堡球员纳尔多大禁区外尝试右脚射门,可惜皮球高出球门.                   63'第63分钟，纳尔多任意球高出
65'进球啦！！！拜仁慕尼黑球员曼朱基奇大禁区中央头球,球从中路偏上飞进球门,球进了!助攻的是拉姆. 拜仁慕尼黑 3-0 沃尔夫斯堡.                   63'第63分钟，纳尔多任意球高出
65'进球啦！！！拜仁慕尼黑球员曼朱基奇大禁区中央头球,球从中路偏上飞进球门,球进了!助攻的是拉姆. 拜仁慕尼黑 3-0 沃尔夫斯堡.                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
67'沃尔夫斯堡换人,特雷施换下纳尔多                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
67'沃尔夫斯堡换人,维尔尼亚换下托马斯-克伦堡                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
68'拜仁慕尼黑换人,克罗斯换下罗本                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
68'拜仁慕尼黑哈维-马丁内斯受伤倒地,比赛暂停                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
68'暂停结束,球员们重新开始比赛.                   65'拜仁第65分钟再添一分，拉姆右路传中，曼朱基奇抢在纳尔多前面，在门前5米处头槌顶进，3比0，他的近9个德甲进球有6个头球
69'沃尔夫斯堡球员奥利奇球门左侧小角度尝试左脚射门,可惜皮球稍稍偏出了左球门.                   69'第69分钟，奥利奇转身突入禁区左侧小角度打中边网
70'拜仁慕尼黑球员里贝里大禁区左侧尝试右脚射门,可惜皮球偏出球门.给他传球的是巴德施图伯.                   69'第69分钟，奥利奇转身突入禁区左侧小角度打中边网
71'拜仁慕尼黑球员沙基里大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是哈维-马丁内斯.                   69'第69分钟，奥利奇转身突入禁区左侧小角度打中边网
72'拜仁慕尼黑换人,季莫什丘克上,哈维-马丁内斯因伤下场.                   69'第69分钟，奥利奇转身突入禁区左侧小角度打中边网
89'射门!!!拜仁慕尼黑球员巴德施图伯大禁区外右脚射门,被对方守门员横身扑出.给他传球的是沙基里.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
89'拜仁慕尼黑球员施魏因斯泰格大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是皮萨罗.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'拜仁慕尼黑球员皮萨罗一脚直塞球给施魏因斯泰格,但是边裁举旗显示后者已经越位.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'+1'射门!!!拜仁慕尼黑球员皮萨罗大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是克罗斯.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'+1'沃尔夫斯堡球员法格尼拼抢犯规,对手获得控球权.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'+1'里贝里为拜仁慕尼黑在左路,赢得一个任意球.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'+1'拜仁慕尼黑球员克罗斯直接任意球尝试右脚射门,可惜皮球稍稍偏出了左球门.                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
90'+2'下半场结束,拜仁慕尼黑 3-0 沃尔夫斯堡                   89'第89分钟，巴德施图贝尔禁区外起脚射门，贝纳利奥脱手后拿到
