4'力帆反击，前场找到南松，被毕津浩逼出变线                   4'第4分钟特维斯右路成功下底传中，朱建荣在对方后卫逼迫下抢射未果
11'禁区内找到卡尔德克，这次没顶到，直接出了边线                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
11'王林把球给出                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
11'中圈附近世林往前送                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
11'特维斯得球，自己往前带，，突施冷箭，，打在后卫身上                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
11'变线出了底线，角球                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
11'右侧角球，特维斯亲自来                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'禁区内中央，拼抢中朱建荣倒钩伤人，，把刘宇踢倒在地，爆头啊                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'朱建荣吃到了黄牌，动作太危险                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'力帆后场控制节奏                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'邓小飞右侧给到彭欣力，摆渡向前                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'王林一脚挡回去，前场刘若钒得球                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
12'在给到特维斯，往前突破被对方拉倒在地                   9'第9分钟特维斯左路带球送出低平球，刘宇解围险些造成乌龙
16'直塞向前，李运秋断下，回给门将                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
16'李帅后场直接大脚开出边线                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
16'刘欢界外球给到门将，面对逼抢上来的前锋，赶紧开出去                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
16'右侧小摩托得球观察一下，自己突破                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
16'横敲给中路吴庆                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'在回球郑又荣，右侧分边在给小摩托                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'突分中路给彭欣力，外围中路突施冷箭，比较正                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'李帅稳稳把球没收                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'手抛球给毕津浩，左侧分边                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'金基熙拿球，横敲，，李运秋                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'直传向前，渗透很好，找到特维斯                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
17'特维斯右侧传中，，禁区内落点相当好啊                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
18'曹赟定包抄到位，，扳平了，，，很快啊                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
18'曹赟定的进球                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
18'双方打的很精彩嘛                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
19'李运秋右侧送出精妙直塞，右路特维斯拉边，起球传中到门前，曹赟定禁区外左侧插入进来，一记凌空爆斩破门                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
19'双方的对决只要是在申花主场，一向是大开大合啊                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
19'申花后场防守犯规，力帆左侧前场定位球                   16'第16分钟费尔南多中路送球，彭欣力远射被李帅扑住
18'曹赟定包抄到位，，扳平了，，，很快啊                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
18'曹赟定的进球                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
18'双方打的很精彩嘛                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
19'李运秋右侧送出精妙直塞，右路特维斯拉边，起球传中到门前，曹赟定禁区外左侧插入进来，一记凌空爆斩破门                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
19'双方的对决只要是在申花主场，一向是大开大合啊                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
19'申花后场防守犯规，力帆左侧前场定位球                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
20'郑又想快发，，结果吃了裁判的黄牌，裁判认为自己没吹哨你就动球，不好使                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
20'郑又荣再开，还是选择直接射                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
20'势大力沉，偏出左侧门柱，出了底线                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
21'申花后场倒脚，连续的传递                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
21'找到了禁区内的李帅，后场大脚起来                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
21'陈雷后场把球控制，在给向前场，直接出了边线                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
21'李运秋把球发出                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
21'争顶下来，刘若钒争顶被对方放倒                   18'第18分钟重庆队获得左路任意球机会，主裁黄烨军正准备给人墙划线，郑又荣突然快发，结果吃到黄牌
22'南松的犯规，U23的对决啊                   22'第22分钟费尔南多右路任意球远射稍稍偏出
22'申花定位球开起，专业到左侧                   22'第22分钟费尔南多右路任意球远射稍稍偏出
22'小摩托拿球，自己往前走                   22'第22分钟费尔南多右路任意球远射稍稍偏出
22'对位曹赟定，，被挡出边线                   22'第22分钟费尔南多右路任意球远射稍稍偏出
22'陈雷把球发出，前场被王林再次破坏掉                   22'第22分钟费尔南多右路任意球远射稍稍偏出
22'陈雷大力扔出                   22'第22分钟费尔南多右路任意球远射稍稍偏出
23'刘若钒直接断下，自己试图往前走                   22'第22分钟费尔南多右路任意球远射稍稍偏出
23'刘欢把球抢下来，横敲中路                   22'第22分钟费尔南多右路任意球远射稍稍偏出
23'小摩托拿球，刚到脚下，就被放倒                   22'第22分钟费尔南多右路任意球远射稍稍偏出
23'很明显，申花不想让他起速，，知道他的威力                   22'第22分钟费尔南多右路任意球远射稍稍偏出
23'力帆右路定位球                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'费尔南多，距离大门35米开外，直接爆杆                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'走你，，，啪啪啪，打在了对方腿上，出了底线                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'右侧力帆角球开起                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'郑又荣开入禁区                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'中路申花抢先解围出去                   22'第22分钟费尔南多右路任意球远射稍稍偏出
24'小摩托外围拿球，挑到小禁区前沿                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'彭欣力头球攻门，，没顶上力量，被李帅没收                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'后场大脚开起来                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'李运秋右侧得球，在往前送                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'刘若钒右路奔袭，下底传中                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'门前，，直接飞出底线了                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'邓小飞大脚开起来                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'中前场彭欣力得球，左侧再挑                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'直接出去了                   22'第22分钟费尔南多右路任意球远射稍稍偏出
25'李运秋界外球给到瓜林                   22'第22分钟费尔南多右路任意球远射稍稍偏出
34'右侧刘若钒得球，回球李运秋，卡尔德克回来防守，捅出边线                   34'第34分钟费尔南多中路带球时被瓜林放倒
34'李运秋右侧给特维斯，在回敲                   34'第34分钟费尔南多中路带球时被瓜林放倒
34'李运秋右侧横敲，中间曹赟定停球失误，被断                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'小摩托得球，冲起来，瓜林一个箭步过来，放铲                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'直接是把小摩托掀翻在地，，瓜林自知理亏，，赶紧上前致歉                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'力帆前场中路的定位球，很好的位置，35米上下                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'郑又荣开起来，到了禁区内，直接被李帅没收，，绵软无力啊                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'手抛球，右侧给毕津浩，回给禁区                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'李帅拿一下，大脚开起                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'中圈左侧，孙世林拿球，回敲毕津浩                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'低传向前，被吴庆挡下                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'横敲给到同伴，瓜林上抢断下                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'左侧在给到王林，交给前方曹赟定                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'带球往禁区内杀，隋东陆一脚挡回去                   34'第34分钟费尔南多中路带球时被瓜林放倒
36'中圈附近，申花依然占据主导地位                   34'第34分钟费尔南多中路带球时被瓜林放倒
37'右路李运秋传中搓起来                   34'第34分钟费尔南多中路带球时被瓜林放倒
37'禁区外找到了曹赟定，接球直接轰，，冲天炮，偏了不少                   34'第34分钟费尔南多中路带球时被瓜林放倒
37'邓小飞门球开起                   34'第34分钟费尔南多中路带球时被瓜林放倒
37'陈雷得球，在给身后隋东陆                   34'第34分钟费尔南多中路带球时被瓜林放倒
37'身前推给彭欣力，再分右路陈雷                   34'第34分钟费尔南多中路带球时被瓜林放倒
35'小摩托得球，冲起来，瓜林一个箭步过来，放铲                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
35'直接是把小摩托掀翻在地，，瓜林自知理亏，，赶紧上前致歉                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
35'力帆前场中路的定位球，很好的位置，35米上下                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
35'郑又荣开起来，到了禁区内，直接被李帅没收，，绵软无力啊                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
35'手抛球，右侧给毕津浩，回给禁区                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'李帅拿一下，大脚开起                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'中圈左侧，孙世林拿球，回敲毕津浩                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'低传向前，被吴庆挡下                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'横敲给到同伴，瓜林上抢断下                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'左侧在给到王林，交给前方曹赟定                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'带球往禁区内杀，隋东陆一脚挡回去                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
36'中圈附近，申花依然占据主导地位                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
37'右路李运秋传中搓起来                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
37'禁区外找到了曹赟定，接球直接轰，，冲天炮，偏了不少                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
37'邓小飞门球开起                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
37'陈雷得球，在给身后隋东陆                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
37'身前推给彭欣力，再分右路陈雷                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'一记低传，向前被王林断下                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'王林回敲，李帅在开起来                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'右侧附近，李运秋没接好，，直接出了边线                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'吴庆界外球给到卡尔德克，前面只剩卡尔德克独木难支啊                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'卡尔德克横敲，曹赟定挡了一下，出了边线                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
38'陈雷在给出来，找到隋东陆，在给中前场的彭欣力                   35'第35分钟重庆队险些进球，郑又荣左路开出角球，隋东陆中路头球攻门稍稍高出
42'上半场接近尾声了                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'小摩托禁区外中路拿球，突然直塞                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'找到卡尔德克，金基熙绕前破坏                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'禁区外力帆拿球，在给左侧刘欢，挑传向前，，被刘若钒挡出边线                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'刘欢边线球快发                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'南松接球，左侧突破下底                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
43'传中到门前，，危险了，                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
44'卡尔德克，，头球建功，，再次超出                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
44'左侧南松的精彩传中，卡尔德克禁区内前点包抄，一记暴力头槌，甩入网窝                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
44'力帆客场领先，这个时间比较微妙啊                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
44'朱建荣发球，右侧给李运秋，横敲                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'左侧金基熙在给毕津浩，低传向前瓜林                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'转移给到左侧，曹赟定把球拿住                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'连续的虚晃，假动作，再把球给出来                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'中路瓜林，，跟上大力爆射，被扑出了底线                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'左侧角球机会                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
45'上半场补时2分钟                   42'第42分钟重庆队左路掷出界外球，南松接球后在底线附近把球传出，卡尔德克力压金基熙，近距离强行头球得分，2比1
48'球到了毕津浩脚下，右侧自己带球上来                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
48'横敲，金基熙在给王林，推给曹赟定                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
48'直接出了边线，失误                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
48'陈雷发球，给到卡尔德克，背身拿球，护住                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
48'特维斯回防把球断下，横敲毕津浩，在给右侧李运秋                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
48'带球向前，刘欢把球挡出边线                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
49'发球给到金基熙，带球往前，左侧转移给王林                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
49'直塞身前，毛剑卿，左侧突破                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
49'下底传中起来，到了门前，，机会啊                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
49'特维斯一个铲射，，没包抄到，，差之毫厘                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
49'禁区外右侧瓜林得球，分边曹赟定                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'左侧下底，再起，，禁区内被破坏                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'外围瓜林直接重炮，咣当，，击中横梁                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'力帆防守队员迅速解围出底线                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'右侧角球，，开起来                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'禁区内直接被出击的邓小飞没收                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
50'后场开球，大脚给到右翼                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
51'卡尔德克争顶，第二点毕津浩拿下来                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
51'在给到右侧李运秋，挑传向前                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
51'特维斯加速启动，在给到毛剑卿，接球被刘宇撞翻                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
51'右侧定位球，特维斯处理                   48'第48分钟曹赟定左路传中，重庆队解围不远，特维斯禁区线上怒射中柱弹出
56'推直塞，，向前给吕征，被对方破坏出边线                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
56'李运秋界外球给吕征，回敲，李运秋在挑传                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
56'彭欣力断球，反击过来                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
56'一记低平直塞，打一个身后球                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
56'李帅出击把球没收                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
56'快速发球，给到前场                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'右侧孙世林得球，交给毛剑卿                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'禁区外突破被彭欣力拉倒在地了                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'右侧定位球，，特维斯继续主罚                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'大范围的转移到了另外一侧                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'曹赟定拿球，左侧45度，再起来                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'吊入禁区，被破坏出去                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
57'外围还是到了曹赟定脚下，再起                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
58'这次禁区内找到了自己同伴，毛剑卿，，插上，有了                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
58'毛剑卿，替补建功，头球破网                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
59'曹赟定禁区外左侧45度传中，落点非常准，前点毛剑卿包抄，顶出一个强力反弹，弹地后砸入网窝                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
59'比分交替上升啊，貌似今天的进球都跟头球有关系啊                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
59'力帆前场进攻，左侧拿到定位球机会                   56'第56分钟曹赟定看准时机，在左路起右脚传中，毛剑卿中路跃起头球攻门得分，2比2
61'曹赟定左侧传中起来，后点特维斯包抄，身材矮小了点啊，没够着，出了底线                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
61'双方最近两次在这个场地的交手均是2-2言和，貌似今天也大有可能啊                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
61'邓小飞大脚开起来                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
61'中圈附近王林断下，在给斜传                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
61'直接吊向禁区，邓小飞出击，轻松摘下                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
62'手抛球给到刘宇，斜长传直接出去                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
62'申花边线球给出，直接被小摩托断了                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
62'小摩托自己冲，冲冲冲                   61'第61分钟王林被费尔南多踩中脚面痛苦倒地，好在事情不大
