2'伊涅斯塔直传有点深，图兰与阿尔巴前插都没有追上球                   2'开场仅2分钟，塞尔吉奥-莱昂反击中图入禁区右侧的射门被皮克挡出
25'伊涅斯塔得球脚弓兜远角，打高了                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
26'戈麦斯 的推进，边了两人交给苏亚雷斯                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
26'苏亚雷斯带球到禁区内横传，梅西搓射，被门将托出横梁                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
26'巴塞罗那的角球也没有太大的威胁                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
26'巴塞罗那是只开花不结果                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
27'皮克交给罗伯托，横传                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
27'图兰的传中被弗拉尼奥头球解围                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
27'中场二分之一球的争夺，奥耶尔铲到了阿尔巴                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
28'奥耶尔被黄牌警告！                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
28'阿尔巴的袜子穿了一个洞                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
28'皮克交给右路的罗伯托                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
28'回做一下，皮克交给乌姆蒂蒂                   25'第25分钟，苏亚雷斯再次送出妙传，梅西10码处单刀挑射被诺泽特扑挡高出横梁
31'禁区右侧的德拉奎瓦斯得球送后点，里埃拉铲射没有碰到球                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
31'划擦着立柱出底线                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
31'梅西中场斜长传，球直接出了底线                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
32'回复：仅关注的人可见  20:26 举报回复  没事巴萨慢慢来（还是希望上半场能进球）                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
32'布斯克茨控球交给戈麦斯                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
32'带球间被里埃拉踢了一下                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
33'梅西的控球，交给图兰，分右路被拦截一下                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
33'但球还在巴塞罗那脚下                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
33'戈麦斯拉边，交给布斯克茨，分左路的伊涅斯塔                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
33'直传，图兰一漏，苏亚雷斯反应不过来                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
34'布斯克茨长传右路，阿尔巴没能拿到球                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
34'连续的短传，戈麦斯 控球                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
34'皮克交给乌姆蒂蒂                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
34'图兰回来拿球，传中路                   31'奥萨苏纳第31分钟险些利用反击破门，奎瓦斯禁区右侧传射，里埃拉小禁区左侧包抄稍慢错过皮球
49'直传，伊涅斯塔回给戈麦斯                   49'第49分钟，莱昂右路吊射憾中横梁弹回
49'转移到左路                   49'第49分钟，莱昂右路吊射憾中横梁弹回
49'布斯克茨直传，苏亚雷斯外脚背一撇，球丢了                   49'第49分钟，莱昂右路吊射憾中横梁弹回
49'莱昂带球反击，往右侧带，吊门，稍稍偏出                   49'第49分钟，莱昂右路吊射憾中横梁弹回
50'不过主场球迷已经很满意，大力鼓掌                   49'第49分钟，莱昂右路吊射憾中横梁弹回
50'戈麦斯分右路的罗伯托                   49'第49分钟，莱昂右路吊射憾中横梁弹回
50'挑球过人被克莱克拦截                   49'第49分钟，莱昂右路吊射憾中横梁弹回
50'伊涅斯塔左脚直传过不了奥耶尔                   49'第49分钟，莱昂右路吊射憾中横梁弹回
50'奥萨苏纳是越防越有信心                   49'第49分钟，莱昂右路吊射憾中横梁弹回
51'乌姆蒂蒂交给阿尔巴                   49'第49分钟，莱昂右路吊射憾中横梁弹回
51'梅西出来要球交给伊涅斯塔，送挑传直接出了底线                   49'第49分钟，莱昂右路吊射憾中横梁弹回
52'慢镜来看，莱昂刚才的吊门是砸中了横梁                   49'第49分钟，莱昂右路吊射憾中横梁弹回
52'贝伦格尔的推进被乌姆蒂蒂断球                   49'第49分钟，莱昂右路吊射憾中横梁弹回
52'传到中圈，梅西接应转身加速度，马奎斯拉人犯规                   49'第49分钟，莱昂右路吊射憾中横梁弹回
52'主裁判黄牌警告马奎斯                   49'第49分钟，莱昂右路吊射憾中横梁弹回
64'奥萨苏纳再换人，换下的是6号奥耶尔，换上的看看是谁                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
64'伊涅斯塔交给布斯克茨                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
65'交给弧顶处的梅西                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
65'再斜塞，苏亚雷斯打门被克莱克挡一下再被门将纳乌泽特拿住                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
65'巴塞罗那换人，6号丹尼斯-苏亚雷斯换下了7号图兰！                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
66'刚才换下6号奥耶尔的是3号卡塔奴                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
66'梅西过顶球传到禁区，纳乌泽特将球没收                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
67'回复：用户3645668635  21:18 举报回复  该换内马尔了（累计黄牌停赛）                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
67'乌姆蒂蒂交给布斯克茨                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
67'分右路的罗伯托                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
67'回做，戈麦斯护球交给罗伯托                   64'第64分钟，梅西传球，苏亚雷斯12码处第一时间推射打在克莱克手上，裁判未予判罚
72'转移给左路的队友                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
72'直传被拦截                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
72'加西亚直传                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
72'皮克抢在莱昂之前将球断下                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
72'罗伯托带球内切交给布斯克茨，伊涅斯塔过深谋远虑 传                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
73'梅西得球带球进了禁区外脚背一拔                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
74'丹尼斯-苏亚雷斯跟进，拿球再一顺，阿尔巴高速度插上左肋部倒三角传中，梅西前点轻轻搓射后门柱球进！                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
74'2：0领先，巴萨这三分稳了                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
75'伊涅斯塔的控球，交给左路                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
75'苏亚雷斯中路突破，被卡塔奴断下                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
75'莱左路得球面对罗伯托，走底线，被挡在身后                   72'巴萨第72分钟扩大比分，阿尔巴禁区左侧底线附近回传，梅西小禁区边缘推射破门，2-0
92'梅西又来了，交给丹尼斯苏亚雷斯，传中被加西亚拦截                   92'第92分钟，布斯克茨传球，梅西连过数人突入禁区，15码处面对3人封堵冷静破门，3-0
92'慢镜看到了伊涅斯塔经典招工“油榨丸子”                   92'第92分钟，布斯克茨传球，梅西连过数人突入禁区，15码处面对3人封堵冷静破门，3-0
92'梅西梅开二度！                   92'第92分钟，布斯克茨传球，梅西连过数人突入禁区，15码处面对3人封堵冷静破门，3-0
93'梅西中路扣过两人进了禁区，再晃开角度劲射破网！                   92'第92分钟，布斯克茨传球，梅西连过数人突入禁区，15码处面对3人封堵冷静破门，3-0
94'全场比赛结束！                   92'第92分钟，布斯克茨传球，梅西连过数人突入禁区，15码处面对3人封堵冷静破门，3-0
