3'巴列恩特将球处理出底线,皇家马德里获得角球.                   3'开场仅3分钟，阿隆索开出角球，拉莫斯头球攻门稍稍高出
53'皇家马德里球员贝尔大禁区外左脚射门,被防守球员封堵.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
53'阿尔卡特拉斯将球处理出底线,皇家马德里获得角球.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
54'射门!!!巴拉多利德球员博格迪希大禁区外左脚射门,被对方守门员横身扑出.给他传球的是佩尼亚.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
54'皇家马德里球员阿隆索一脚直塞球给本泽马,但是边裁举旗显示后者已经越位.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
56'哈维-格拉为巴拉多利德赢得一个任意球.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
56'皇家马德里球员佩佩拼抢犯规,对手获得控球权.                   53'第53分钟，贝尔左路25码处任意球直接射门被阿尔卡拉茨挡出底线
61'皇家马德里球员贝尔一脚直塞球给卡瓦哈尔,但是边裁举旗显示后者已经越位.                   61'第61分钟，贝尔直传，卡瓦哈尔禁区右侧传中本泽马破门，但边裁误判越位在先，进球被判无效
62'皇家马德里球员本泽马大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是卡瓦哈尔.                   61'第61分钟，贝尔直传，卡瓦哈尔禁区右侧传中本泽马破门，但边裁误判越位在先，进球被判无效
64'进球啦！！！皇家马德里球员贝尔大禁区中央右脚射门,球从中路飞进球门,球进了! 皇家马德里 3-0 巴拉多利德.                   61'第61分钟，贝尔直传，卡瓦哈尔禁区右侧传中本泽马破门，但边裁误判越位在先，进球被判无效
64'进球啦！！！皇家马德里球员贝尔大禁区中央右脚射门,球从中路飞进球门,球进了! 皇家马德里 3-0 巴拉多利德.                   63'皇马第63分钟锁定胜局，马塞洛禁区左侧传中被挡出，贝尔11码处补射入网，3-0
65'射门!!!巴拉多利德球员博格迪希大禁区外左脚射门,被对方守门员横身扑出.给他传球的是阿尔卡特拉斯.                   63'皇马第63分钟锁定胜局，马塞洛禁区左侧传中被挡出，贝尔11码处补射入网，3-0
66'巴拉多利德球员博格迪希拼抢犯规,对手获得控球权.                   63'皇马第63分钟锁定胜局，马塞洛禁区左侧传中被挡出，贝尔11码处补射入网，3-0
66'迪马利亚为皇家马德里赢得一个任意球.                   63'皇马第63分钟锁定胜局，马塞洛禁区左侧传中被挡出，贝尔11码处补射入网，3-0
67'皇家马德里球员贝尔大禁区右侧尝试右脚射门,可惜皮球高出右上角球门.给他传球的是摩德里奇.                   67'第67分钟，摩德里奇传球，贝尔强突禁区右侧小角度射门高出
70'皇家马德里球员摩德里奇一脚直塞球给迪马利亚,但是边裁举旗显示后者已经越位.                   67'第67分钟，摩德里奇传球，贝尔强突禁区右侧小角度射门高出
82'射门!!!皇家马德里球员莫拉塔大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是伊斯科.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
82'巴拉多利德球员博格迪希大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是F-罗西.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
83'射门!!!皇家马德里球员伊斯科大禁区外右脚射门,被对方守门员横身扑出.给他传球的是赫塞.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
85'射门!!!皇家马德里球员赫塞大禁区外右脚射门,被对方守门员横身扑出.给他传球的是佩佩.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
85'马里尼奥将球处理出底线,皇家马德里获得角球.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
85'皇家马德里球员拉莫斯大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是伊斯科.                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
85'巴拉多利德换人,奥索里奥换下萨斯特雷                   82'第82分钟，伊斯科传球，莫拉塔突入禁区左侧的小角度射门被马里尼奥扑出，马塞洛14码处错过伊斯科回传
85'射门!!!皇家马德里球员赫塞大禁区外右脚射门,被对方守门员横身扑出.给他传球的是佩佩.                   85'第85分钟，佩佩传球，赫塞禁区前低射被马里尼奥扑接漏过偏出右侧立柱
85'马里尼奥将球处理出底线,皇家马德里获得角球.                   85'第85分钟，佩佩传球，赫塞禁区前低射被马里尼奥扑接漏过偏出右侧立柱
85'皇家马德里球员拉莫斯大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是伊斯科.                   85'第85分钟，佩佩传球，赫塞禁区前低射被马里尼奥扑接漏过偏出右侧立柱
85'巴拉多利德换人,奥索里奥换下萨斯特雷                   85'第85分钟，佩佩传球，赫塞禁区前低射被马里尼奥扑接漏过偏出右侧立柱
88'佩佩将球处理出底线,巴拉多利德获得角球.                   85'第85分钟，佩佩传球，赫塞禁区前低射被马里尼奥扑接漏过偏出右侧立柱
