10'恰尔汉奥卢定位球传中~直接传给了施特根                   10'第10分钟，苏亚雷斯直传，桑德罗在门前11米处左脚推射被莱诺侧扑封出
20'巴萨今天的中路打得很多                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
21'内马尔都快内切到右边路的边线了                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
21'高层看台的贵宾包厢似乎看到了夏奇拉的身影                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
22'贝拉拉比~突然加速过掉阿尔维斯                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
22'左脚传中被皮克挡出了底线                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
22'勒沃库森开场之后的第一个角球                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
22'恰尔汉奥卢                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
22'Goooooooooooooooooooooooooooal~~~~~                   19'第19分钟，克拉默中线断球反击，坎普尔禁区右侧左脚弧线球偏出远门柱
39'勒沃库森的逼抢简直是不遗余力地                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
39'亚斯斯斯斯 门将根本就没有主动出击的意识，巴萨该换门将了---他一出击就要倒霉                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
39'一颗宏心1993 巴萨没有第三门将吗？试一试不行吗？---二队的算不算                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
40'桑德罗~~又没进！！！                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
40'刚才内马尔的扣球过人之后的射门击中了立柱                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
41'桑德罗面对空门~一脚劲射被帕帕多普洛斯堵了枪眼                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
41'桑德罗已经得到了两次必进球机会                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
41'内马尔这次勇敢的突破制造了本德的犯规                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
41'裁判还给了他一张黄牌                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
42'巴萨获得了一个定位球机会                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
42'拉基蒂奇来打~~~                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
42'球速并不快被门将拿住了                   39'第39分钟，内马尔禁区左侧距门9米处左脚小角度低射击中远门柱
50'勒沃库森随时留下4个人在前场高位逼抢                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
51'一度迫得巴萨过不了半场                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
51'马蒂厄没有及时解围被断~~~                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
51'贝拉拉比低平球传中~~                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
51'单刀机会了~~小豌豆一脚放了高射炮                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
52'阿尔维斯险些被断，裁判的哨音太晚了些                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
52'马蒂厄接到小白传球~传中直飞门前                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
52'门将莱诺轻松把球没收                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
53'拉米雷斯~~~机会啊                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
53'又踢偏了~~~                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
53'小角度的射门偏得有些多                   50'下半时开始5分钟，贝拉拉比右路低传，小豌豆在门前7米处推射高出
57'巴萨继续在前场组织进攻                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
58'小白的突破制造了一些混乱~                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
58'脚后跟一磕~拉基蒂奇的射门击中了对方后卫                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
58'球弹到内马尔脚下~转身抽射！！！！                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
58'擦着立柱出去的                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
59'拉米雷斯为巴萨逼的了一个角球                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
59'拉基蒂奇传前点被头球解围~                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
60'勒沃库森随时准备打反击~                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
60'阿尔巴准备登场了                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
60'场上有球员受伤~                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
60'伊涅斯塔倒在了对方禁区前沿                   57'第57分钟，伊涅斯塔禁区右侧回做，拉基蒂奇抽射碰后卫变线，内马尔左侧距门12米处转身低射打在边网上
80'勒沃库森的防守太密集了~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
80'刚才内马尔的射门被堵了枪眼                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
80'罗贝托~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
81'Gooooooooooooooooooooooooal~~~~~~~~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
81'阿尔巴的左路低平球传中，穆尼尔门前推射被莱诺倒地扑了一下~~~罗贝托机警的补射将球打入！                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'参与这最后几脚进攻的球员还都是下半场被换上去的                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'恩里克的换人终于起到了效果                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'苏亚雷斯~~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'Goooooooooooooooooooooooooal~~~~~~~~~~~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'太疯狂了~~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
82'巴萨3分钟之内逆转了比分                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
83'勒沃库森没能坚持到最后啊                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
83'穆尼尔~~右路的突破连过对方两名后卫！低平球传中~苏亚雷斯迎球怒射~~球直挂右上角~~                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
83'穆尼尔的发挥还真神啊                   80'第80分钟，阿尔巴禁区左侧低传，穆尼尔在门前10米处推射被莱诺扑出，塞尔吉-罗伯托左侧铲进门内，1比1，这是他仅过2分钟，穆尼尔右路连续过人切入禁区回做，苏亚雷斯前点距门13米处大力抽射挂近角，2比1
80'勒沃库森的防守太密集了~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
80'刚才内马尔的射门被堵了枪眼                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
80'罗贝托~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
81'Gooooooooooooooooooooooooal~~~~~~~~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
81'阿尔巴的左路低平球传中，穆尼尔门前推射被莱诺倒地扑了一下~~~罗贝托机警的补射将球打入！                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'参与这最后几脚进攻的球员还都是下半场被换上去的                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'恩里克的换人终于起到了效果                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'苏亚雷斯~~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'Goooooooooooooooooooooooooal~~~~~~~~~~~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'太疯狂了~~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
82'巴萨3分钟之内逆转了比分                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
83'勒沃库森没能坚持到最后啊                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
83'穆尼尔~~右路的突破连过对方两名后卫！低平球传中~苏亚雷斯迎球怒射~~球直挂右上角~~                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
83'穆尼尔的发挥还真神啊                   80'80分钟比分落后还能逆转胜出，巴萨此前只碰到过2次(1999年对AIK索尔纳；2008年对顿涅茨克矿工)
