6'帕莱塔抢在刘若钒前拿到球                   6'第6分钟吉翔开出左路角球，黄紫昌迎球侧身头顶得分
63'谢鹏飞传中被挡了一下，李帅没收                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
63'博阿基耶前场转身被艾迪放倒                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
63'裁判黄牌警告艾迪                   60'第60分钟江苏再次打出精准长传，特谢拉左路突击得球，接着摆脱栗鹏打后角稍稍偏出
65'申花换人，秦升被王伟换下                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
65'柏佳骏左路和王伟配合，下底先出底线                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
66'博阿基耶头球摆渡，特谢拉插上                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
66'栗鹏的头球解围没顶上                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
66'特谢拉回敲，博阿基耶推射被李帅扑出去，角球                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
67'战术角球开出，谢鹏飞起球被顶出，继续角球                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
67'角球到门前，被莫雷诺顶出                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
67'外围高球吊门前，被李帅没收                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
68'徐友刚右路传中被挡出                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
68'莫雷诺禁区前连续调整，被破坏                   65' 第65分钟特谢拉右路传球，博阿基耶中路射门，李帅飞身把球扑出
70'莫雷诺直塞禁区前，罗梅罗拿到                   70'第70分钟申花用李晓明换下徐友刚
70'带两步，远射被扑出，角球                   70'第70分钟申花用李晓明换下徐友刚
70'战术角球开出，外围莫雷诺                   70'第70分钟申花用李晓明换下徐友刚
71'远端再起高球，艾迪越位                   70'第70分钟申花用李晓明换下徐友刚
71'申花换人，李晓明换下徐友刚                   70'第70分钟申花用李晓明换下徐友刚
71'罗梅罗中场摆脱，分左路                   70'第70分钟申花用李晓明换下徐友刚
72'瓜林拿球，直塞被拦截                   70'第70分钟申花用李晓明换下徐友刚
72'苏宁反击，艾迪铲截博阿基耶                   70'第70分钟申花用李晓明换下徐友刚
73'田依浓禁区前回追，绊倒了罗梅罗，任意球                   70'第70分钟申花用李晓明换下徐友刚
73'罗梅罗任意球打高了                   70'第70分钟申花用李晓明换下徐友刚
72'瓜林拿球，直塞被拦截                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
72'苏宁反击，艾迪铲截博阿基耶                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
73'田依浓禁区前回追，绊倒了罗梅罗，任意球                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
73'罗梅罗任意球打高了                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
74'荣昊右路突分，被拦截                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
74'莫雷诺外围拿球，横敲瓜林                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
75'王伟回敲一步，莫雷诺搓传被门将没收                   72'第72分钟申花获得任意球机会，罗梅罗发力射门高出
77'荣昊右路直塞底线前，毛剑卿拉人了                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
77'帕莱塔长传前场，艾迪先到位                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
78'博阿基耶反抢拉人了                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
78'李晓明右路推传肋部，莫雷诺                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
78'低射近门柱，被顾超扑住                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
79'苏宁左路把球转移出来，吴曦塞禁区                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
79'没有队友，李帅把球没收了                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
79'罗梅罗前场拿球转身，被裁判阻挡了                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
80'苏宁中场连续传接球                   77'第77分钟莫雷诺右路禁区外突然冷射，顾超飞身把球扑住
81'莫雷诺中场过人，分右路荣昊                   81'第81分钟高天意换下谢鹏飞
81'横敲，莫雷诺远射打高                   81'第81分钟高天意换下谢鹏飞
82'柏佳骏带球过中场，被拦截                   81'第81分钟高天意换下谢鹏飞
82'苏宁换人，高天意换下谢鹏飞                   81'第81分钟高天意换下谢鹏飞
83'博阿基耶禁区前挑传身后                   81'第81分钟高天意换下谢鹏飞
83'高天意插上胸部停球出底线                   81'第81分钟高天意换下谢鹏飞
84'罗梅罗斜传左路，吉翔上抢                   81'第81分钟高天意换下谢鹏飞
84'左路特谢拉和高天意配合，回敲没拿到                   81'第81分钟高天意换下谢鹏飞
85'毛剑卿右路领球转身，下底                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
85'倒三角回禁区，帕莱塔解围                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
85'艾迪中场顶防博阿基耶犯规                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
86'高天意直塞身后，李晓明铲截                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
86'苏宁换人，吴曦被张凌峰换下                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
87'苏宁角球开中路被顶出                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
87'毛剑卿背身拿球，周云犯规了                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
88'特谢拉左路横敲，艾迪上抢破坏                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
88'王伟左路拿球回敲罗梅罗                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
88'直塞找莫雷诺，被关门                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
88'反击找特谢拉，越位                   85'第85分钟张凌峰换下吴曦，两队换人名额用满
89'毛剑卿右路起球，被帕莱塔顶出                   89'第89分钟莫雷诺再次远射打偏
90'莫雷诺中路摆脱到禁区前                   89'第89分钟莫雷诺再次远射打偏
90'远射打偏了                   89'第89分钟莫雷诺再次远射打偏
91'下半场补时3分钟                   89'第89分钟莫雷诺再次远射打偏
92'李晓明右路上来，回敲                   89'第89分钟莫雷诺再次远射打偏
92'荣昊起球去后点，柏佳骏上来被封堵                   89'第89分钟莫雷诺再次远射打偏
92'苏宁控制球                   89'第89分钟莫雷诺再次远射打偏
