10'拜仁慕尼黑球员穆勒大禁区中央尝试头球,可惜皮球偏出球门.给他传球的是沙基里.                   10'第10分钟，沙奇里左路传中，穆勒后点顶出弹地球偏出近门柱
59'进球啦！！！美因茨球员斯扎莱右脚射门,球从左下角飞进球门,球进了! 拜仁慕尼黑 2-1 美因茨.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
60'鲍姆加特林格为美因茨在对方半场,赢得一个任意球.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
60'拜仁慕尼黑球员路易斯-古斯塔沃拼抢犯规,对手获得控球权.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
60'黄牌！拜仁慕尼黑球员路易斯-古斯塔沃因为恶意犯规,被主裁判出示黄牌.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
61'美因茨球员基尔霍夫大禁区外右脚射门,被防守球员封堵.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
61'美因茨球员鲍姆加特林格大禁区外左脚射门,被防守球员封堵.                   58'第58分钟，鲍姆加特林格突入禁区右侧被丹特凶狠踢倒，点球
65'拜仁慕尼黑球员丹特大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是克罗斯.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
66'拜仁慕尼黑球员曼季茹基奇小禁区右侧右脚射门,命中门柱右侧立柱.给他传球的是克罗斯.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
66'邦格特将球处理出底线,拜仁慕尼黑获得角球.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
67'拜仁慕尼黑球员施魏因斯泰格大禁区外右脚射门,被防守球员封堵.给他传球的是克罗斯.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
67'基尔霍夫将球处理出底线,拜仁慕尼黑获得角球.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
67'基尔霍夫将球处理出底线,拜仁慕尼黑获得角球.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
68'鲍姆加特林格为美因茨在右路,赢得一个任意球.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
68'拜仁慕尼黑球员沙基里拼抢犯规,对手获得控球权.                   65'第65分钟，克罗斯左侧开出任意球，丹特头球偏出远门柱
70'拜仁慕尼黑球员穆勒大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是克罗斯.                   70'第70分钟，克罗斯反击中路分球，穆勒禁区右侧距门12米处抽射击中边网
71'拜仁慕尼黑球员沙基里大禁区中央尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是穆勒.                   70'第70分钟，克罗斯反击中路分球，穆勒禁区右侧距门12米处抽射击中边网
73'美因茨球员诺维斯基拼抢犯规,对手获得控球权.                   70'第70分钟，克罗斯反击中路分球，穆勒禁区右侧距门12米处抽射击中边网
73'曼季茹基奇为拜仁慕尼黑在右路,赢得一个任意球.                   70'第70分钟，克罗斯反击中路分球，穆勒禁区右侧距门12米处抽射击中边网
77'拜仁慕尼黑球员穆勒大禁区中央右脚射门,被防守球员封堵.给他传球的是施魏因斯泰格.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
77'拜仁慕尼黑球员穆勒大禁区中央右脚射门,被防守球员封堵.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
77'邦格特将球处理出底线,拜仁慕尼黑获得角球.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
77'基尔霍夫将球处理出底线,拜仁慕尼黑获得角球.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
78'射门!!!拜仁慕尼黑球员丹特大禁区中央头球,被对方守门员横身扑出.给他传球的是拉姆.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
79'美因茨换人,伊万施茨换下楚波莫廷                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
79'美因茨球员诺维斯基拼抢犯规,对手获得控球权.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
79'穆勒为拜仁慕尼黑在对方半场,赢得一个任意球.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
80'射门!!!拜仁慕尼黑球员克罗斯大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是穆勒.                   77'第77分钟出现争议，穆勒禁区内左脚抽射打在诺韦斯基座手上，但主裁判没吹点球
47'尼古拉-穆勒为美因茨赢得一个任意球.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
47'拜仁慕尼黑球员曼季茹基奇拼抢犯规,对手获得控球权.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
47'美因茨球员索托大禁区中央左脚射门,被防守球员封堵.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
47'博阿滕将球处理出底线,美因茨获得角球.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
48'扎巴夫尼克为美因茨赢得一个任意球.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
48'拜仁慕尼黑球员曼季茹基奇拼抢犯规,对手获得控球权.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
50'美因茨球员鲍姆加特林格拼抢犯规,对手获得控球权.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
50'曼季茹基奇为拜仁慕尼黑在右路,赢得一个任意球.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
50'射门!!!拜仁慕尼黑球员沙基里右侧很远处左脚射门,被对方守门员横身扑出.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
50'维特克洛将球处理出底线,拜仁慕尼黑获得角球.                   47'补时第2分钟，穆勒传球，皮萨罗巧妙晃过后卫单刀突入禁区，在门前12米处推射竟被韦特克洛封出
