1'上半场比赛开始！！                   1'[拉莫斯第1分钟就做出关键铲断
80'葡萄牙体育这边右路传球给到禁区前沿                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
80'J-坎贝尔停球有手球的嫌疑                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'科恩特朗举手投诉的时候正好打在手臂上                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'裁判吹了点球！！                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'阿德里安-席尔瓦这边来主罚！！                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'阿德里安-席尔瓦点球推右路，骗过了门将！！                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'1-1！！！                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
81'全场比赛已经来到了80分钟                   80'葡萄牙体育第80分钟扳平，坎贝尔脚后跟传球，科恩特朗禁区边缘举手示意对方手球犯规，但皮球随后打在他手上，裁判判罚极刑，阿德里安-席尔瓦主罚点球命中，1-1
86'马丁斯右路带球                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
86'晃开防守后找队友                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
86'后点的队友起跳                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
86'这球跳早了，没有发上力                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
87'1-2！！！                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
87'本泽马！！！                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
88'拉莫斯右路起球送禁区，前点的本泽马头球攻门顶了一个角度，帕特里西奥也是没有碰到                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
88'这球也是非常的关键                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
89'皇马中场拿球往前走被断                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
89'葡萄牙体育这边也是出现了失望                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
89'葡萄牙体育这边也是出现了失误                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
89'皇马这边又有球员倒地                   86'葡萄牙体育第86分钟险些反超，马丁斯禁区右侧传中，坎贝尔小禁区边缘头球攻门偏出
