2'马竞界外球给出，双方中圈争顶                   2'开场仅2分钟，扎帕科斯塔左路内切后弧线球射门高出
47'禁区前沿的定位球，这个位置还是很危险的                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'格子主罚，准备直接打了                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'格子左脚搓一个角度，打的比较正                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'库尔图瓦把球没收，大脚开起来                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'中圈附近巴卡约科得球，再分前场左路                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'阿扎尔拿球，杀到禁区前，面对萨维奇                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
48'连续的晃动，再分禁区内的小法                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'小法横敲，，球是被奥布拉克扑出了底线                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'战术角球，左侧给阿扎尔                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'阿扎尔杀入禁区，左侧挑传                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'小禁区前沿克里斯滕森甩头攻门                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'稍微正了点，被奥布拉克扑住                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'门将大脚把球开起来                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
49'外围左侧拼抢，阿扎尔把球拦截                   46'1分钟后，法布雷加斯传球，巴卡约科小禁区左侧的射门偏出近角
53'到了前场的中路，争顶，坎特把球拿到                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
53'再分右侧给同伴，长传向前                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
53'中圈附近菲利佩拦截                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
53'前场中路再分科克，外围i张弓搭箭                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
53'怒射被后卫挡出，，左侧到菲利佩脚下                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'菲利佩外围跟上再来，，，球是落叶球，，，击中门柱弹出啊                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'点球点附近跟上的萨乌尔头球再补                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'库尔图瓦反应神速啊。。一个侧扑，压在怀中                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'双方的门将也绝对都是世界一流啊                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'库尔图瓦大脚开起来                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'中圈附近左侧萨帕科斯塔得球                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
54'推进向前，左侧杀到了底线附近                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'强行的突破造成角球                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'左侧战术角球                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'给到左路阿扎尔，晃开，科克协防捅出底线                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'还是战术角球，左侧阿扎尔，横敲中路阿紫                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'一记挑传，禁区左侧被挡出                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'外围科克拿球，长传向前                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
55'后场出来的库尔图瓦把球得到                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
56'罗马那边进球了啊，，对于马竞来说，真是坏消息                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
56'马竞前场积极的拼抢，制造角球                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
56'右侧马竞角球开起来                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
56'禁区右侧前点马竞头球一蹭                   53'第53分钟，菲利佩25码处劲射打中远角立柱弹回，科凯12码处俯身冲顶被库尔图瓦没收
67'外围格子拿球，右侧交给卡拉斯科                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'横敲给到菲利佩，回敲身后，大脚送出                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'前场库尔图瓦把球得到，右侧给摩西                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'摩西中路再分给坎特                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'坎特转移，球交给左路                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'前场萨帕科斯塔得球，再分佩刀                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
67'佩刀杀入禁区，左侧下底                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
68'横敲，，奥布拉克用腿挡出了底线                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
68'切尔西左侧战术角球                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
68'给到小法，，禁区左侧下底，挑起来                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
68'小禁区前沿克里斯滕森头球俯身冲顶                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
68'球虽然偏出底线，但是人直接是飞入了网内哈                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'马竞的防守确实有韧性，，切尔西想搬回来，不容易                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'奥布拉克大脚开起来                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'中圈附近争顶，，吹了马竞的犯规                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'切尔西定位球，左侧给卡希尔                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'在给身边的阿扎尔                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'转移到了右路，摩西把球卸下                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
69'右侧突破，杀入禁区，右侧倒三角                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
70'给到禁区中央，，中路佩刀脚后跟射门，即兴发挥                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
70'奥布拉克门线上把球摁住                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
70'奥布拉克被吉梅内斯撞了一下，受伤，接受治疗                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
70'阿布今天也在现场                   67'切尔西第67分钟错过机会，小法同阿扎尔角球混战中踢墙配合后切入禁区左侧传中，克里斯滕森近距离俯身冲顶空门偏出
75'阿紫45度起球，，小禁区前沿，，马竞防守挡出底线                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
75'右侧战术角球，，小法得球                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
75'一脚传中，，禁区内左侧，，被头球解围                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
75'外围阿扎尔左侧拿球，衔枚疾走                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
75'杀入禁区左侧，，左脚低射                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
76'球是击中萨维奇，改变了飞行的轨迹，，，，进了                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
76'奥布拉克仰天长啸啊，，无奈啊，，折射                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
76'禁区前沿左侧，阿扎尔得球，冲起来，禁区内左脚低射，，萨维奇大腿一蹭，，弹入大门左侧                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
76'切尔西扳平之后吃了一颗定心丸啊                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'还有15分钟，比赛也进入白热化了                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'切尔西长传，，前场右侧小法得球                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'一马当先，杀入禁区内，右侧被断了                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'在抢回来，，分到左路                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'莫拉塔这边空了，，单刀机会                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'幸福来的太突然，有点不会了                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
77'禁区中央，推射，，被奥布拉克观音坐莲，挡出来                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'莫拉塔这机会，，浪费了呀                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'左侧前场威廉拿球                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'回敲身后小法，，在送一记直塞                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'禁区右侧球被马竞解围掉                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'外围左侧威廉拿球，杀到底线，吉梅内斯一记滑铲。。。把球破坏                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'切尔西边线球给出，到了左侧                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
78'转移到中路，卡拉斯科把球断走                   75'切尔西第75分钟扳平比分，阿扎尔角球混战中突入禁区左侧传中，萨维奇前点自摆乌龙，1-1
83'横敲右侧同伴，低球斜传                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'摩西得球，长传向前，，菲利佩挡出边线                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'切尔西将会为了小组头名而拼命！！而马竞则是为了晋级的希望                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'双方在这杀得天昏地暗，隔壁罗马笑看风云啊                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'切尔西界外球给出                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'中路后场克里斯滕森拿球                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
83'长传转移，左侧给到阿扎尔                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'阿扎尔拿球，突破，，左侧下底                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'倒三角给回来，中路威廉跟进，，机会                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'右脚怒射，，爆出了横梁，，这球居然打飞                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'孔蒂也是一脸惊愕啊                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'门将大脚把球开起来                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'中圈附近左侧切尔西得球                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
84'杀到禁区左侧，马竞把球拦截                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'中路给到格子，再分左路给菲利佩                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'长传转移，给到了右侧                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'前场比托洛拿球，身前送出斜传                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'直接滚出了底线                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'库尔图瓦大脚开起来                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
85'前场中路的拼抢，阿扎尔得球                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'阿扎尔顺势一踢，，禁区内左侧奥布拉克没收                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'手抛给萨维奇，右侧推进向前                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'中圈附近在给科克，低球斜传左路                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'菲利佩拿球插上，，一记传中                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'给的太大了啊，，直接飞出底线                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'库尔图瓦大脚把球开起来                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'中圈附近争顶，，连续高空作业                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
86'落下来到下法脚下                   83'第83分钟，阿扎尔突入禁区左侧传中，无人防守的威廉12码处推射打高
