4'秦升右路起球到禁区，第一点被帕帕解围出禁区                   4'第4分钟，杨超声横传门前，邱卡抢点打门，球稍稍打偏
16'埃里克前场背身拿球，一个不小心，被莫雷诺从身后上来抢断                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
16'莫雷诺分球给王赟，秦升身后上抢，踢翻了王赟，犯规                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
17'吕征左路拿球，内切被杨善平出来放铲将球解围                   14'第14分钟，申花前场发动进攻，郑凯木禁区弧顶起脚搓射，球打飞
17'吕征左路拿球，内切被杨善平出来放铲将球解围                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
18'埃里克中线位置拿球，卡希尔上抢放倒了埃里克，犯规                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
18'宏运获得前场左路的任意球机会                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
18'丁海峰任意球斜传禁区，杨超声的头球，被邱盛炯倒地没收                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
19'埃里克禁区左侧背身拿球，面对夹击，脚后跟分球想给张野                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
19'可惜力量太轻，被范凌江上来出脚破坏                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
20'卡希尔前场拿球，带球至禁区右上角，起球斜传到门前                   17'第17分钟，辽宁队的进攻机会，埃里克拿球，卡希尔上抢犯规放倒埃里克，辽宁队获得前场左路的任意球机会，丁海峰开出任意球给到禁区，杨超声抢点头球攻门，邱盛炯倒地将球纳入怀中
23'上半场23分钟，比分依旧是0-0                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
24'莫雷诺右路拿球，斜传禁区                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
24'王赟插上拿球，准备转身打门，被杨善平上来拦截                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
25'邱卡中线位置背身拿球，帕帕贴身逼抢，踢翻了邱卡，犯规                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
25'金泰延前场左路拿球，强突往禁区走，被张璐伸脚绊倒在地                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
25'宏运获得大禁区左侧上角的任意球机会                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
25'位置非常不错，看看宏运能否把握                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
26'横梁！！！                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
26'埃里克的任意球直接攻门，越过人墙，击中横梁上沿飞出底线！！！                   23'第23分钟，莫雷诺右路斜传禁区，王赟插上准备转身打门，被杨善平上来解围掉
32'张璐中场拿球，秦升上抢，将球捅出边线，还放倒了张璐                   32'第32分钟，金泰延左路拿球，强突后斜传球到后点，杨超声插上慢一步，球先出了底线
33'金泰延左路拿球，强突后的斜传球到后点                   32'第32分钟，金泰延左路拿球，强突后斜传球到后点，杨超声插上慢一步，球先出了底线
33'杨超声插上慢了点，球先出了底线                   32'第32分钟，金泰延左路拿球，强突后斜传球到后点，杨超声插上慢一步，球先出了底线
35'莫雷诺右路拿球，面对逼抢，选择回带                   32'第32分钟，金泰延左路拿球，强突后斜传球到后点，杨超声插上慢一步，球先出了底线
42'吕征分给卡希尔，卡希尔强突，杨超声的放铲，犯规                   42'第42分钟，莫雷诺右路斜传球到禁区，卡希尔头球攻门，裁判示意越位在先
43'莫雷诺右路45度的斜传球到禁区，卡希尔头球，越位在先                   42'第42分钟，莫雷诺右路斜传球到禁区，卡希尔头球攻门，裁判示意越位在先
44'杨超声右路内切，斜塞球到门前                   42'第42分钟，莫雷诺右路斜传球到禁区，卡希尔头球攻门，裁判示意越位在先
44'混战中帕帕不敢怠慢，倒地将球解围出底线                   42'第42分钟，莫雷诺右路斜传球到禁区，卡希尔头球攻门，裁判示意越位在先
45'宏运获得右侧角球机会，可惜并未形成威胁                   42'第42分钟，莫雷诺右路斜传球到禁区，卡希尔头球攻门，裁判示意越位在先
46'上半场比赛进入补时阶段                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
46'埃里克左路拿球，横切后分球弧顶找邱卡                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
46'帕帕身后上来，抢在邱卡之前，将球解围                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
46'下半场比赛开始                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
46'申花开球后直接起球到宏运禁区，张璐出击将球控制                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
46'莫雷诺左路拿球，回传给到范凌江                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
47'范凌江的过顶长传打身后找吕征                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
47'丁捷回防，卡住身位，将球护送出底线                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
47'宏运进球啦！！！                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
48'杨超声的进球！！！                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
48'金泰延左路拿球，下底传中到前点，邱卡头球后蹭，杨超声后点的凌空抽射，打进！！！                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
49'这球金泰延下底时，西索科并未上去逼抢，而是自己内收啦。。。                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
49'下半场开场2分钟，宏运取得领先，接下来比赛应该要好看了                   46'经过1分钟补时，上半场比赛结束，两队以0-0的比分进入下半场
51'吕征右路拿球，面对金泰延的逼抢，转身，被勾倒在地                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
51'秦升左路拿球，强突下底，被回防的杨超声出脚破坏出底线                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
52'申花获得左侧角球机会，王赟主罚                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
52'角球开出到后点，杨善平头球解围                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
52'莫雷诺禁区外围拿球，再传，打在防守球员身上折射出底线                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
53'申花再次获得右侧角球，王赟开出到禁区中路，郑凯木左腿一垫，被张鹭扑出底线                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
53'申花再次右侧角球，王赟主罚                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
53'角球开出到前点，莫雷诺停球回敲，王赟越位位置回接                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
54'张野中场拿球，斜传转移找右路上来的丁捷，球出边线                   51'第51分钟，秦升左路强突下底，被回防的杨超声出脚破坏出底线，申花获得左侧角球机会，王赟角球开出到后点，杨善平头球解围
52'申花获得左侧角球机会，王赟主罚                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
52'角球开出到后点，杨善平头球解围                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
52'莫雷诺禁区外围拿球，再传，打在防守球员身上折射出底线                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
53'申花再次获得右侧角球，王赟开出到禁区中路，郑凯木左腿一垫，被张鹭扑出底线                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
53'申花再次右侧角球，王赟主罚                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
53'角球开出到前点，莫雷诺停球回敲，王赟越位位置回接                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
54'张野中场拿球，斜传转移找右路上来的丁捷，球出边线                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
55'秦升左侧的界外球找埃里克，张璐和队友合力将球拦截                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
55'张璐后场拿球，埃里克上抢，张璐的解围，打在埃里克角上出界                   52'第52分钟，申花再次获得角球，王赟角球开出到前点，莫雷诺停球回敲，王赟回接时候越位
57'秦升后场防守中放倒莫雷诺，犯规                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
57'秦升被主裁判出示了黄牌警告！！！                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
58'这也是本场比赛的第一张黄牌！！！                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
58'申花获得前场的任意球机会，王赟主罚                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
58'任意球斜传禁区，莫雷诺头球顶高                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
58'宏运的前场进攻，再次赢得左侧角球                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
59'丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
59'不过裁判又鸣哨了，好像还是吹罚丁海峰罚出的角球空中出界                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
60'西索科前场中路拿球，分边右路找吕征被断                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
60'丁海峰拿球反击，西索科身后回防，上抢将球反断                   57'第57分钟，秦升后场防守中放倒莫雷诺，秦升被主裁判出示了黄牌警告
58'这也是本场比赛的第一张黄牌！！！                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
58'申花获得前场的任意球机会，王赟主罚                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
58'任意球斜传禁区，莫雷诺头球顶高                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
58'宏运的前场进攻，再次赢得左侧角球                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
59'丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
59'不过裁判又鸣哨了，好像还是吹罚丁海峰罚出的角球空中出界                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
60'西索科前场中路拿球，分边右路找吕征被断                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
60'丁海峰拿球反击，西索科身后回防，上抢将球反断                   58'第58分钟，辽宁队前场进攻赢得左侧角球，丁海峰角球开出到后点，邱卡的头球顶高，落在球网上方
64'张璐后场起球到前场，郑凯木头球解围出边线                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
64'金泰延前场左路拿球，内切后横传丁海峰                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
64'丁海峰在和金泰延做踢墙配合，可惜金泰延的分球，被张璐碰出了边线                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
65'杨超声禁区右侧拿球，起脚打门，被防守球员挡出                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
65'张璐右路拿球，直塞给到吕征                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
66'吕征再横传莫雷诺，莫雷诺背身拿球没注意，被张野身后上来抢断                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
66'宏运前场右路起球到禁区，邱卡头球摆渡到点球点附近                   63'第63分钟，金泰延前场左路内切后横传丁海峰，丁海峰和金泰延做踢墙配合，可惜金泰延的分球被前来防守的张璐碰出边线
66'吕征再横传莫雷诺，莫雷诺背身拿球没注意，被张野身后上来抢断                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
66'宏运前场右路起球到禁区，邱卡头球摆渡到点球点附近                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
67'丁海峰跟进打门，没能踢中部位，踢茨了，球被防守球员挡出                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
67'宏运换人：8号张野被换下，换上4号孙世林                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
68'申花换人：33号徐君上，换下20号王赟                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
68'埃里克右路拿球，中线位置被身后上抢的徐君放倒在地                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
69'丁海峰左路拿球，下底横传球到禁区                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
69'邱卡跟进抢点，没能碰到，球被后点的范凌江解围出底线，角球                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
69'申花再次换人：56号徐友刚上，换下8号张璐                   66'第66分钟，辽宁队前场右路起球到禁区，邱卡头球摆渡到点球点附近，丁海峰跟进打门，没能踢中部位，球被防守球员挡出
70'申花前场进攻，赢得左侧角球机会                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
71'角球开出到前点，卡希尔头球，顶偏                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
71'西索科中圈拿球，分球右路给到徐友刚                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
72'徐友刚斜传给到莫雷诺，莫雷诺过顶球打身后，被张鹭出击拿到                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
72'宏运前场进攻，孙世林禁区弧顶的抽射，打在帕帕的后背上                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
73'在被埃里克胸部停球拿到，回带两步，转身低射，邱盛炯侧扑将球封堵出底线                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
73'宏运获得右侧角球机会，并未形成威胁                   70'第70分钟，申花前场进攻，赢得左侧角球机会，角球开出到前点，卡希尔头球打门，球顶偏
73'在被埃里克胸部停球拿到，回带两步，转身低射，邱盛炯侧扑将球封堵出底线                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
73'宏运获得右侧角球机会，并未形成威胁                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
75'西索科中场拿球，过顶球给到前场右路的吕征                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
75'吕征拿球遭遇夹击，球丢啦                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
75'秦升拿球，吕征反抢，拉人犯规                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
75'申花第三次换人：21号姜坤上，换下19号郑凯木                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
76'下半场比赛30分钟，比分依旧是1-0，宏运领先                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
76'西索科中场拿球，邱卡身后上抢，拉人犯规                   73'第73分钟，埃里克胸部停球回带两步，转身低射，邱盛炯侧扑将球封堵出底线
79'吕征控制一下，再分，被金裕晋碰出界外                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
79'宏运再次换人：25号胡延强上，换下34号邱卡                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
80'吕征被裁判出示了黄牌警告！！1                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
80'杨超声右路拿球，带至中场，被回防的姜坤拉倒在地                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
81'徐友刚右路拿球，带球单骑闯关，到前场，分给莫雷诺                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
82'莫雷诺的斜传球往禁区送，传大，出底线                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
82'埃里克左路拿球，内切被徐友刚放倒在地                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
82'宏运获得前场左侧的任意球机会，丁海峰主罚                   79'第79分钟，吕征犯规被裁判出示了黄牌警告
85'杨超声中场抢断，拿球单骑闯关，可惜趟大啦                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
86'莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
86'金泰延的这个犯规，莫雷诺怒了，上前要和金泰延理论，被宏运队员劝离                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
87'金泰延被主裁判出示了黄牌警告！！！                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
87'埃里克后场拿球，西索科放铲带倒了埃里克，犯规                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
88'张鹭开后场任意球，被吹拖延时间，领到了一张黄牌！！！                   85'第85分钟，莫雷诺中场拿球，金泰延侧后方放铲，抬腿绊倒了莫雷诺，吃到黄牌
48'杨超声的进球！！！                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
48'金泰延左路拿球，下底传中到前点，邱卡头球后蹭，杨超声后点的凌空抽射，打进！！！                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
49'这球金泰延下底时，西索科并未上去逼抢，而是自己内收啦。。。                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
49'下半场开场2分钟，宏运取得领先，接下来比赛应该要好看了                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
50'秦升后场拿球，面对逼抢，回传杨善平                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
51'吕征右路拿球，面对金泰延的逼抢，转身，被勾倒在地                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
51'秦升左路拿球，强突下底，被回防的杨超声出脚破坏出底线                   48'全场补时3分钟，第91分钟，莫雷诺的一脚远射稍稍偏出
