1'上半场比赛开始了！                   1'第1分钟，福琼尝试远射偏出左门柱
25'场上有球员受伤                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
26'还是西布朗的前锋9号朗                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
26'在和图雷的争抢中，被推了一下                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
26'皇家丫头: 谢谢球心，还好不是巴神---不客气，其实我看错了，应该是米尔纳的红牌                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
26'更正下，曼城得到红牌的是米尔纳                   23'曼城第23分钟遭遇打击，孔帕尼中线丢球，莫里森中路直塞，沙恩-朗拿球成单刀之势，米尔纳背后将其铲倒，主裁判克拉滕伯格认为米尔纳是最后一名防守球员，直接掏出红牌
30'还是因为曼城的球员犯规，特维斯在对方出球后，踹了对方                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
30'西西布朗中路撞墙式配合，哈特出击扑救脱手了                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
30'裁判中断比赛，哈特也受伤了？                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
30'曼城真是屋漏偏逢连夜雨                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
30'哈特的右腿正好被多朗斯踩了一下                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
30'还好问题不大                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
31'否则曼奇尼想死的心都有了                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
32'克里希断球，反击被绊倒了                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
32'裁判给了犯规的塔马斯一张黄牌                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
33'曼城边路防守再次犯规，西布朗的前场定位球                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
33'犯规次数方面曼城8比2超出了4倍                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
33'塔马斯的传中球被哈特出击没收                   30'第30分钟，多兰斯与麦克奥利打出配合，在禁区边缘射门被哈特出击封堵，哈特受伤接受治疗
37'巴神打门！打在了人墙上                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
37'特维斯底线突破了防守，回敲中路                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
37'纳斯里转身的打门没打上力量，被对方门将接住了                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
39'好险，西布朗的远射，来自多朗斯的打门擦着立柱飞出底线                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
39'场上又有犯规                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
39'巴神又一次被放倒                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
40'巴神，还有表演的嫌疑                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
40'对方打中的是他的肩膀，他却捂着脸倒下了                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
40'纳斯里把球吊入禁区，直接出了底线                   37'第37分钟，雅各布对特维斯犯规，也吃到黄牌，巴洛特利在门前26米处主罚任意球打在人墙上，曼城继续组织攻势，特维斯回敲，纳斯里右侧距门8米处抽射被福斯特封出
41'巴神穿裆过了对方边后卫，连续的突破！                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
41'太神了，一转眼就到了禁区                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
41'小角度打门，可惜了                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
41'在门线上被挡了出去                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
41'这球要是进了，本轮的英超最佳进球绝对是他了                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
42'球还是曼城在控制，巴神又一次小角度的打门，最终获得了一个角球                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
43'纳斯里传中找中路，被孔帕尼抢到落点                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
43'推给巴里，左脚的搓射，擦着立柱飞出底线                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
43'虽然少了一人，不过曼城依旧掌握着场上主动                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
44'孔帕尼在边路防守动作有些大                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
44'裁判过来口头警告了一下                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
44'又是对对方前锋朗的犯规                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
44'这个西布朗的9号真是会吸引各种仇恨哪                   41'巴神第41分钟险些单骑破门，他左路切入禁区没有传球，巧妙穿过三人包夹，在门前7米处推射被福斯特伸脚挡出
44'孔帕尼在边路防守动作有些大                   44'第44分钟，莫里森任意球高出
44'裁判过来口头警告了一下                   44'第44分钟，莫里森任意球高出
44'又是对对方前锋朗的犯规                   44'第44分钟，莫里森任意球高出
44'这个西布朗的9号真是会吸引各种仇恨哪                   44'第44分钟，莫里森任意球高出
45'莫里斯禁区外的大力远射，高出了横梁                   44'第44分钟，莫里森任意球高出
46'西布朗左路的快速反击                   44'第44分钟，莫里森任意球高出
46'理查兹防守动作太大了                   44'第44分钟，莫里森任意球高出
47'理查兹在丢球之后身后铲球动作有些大                   44'第44分钟，莫里森任意球高出
47'裁判给了西布朗一个前场定位球                   44'第44分钟，莫里森任意球高出
47'上半场要补时4分钟                   44'第44分钟，莫里森任意球高出
47'传中球被曼城队后卫抢到，头球顶出了底线                   44'第44分钟，莫里森任意球高出
47'角球传前点，还是被曼城后卫顶出                   44'第44分钟，莫里森任意球高出
46'回到比赛中来，下半场开始了！                   44'第44分钟，莫里森任意球高出
47'两队看来都没有换人                   44'第44分钟，莫里森任意球高出
47'差了一点                   44'第44分钟，莫里森任意球高出
47'特维斯！                   44'第44分钟，莫里森任意球高出
47'理查兹在丢球之后身后铲球动作有些大                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'裁判给了西布朗一个前场定位球                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'上半场要补时4分钟                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'传中球被曼城队后卫抢到，头球顶出了底线                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'角球传前点，还是被曼城后卫顶出                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
48'莫里森禁区线上摆腿凌空打门！球打偏了                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
49'特维斯今天也有些冲动                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
49'裁判已经给过口头警告了，要小心                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
50'福琼面对孔帕尼，没有办法转身                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
50'又是远射，西布朗的球员把球打偏了                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'两队看来都没有换人                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'差了一点                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
47'特维斯！                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
48'禁区外的打门，瞄着球门左上角飞去，门将立功了                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
48'曼城的角球开出来，裁判鸣哨了                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
48'吹了理查兹的犯规                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
49'莫里森在左路，西布朗进攻中并没有投入多少兵力                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
50'理查兹插上助攻，到了对方禁区之后被抢断了                   47'下半时开始不到2分钟，巴洛特利分球，特维斯右侧禁区前沿大力抽射被福斯特飞身单手托出
59'特维斯突破被绊倒了                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
59'下半场西布朗的犯规逐渐增多了起来                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
59'这个犯规地点离禁区线很近                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
59'巴里来处理这个边路定位球                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
60'门前连续的传递，图雷！最后一脚把球打高了                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
61'裁判再次鸣哨                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
61'掏出了黄牌                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
61'给了西布朗的前锋福琼                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
61'他在禁区线上手球                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
61'这个故意手球，太张扬了                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
62'曼城的球员认为这个是点球，不过主裁判并不这么认为                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
62'纳斯里的一脚定位球把球打高了                   59'曼城第59分钟错过机会，纳斯里左侧开出任意球，理查兹后点头球摆渡，巴洛特利在门前7米处凌空打呲，亚亚-图雷头球补射高出横梁
67'朗！曼城丢球了                   67'曼城第67分钟大门告破
68'一次歪打正着的助攻！                   67'曼城第67分钟大门告破
68'奥登文杰内切之后的打门力量偏软，没想到朗机警的插上门前推射！球进了                   67'曼城第67分钟大门告破
68'正好不越位                   67'曼城第67分钟大门告破
68'这个打门成了一次绝妙的助攻                   67'曼城第67分钟大门告破
69'逼不得已，10人作战的曼城必须得要反扑了                   67'曼城第67分钟大门告破
70'镜头转向曼奇尼，日子不好过啊                   67'曼城第67分钟大门告破
79'克里希起脚传中，角球了                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
79'曼城换上哲科，换下巴里                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
79'特维斯来罚角球，传后点。图雷的头球顶出了底线                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
80'克里希被贾拉在身后铲倒，曼城的边路定位球                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
80'..哲科！！！                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
80'才上场就进球！！！                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
81'曼城边路定位球传中，哲科！在两名后卫中间抢到头球，门将的出击让球门成了空门！球就这样顶进了                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'上次在客场也是哲科进球，曼城拿下了胜利                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'今天也会如此么                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'曼城这已经是连续第15场比赛有丢球了                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'后防线不稳让曼奇尼也很头疼                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'西布朗换下朗，换上卢卡库                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'角球传中，奥尔森的头球顶高了                   79'第79分钟，哲科换下巴里，仅过1分钟就为曼城扳平比分
82'上次在客场也是哲科进球，曼城拿下了胜利                   82'第82分钟，奥尔森争顶角球高出
82'今天也会如此么                   82'第82分钟，奥尔森争顶角球高出
82'曼城这已经是连续第15场比赛有丢球了                   82'第82分钟，奥尔森争顶角球高出
82'后防线不稳让曼奇尼也很头疼                   82'第82分钟，奥尔森争顶角球高出
82'西布朗换下朗，换上卢卡库                   82'第82分钟，奥尔森争顶角球高出
82'角球传中，奥尔森的头球顶高了                   82'第82分钟，奥尔森争顶角球高出
83'曼城用科拉罗夫换下特维斯                   82'第82分钟，奥尔森争顶角球高出
84'纳斯里突入禁区，传中球被奥尔森头球解围                   82'第82分钟，奥尔森争顶角球高出
85'曼城在禁区外反抢回来                   82'第82分钟，奥尔森争顶角球高出
85'科拉罗夫低平球传中，哲科回做一下                   82'第82分钟，奥尔森争顶角球高出
85'阿奎罗跟上打门，放了高射炮                   82'第82分钟，奥尔森争顶角球高出
85'曼城在禁区外反抢回来                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
85'科拉罗夫低平球传中，哲科回做一下                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
85'阿奎罗跟上打门，放了高射炮                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
86'阿奎罗逼得了一个角球                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
86'定位球机会对于曼城来说也不错                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
87'头球攻门！理查兹的头球被后卫挡出                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
87'奥登文杰晃过了扑上来的莱斯科特                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
87'传中球在门前划了过去，卢卡库只差一点就够到皮球，空门的机会啊                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
88'西布朗这个角球，禁区外的打门偏得很多                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
88'哲科在中路险些又抢到头球                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
88'曼城干脆高举高打                   85'第85分钟，哲科传球，阿圭罗禁区内打门偏出
88'西布朗这个角球，禁区外的打门偏得很多                   88'第88分钟，克利希传中，哲科头球偏出远门柱
88'哲科在中路险些又抢到头球                   88'第88分钟，克利希传中，哲科头球偏出远门柱
88'曼城干脆高举高打                   88'第88分钟，克利希传中，哲科头球偏出远门柱
89'奥登文杰，又是他的内切打门，稍稍高出                   88'第88分钟，克利希传中，哲科头球偏出远门柱
89'今天替补出场，奥登文杰几乎打爆了曼城的右路                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'西布朗几次有威胁的进攻机会都是他来完成                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'图雷要被掏牌了                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'他在中场放倒了突破后的奥登文杰                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'卢卡库，门前近距离的头球攻门！                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'太正了！本有机会绝杀曼城的                   88'第88分钟，克利希传中，哲科头球偏出远门柱
91'这球孔帕尼头球冒顶了，卢卡库几乎无人盯防下的起跳头球                   88'第88分钟，克利希传中，哲科头球偏出远门柱
91'下半场也要补时4分钟                   88'第88分钟，克利希传中，哲科头球偏出远门柱
91'哲科也放了一次高射炮，打得有失水准                   88'第88分钟，克利希传中，哲科头球偏出远门柱
90'西布朗几次有威胁的进攻机会都是他来完成                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
90'图雷要被掏牌了                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
90'他在中场放倒了突破后的奥登文杰                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
90'卢卡库，门前近距离的头球攻门！                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
90'太正了！本有机会绝杀曼城的                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
91'这球孔帕尼头球冒顶了，卢卡库几乎无人盯防下的起跳头球                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
91'下半场也要补时4分钟                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
91'哲科也放了一次高射炮，打得有失水准                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'哈特！这次扑救立功了                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'卢卡库的个人表演啊，胸部停球之后的倒勾打门！                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'哈特把球托出了底线                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'曼城断球反击                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'哲科！！！                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'疯了！！！                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
92'曼城就像夺得了冠军一样兴奋！                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
93'球员和球迷都疯狂了                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
93'科拉罗夫后场断球，直塞给了阿奎罗，阿根廷人横敲！哲科拍马赶到右脚推射！打入了死角                   90'第90分钟，里奇维尔左路传中，卢卡库在门前7米处头球直接顶向了哈特
