1'上半场比赛开始~                   1'尽管马洛卡第1分钟就加强逼抢，但巴萨还是利用传接球控制比赛
20'长传球找比利亚，还是后卫抢先解围了                   20'第20分钟，梅西传球，哈维禁区前射门偏出
20'梅西出脚有些犹豫，传球又被断了                   20'第20分钟，梅西传球，哈维禁区前射门偏出
20'今天梅西又没状态么？                   20'第20分钟，梅西传球，哈维禁区前射门偏出
20'阿尔维斯把球挑起来                   20'第20分钟，梅西传球，哈维禁区前射门偏出
21'梅西轻轻把球一端，哈维摆腿抽射~~~球打偏了                   20'第20分钟，梅西传球，哈维禁区前射门偏出
21'布斯克茨在后场防守犯规                   20'第20分钟，梅西传球，哈维禁区前射门偏出
21'马洛卡获得了一个边路定位球的机会                   20'第20分钟，梅西传球，哈维禁区前射门偏出
22'佩雷拉传中，皮克头球后蹭解围                   20'第20分钟，梅西传球，哈维禁区前射门偏出
22'马洛卡再次传中，中路的马蒂抢点头球！巴尔德斯飞身扑了一下                   20'第20分钟，梅西传球，哈维禁区前射门偏出
22'真险，马洛卡的角球                   20'第20分钟，梅西传球，哈维禁区前射门偏出
23'传后点，巴尔德斯把球打了一下                   20'第20分钟，梅西传球，哈维禁区前射门偏出
23'巴萨的反击                   20'第20分钟，梅西传球，哈维禁区前射门偏出
23'特略接球被吹了越位                   20'第20分钟，梅西传球，哈维禁区前射门偏出
23'慢动作回放来看其实特略并没有越位                   20'第20分钟，梅西传球，哈维禁区前射门偏出
23'他和最后一名后卫的站位是完全平行的                   20'第20分钟，梅西传球，哈维禁区前射门偏出
28'这个位置的定位球梅西哈维都可以打                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
28'哈维！！！                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
28'Gooooooooooooooooal！！！                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
28'直挂死角的定位球射门！！！                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
29'哈维把球射向了球门左上角！门将阿瓦特毫无反应                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
29'死角啊，这种球没办法救的                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
30'他们都忘了巴萨并不是只有梅西一个定位球手                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
30'除了哈维之外比利亚也有一脚定位球功夫                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
30'上赛季面对米兰的比赛中他还进了一个差不多的定位球                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
30'阿尔维斯反越位，出脚慢了！                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
31'后卫先出一脚把球捅出底线                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
31'巴萨战术角球，小法禁区前沿的凌空抽射，球打高了                   28'巴萨第28分钟取得领先，马蒂禁区前对法布雷加斯连拉带绊犯规得到黄牌，哈维24码处任意球直接破门，埃奥特几乎没有反应
37'游客8361: 哪里直播--风云足球，另外咱们新浪也有视频直播                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
37'马洛卡右路传中，维克多的头球攻门顶高了                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
38'小法带球过人，吸引了防守                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
38'特略还是低平球传中                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
38'中路的包抄不是过了就是还没到                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
39'场上有球员受伤了                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
39'看起来是马斯切拉诺                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
39'捂着自己的右腿表情很痛苦                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
39'巴尔特拉紧急热身                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
39'马斯切拉诺是被踩中了右脚                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
40'皮纳抢高空球落地的时候踩了马斯切拉诺一下                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
40'问题应该不大，这种硬伤的话                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
40'特略传门前，很难抢到头球啊                   37'第37分钟，佩雷拉开出角球，赫梅德头球攻门稍稍高出
45'梅西一个变向过了扑上来的马蒂，禁区弧顶突然起脚打门！门将接球居然脱手了！！！                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
45'特略！！！                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
45'Gooooooooooooooooooal！！！                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
45'马洛卡崩溃了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
46'特略一个轻松的内切摆脱防守，禁区线上搓射远角！球擦着立柱飞入网窝                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
46'这比赛看样子又要没悬念了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
46'欢迎回来，下半场比赛开始了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
46'巴萨三球在握，现在不着急了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
47'而马洛卡多半要继续连败下去，之前已经五连败了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
47'场边丰塔斯起来热身了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
47'今天他有机会面对曾经的队友么                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
48'梅西中路横传给到特略                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
48'特略再打回来，传中球质量不高，直接出了底线                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
48'马洛卡又反击的机会了                   45'第45分钟，法布雷加斯传球，特略左路禁区前内切后20码处劲射远角入网，3-0
55'马斯切拉诺解围不果断                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
55'佩雷拉！！！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
55'马洛卡扳回一城！！！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
55'横传过来，巴萨后防已经空了，佩雷拉！推射破门                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
56'小马哥也很恼火啊，自己这次失误太业余了                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
56'梅西突破被绊倒，巴萨再次获得定位球                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
56'这个位置的定位球应该会是梅西来主罚                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
56'射门！打高了                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
57'梅西定位球弧度高了一些                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
57'小马哥打中卫还是不太靠谱                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
57'点球！！！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
57'马洛卡获得了一个点球！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
57'这比赛有悬念了                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'布斯克茨还领到了黄牌                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'慢动作来看布斯克茨确实是手球了                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'点球毫无问题                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'维克多！！！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'马洛卡再入一球！                   55'马洛卡第55分钟扳回一城，维克托右路摆脱两人防守后横传，无人防守的佩雷拉禁区左肋11码处左脚抽射破门，1-3
58'布斯克茨还领到了黄牌                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
58'慢动作来看布斯克茨确实是手球了                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
58'点球毫无问题                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
58'维克多！！！                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
58'马洛卡再入一球！                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
59'这球打了中路，巴尔德斯判断错了方向                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
59'悬念又回来了                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
60'马洛卡打入两球之后开始收缩防线                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
60'不猛扑了，让巴萨压出来打反击                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
60'阿尔巴的速度真快，佩雷拉反击中的直塞被他断下                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
61'哈维又铲球犯规了                   58'马洛卡第58分钟拉近差距，维克托外脚背传球令布斯克茨禁区内手球犯规并被黄牌警告，维克托点球低射入网，2-3
70'前场3打4的反击机会                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
70'梅西！！！                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
70'Gooooooooooooooooal！！！                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
70'又一次梅开二度！又一次打破纪录！！！                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
70'梅西！！！                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
71'阿尔维斯把球传入禁区，桑切斯没有越位，胸部回做给了梅西，调整一下左脚劲射！球打入球门左上角！                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
71'76球，梅西已经打破了贝利的纪录                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
71'现在他的面前只剩下盖德穆勒85球的年进球纪录了                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
73'布斯克茨被绊倒了                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
73'巴萨获得了一个远距离的定位球                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
73'马洛卡换下马蒂，换上丰塔斯                   70'巴萨第70分钟再度拉开比分，桑切斯胸部回停，梅西禁区边缘内左脚轰入左上角，4-2
84'桑切斯在边路接球                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
84'阿尔维斯横传，哈维的半转身凌空抽射把球打偏了                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
84'巴萨换下小马哥，换上巴尔特拉                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
84'巴尔特拉近来得到的出场机会不少啊                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
86'巴萨也懒得在进攻了                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
86'哈维给到禁区，阿尔维斯的传中给高了一点                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
86'桑切斯送出助攻之后信心也有所恢复                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
86'还有心情玩下花招                   83'第83分钟，梅西错过桑切斯送出的直传，埃奥特扑出皮球
88'阿尔维斯如果离开之后应该首选右后卫就是他了                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
88'梅西还有机会                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
89'桑切斯底线送出传中，梅西面对着几乎是个空门了                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
89'可惜他的打门被门将托了一下，角球                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
89'巴尔特拉都攻到了对方禁区里面                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
90'下半场补时3分钟                   88'第88分钟，桑切斯禁区左侧回传，梅西12码处射门被埃奥特扑出
