3'理查兹将球处理出底线,维冈获得角球.                   3'开场3分钟，博塞茹尔左侧开出角球，博伊斯和戈麦斯连续两脚射门被封堵
68'曼城球员特维斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是米尔纳.                   68'第68分钟，米尔纳传球，特维斯在门前27米处转身低射偏出左门柱
69'维冈换人,麦克马纳曼换下迪桑托                   68'第68分钟，米尔纳传球，特维斯在门前27米处转身低射偏出左门柱
71'曼城球员亚亚-图雷大禁区外右脚射门,被防守球员封堵.                   68'第68分钟，米尔纳传球，特维斯在门前27米处转身低射偏出左门柱
71'菲格罗亚将球处理出底线,曼城获得角球.                   68'第68分钟，米尔纳传球，特维斯在门前27米处转身低射偏出左门柱
71'曼城球员亚亚-图雷大禁区外右脚射门,被防守球员封堵.                   71'第71分钟，哲科禁区左侧拿球被阿尔卡拉兹封堵，图雷在门前22米处抽射被菲格罗阿挡出底线
71'菲格罗亚将球处理出底线,曼城获得角球.                   71'第71分钟，哲科禁区左侧拿球被阿尔卡拉兹封堵，图雷在门前22米处抽射被菲格罗阿挡出底线
78'曼城球员纳斯里大禁区外右脚射门,被防守球员封堵.给他传球的是特维斯.                   78'第78分钟，纳斯里左路内切禁区边缘抽射被封堵
80'曼城球员亚亚-图雷大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是纳斯里.                   78'第78分钟，纳斯里左路内切禁区边缘抽射被封堵
82'肖恩-马洛尼为维冈在左路,赢得一个任意球.                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
82'曼城球员米尔纳拼抢犯规,对手获得控球权.                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
82'维冈球员肖恩-马洛尼一脚直塞球给沙尔内尔,但是边裁举旗显示后者已经越位.                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
83'曼城换人,辛克莱尔换下理查兹                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
83'进球啦！！！曼城球员特维斯大禁区左侧右脚射门,球从左上角飞进球门,球进了!助攻的是科拉罗夫. 曼城 1-0 维冈.                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
84'维冈换人,麦克阿瑟换下约迪-戈麦斯                   82'第82分钟，马洛尼左侧开出任意球，哈特出击没拿到球，沙尔纳后点距门4米处头球击中横梁，但越位在先
