3'邹正与队友打二过一，做墙传球传到身后了                   3'开场3分钟，阿甘中路拿球摆脱防守队员后带球到禁区前，突然一脚远射高出横梁
23'顾超门球发到中场                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
23'保利尼奥控球，交给了王上源                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
23'高拉特接应与王上源互传一下                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
23'冯潇霆过渡到左路的刘健                   20'第20分钟，拉蒙在前场拿球突然转身打出弧线球射门，球稍稍偏出远端立柱
31'拉蒙晃过了冯刚但金英权马上过来大脚解围                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
32'罗比尼奥左路得球，郑龙接应，刘健做墙传到                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
32'传到禁区，罗比尼奥停球后被安塔尔铲球，球最后碰罗比尼奥的脚出底线                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
32'顾超长传上来，拉蒙顶到第一点，金英权交给王上源                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
33'再迂回到左路，保利尼奥得球，交给了金英权                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
33'保利尼奥传球似乎不是很轻晚加力                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
33'王上源右路停球被赵宇豪扫倒                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
34'郑龙换左脚挑传，于汉超胸部停球下来，回追的冯刚将球撞出底线                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
34'恒大淘宝前场右路的角球机会                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
34'郑龙送前点，保利尼奥争顶差了一点，顾超出击将球打出来                   31'第31分钟，罗比尼奥在禁区角附近拿球连续两次扣过防守队员后小角度射门，球被顾超没收
39'罗比尼奥来了，背身停球转身弧顶前推射，球擦柱而出                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
39'恒大淘宝防阿甘有点吃紧                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
39'王林右路助攻上来，高拉特防守犯规                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
39'黄希扬交给了王林传中，金英权顶到第一点                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
40'高拉特带球推进，斜向传球，被对方先铲一下                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
40'罗比尼奥外围拿球传禁区边缘，高拉特拉弓想打凌空，不过先被曹轩将球撩走                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
41'高拉特禁区边缘打门，顾超接球脱手，还好球没有漏进大门                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
41'保利尼奥挑传禁区，于汉超接应交给王上源                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
41'还在倒脚                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
41'王上源右路传中，插到禁区的保利尼奥甩头攻门，顶偏了                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
42'恒大淘宝又有一位球员坐在地上，于汉超                   39'第39分钟，罗比尼奥禁区外拿球突然重炮轰门，球擦着立柱偏出
43'于汉超能否坚持对恒大淘宝来说相当重要                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
43'比赛继续                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
43'王林右路交给黄希扬回传给后场                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
43'安塔尔交给吴伟，吴伟吊向禁区，冯潇霆顶下来                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
44'王上源大脚解围，冯刚得球交人黄希扬                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
44'再转移给拉边的阿甘，传中被冯潇霆解围                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
45'恒大淘宝不得不再次换人，34号王军辉换下了受伤的于汉超                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
45'上半场恒大淘宝就有两人因伤被换下                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
45'上半场补时2分钟                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
45'葛振长传落点不好，曾诚将球控制                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'郑智控球，分右路的王上源                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'恒大淘宝也放慢了节奏                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'罗比尼奥也到中场拿一下球，很快回传给金英权                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'下半场比赛开始了                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'绿城中圈开球                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'安塔尔长传到前场右路，罗比尼奥将球踢出边线                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'绿城在下半场肯定会大举进攻                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
46'安塔尔长传到前场右路，罗比尼奥断球推进，拉蒙拉人犯规                   43'第43分钟，广州恒大边路送出弧线球传中，保利尼奥头球攻门偏出
55'王上源斜吊后点，球有点慢，保利尼奥后退中头球攻门顶高了                   55'第55分钟，王上源边路弧线球传中，后点的保利尼奥头球稍稍高出
58'王军辉左路加速连续趟过两人，但差不多到底线小角度打在边网上                   55'第55分钟，王上源边路弧线球传中，后点的保利尼奥头球稍稍高出
58'回头绿城也有机会，拉蒙直传，阿甘禁区右侧打远角，稍稍偏出了                   55'第55分钟，王上源边路弧线球传中，后点的保利尼奥头球稍稍高出
58'恒大淘宝获得一个前场右路的角球机会                   55'第55分钟，王上源边路弧线球传中，后点的保利尼奥头球稍稍高出
58'王军辉左路加速连续趟过两人，但差不多到底线小角度打在边网上                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
58'回头绿城也有机会，拉蒙直传，阿甘禁区右侧打远角，稍稍偏出了                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
58'恒大淘宝获得一个前场右路的角球机会                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
59'郑龙送中，高拉特摆脱了防守甩头攻门，球稍稍高出横梁                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
59'高拉特右路得球，斜传被安塔尔断下                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'王林右路推进传得有点慢                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'但上抢的高拉特犯规                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'绿城快发任意球，赵宇豪过了保利尼奥交给拉蒙                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'拉蒙带球到了自己身后，郑智大脚解围                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'博桑契奇护好球分给王林，王林传中打在刘健身上                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
60'罗比尼奥回来拿球，交给保利尼奥再转移到右路                   57'第57分钟，拉蒙中路送出挑传，阿甘快速插上凌空低射远角，球稍稍偏出
66'拉蒙右路直传，阿甘这边很空了                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
67'倒三角传中，这里很空了，郑龙奋力将球捅一下不让藏一峰面对门将打门                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
67'再加速反抢成功                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
67'绿城再次就地反击，双鬼拍门带丢了                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
67'阿甘又来了，传中路，拉蒙远射打得比较正，曾诚将球抱住                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
68'这段时间阿甘对恒大淘宝的威胁相当大                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
68'博桑契奇右路来了，交给藏一峰，挑传到禁区拉蒙停球转身倒地                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
68'裁判没有吹                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
68'吴伟向裁判投诉                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
69'吴伟情绪很激动                   66'第66分钟，王上源弧线球传中，顾超扑球失误，后点跟进的刘健凌空铲射击中边网
71'吴伟不得不下场，35号王佳玉换上                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
71'安塔尔分右路被刘健断下                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
71'罗比尼奥斜长传被葛振断下                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
72'拉蒙横传给阿甘，保利尼奥关键的一次抢断                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
72'王军辉带球冲向禁区，一扣被对方断下                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
72'斯科拉里认为王军辉太独了                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
72'罗比尼奥带球强行冲向禁区突破不成，葛振断球被罗比尼奥拉衣服拉倒                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
73'阿甘拉边右路停球顺势一趟，刘健阻挡犯规                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
74'恒大淘宝反击，高拉特带球一打四，被断了                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
74'王林右路来了，内切送到禁区右侧                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
74'拉蒙得球一扣左脚打门打在脚下改变方向，球速不快，曾诚将球摁住                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
74'曾诚长传到前场右路，葛振先将球踢出边线                   71'第71分钟，吴伟被高拉特踩伤，但吴伟被黄牌警告，但是主裁判并未出示红牌，经过交涉后，主裁判收回黄牌
75'赵宇豪防守王上源犯规                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
75'罗比尼奥传中，保利尼奥抢点也是差了一点                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
76'同时也先越位了                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
76'广州恒大淘宝换人，16号黄博文换下了56号罗比尼奥                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
76'罗比尼奥也是耗尽了体能                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
76'拉蒙接应被金英权断下                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
77'冯潇霆长传上来，安塔尔争高球对王军辉犯规                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
77'保利尼奥挑传被葛振顶了一下                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
77'安塔尔控球，分左路，阿甘与藏一峰配合交给博桑契奇                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
77'还是藏一峰拿球转移到左路葛振                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
78'再交给王佳玉                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
78'藏一峰直传禁区，拉蒙回做，博桑契奇打门被郑智挡住                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
78'博桑契奇传中过不了刘健                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
78'高拉特断下三打二的机会                   75'第75分钟，拉蒙禁区内觅得机会劲射，球被曾诚扑住
82'郑智控球，交给保利尼奥有点小，保利尼奥还是拿到                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
82'高拉特拿球，带球间与保利尼奥有点误会                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
82'曹轩防守很成功，球弹到了裁判脚下到郑智脚下                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
82'这球恒大淘宝幸运了                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
83'冯刚传丢了，藏一峰急停                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
83'绿城从后场开始推进                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
83'安塔尔指挥队友跑位交给赵宇豪                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
83'博桑契奇拿球，内切，黄博文上抢很成功                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
83'王军辉带球，一对五，护好球                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
84'交给后上的王上源                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
84'双方球员都有点站着踢的感觉                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
84'葛振交给拉蒙，冯潇霆上抢动作有点大，犯规                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
84'王佳玉交给阿甘，回做作业给博桑契奇                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
84'再转移到左路赵宇豪                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
85'葛振接应，直传，赵宇豪回传                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
85'拉蒙与藏一峰打二过一                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
85'拉蒙差点追上就是近距离打门的机会                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
85'藏一峰上场后传了多脚好球                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
85'王上源后场断球交给高拉特                   82'第82分钟，杭州绿城获得不错得分机会，阿甘禁区线附近得球稍作调整后直接低射，但球再次被曾诚没收
