5'吉格斯明年踢最后一季，碧克汉姆仍在征战中，但其他人应该都将挂靴                   5'第5分钟，范佩西传球，埃尔南德斯小禁区左上角外劲射打中横梁弹地而出
26'代尔右路得球，似传似射直接出了底线                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
27'斯科尔斯传对方身后，范佩西越位了                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
28'弗格森在自传中写到，他生涯购买球员中最大的遗憾是未能引进加斯科因                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
28'特写镜头给到了坐在包厢里的鲁尼，他极有可能在夏天离开曼联                   25'第25分钟，埃尔南德斯传球，斯科尔斯缺乏力量的射门被特雷梅尔救下
33'香川真司外围尝试一脚远射，球没有兜住，偏出了左门柱                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
34'镜头马上交待弗格森对香川真司禁区内倒地时的反应，有点不满，但只是举举手而已                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
34'爵爷心情想必也是极为复杂，未必能全情投入到比赛之中                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
35'曼联的机会，斯科尔斯策动进攻，直传交给范佩西，范佩西直塞禁区内空档，埃尔南德斯顺势打门稍稍高出横梁                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
36'曼联的CEO大卫-吉尔也将离开曼联，这也许是爵爷退休的其中一个原因                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
36'德古斯曼转移球失误，维尔贝克上抢断球                   33'第33分钟，范佩西传球，香川真司禁区前射门高出
39'曼联开纪录了！                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
40'范佩西任意球斜传禁区，威廉姆斯解围失误将球送到了埃尔南德斯面前，埃尔南德斯门前斜射球门左下角球进！                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
40'小碗豆的把握机会的天赋太高了                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
41'相信吉格斯今天肯定会以替补身份登场                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
41'弗格森的主场告别赛，怎么能缺了他呢                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
42'布林顿中路得球，直传球又丢了                   39'曼联第39分钟取得领先，范佩西右路任意球传中，阿什利-威廉姆斯解围失误，埃尔南德斯小禁区前铲射破门
43'弗爵爷今天的笑容特别和蔼可亲！                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
43'范佩西的远射被特里梅尔倒地侧扑将球扑出底线                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
43'香川真司的角球落点不好，特里梅尔轻松将球摘下                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
44'代尔传球失误，曼联转入反击                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
44'香川真司带球推进到前场，交给禁区犄角上的范佩西                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
44'范佩西调整两步右脚直旋球门打飞了                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
45'P埃尔南德斯左路接应分给更边上的泰勒                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
45'泰勒搓传禁区左侧过不了费迪南德                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
45'德古斯曼转移到中路布林顿                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
45'球再分到左路，劳特里奇扣球过掉菲尔琼斯，但菲尔琼斯回追很快将球反断                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'上半场补时1分钟！                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'德古斯曼后场转移球差一点被维尔贝克断掉                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'还好埃尔南德斯没有反应过来，球被特里梅尔没收                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'上半场比赛结束！                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'下半场比赛开始了！                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
46'下半场由红魔中圈开球                   43'第43分钟，卡里克传球，范佩西左路25码处劲射被特雷梅尔谨慎扑出
53'先看比赛，劳特里奇与米楚二过一配合来到禁区左侧，劳特里奇打远门柱，球擦着右边立柱出了底线                   53'斯旺西随后接连浪费反超机会，第53分钟，劳特利奇同米楚踢墙配合后在禁区左肋10码处捅射远角偏出
54'坎通纳之后，继续7号传统的当然就是万人迷贝克汉姆                   53'斯旺西随后接连浪费反超机会，第53分钟，劳特利奇同米楚踢墙配合后在禁区左肋10码处捅射远角偏出
54'再之后还有已经转会到皇马的C罗                   53'斯旺西随后接连浪费反超机会，第53分钟，劳特利奇同米楚踢墙配合后在禁区左肋10码处捅射远角偏出
55'贝克汉姆、吉格斯、斯科尔斯、纳维尔兄弟，布特等一众曼联青训球员在94年前后加入曼联一队                   53'斯旺西随后接连浪费反超机会，第53分钟，劳特利奇同米楚踢墙配合后在禁区左肋10码处捅射远角偏出
55'那一批球员也垫定了整个弗格森皇朝的基石                   53'斯旺西随后接连浪费反超机会，第53分钟，劳特利奇同米楚踢墙配合后在禁区左肋10码处捅射远角偏出
63'劳特里奇左路下底传中传中，齐科停下球来近距离打门被维迪奇用身体挡出                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
63'齐科向主裁判强烈地投诉对方手球                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
64'不过慢镜显示，维迪奇是用身体将球挡出                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
64'维尔贝克左路带球进了禁区横扫中路                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
64'可惜小碗豆来迟半步，铲射没能碰到球                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
65'劳特里奇与米楚做三角短传，米楚敲向禁区，代尔上前慢了                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
65'双方换人，斯旺西用33号本-戴维斯替下3号泰勒！                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
66'斯科尔斯被换下场，替下他的是安德森！                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
66'同时7号瓦伦西亚替下19号受了点伤的维尔贝克！                   63'第63分钟，劳特利奇传中，奇科禁区内射门先后被菲尔-琼斯和埃弗拉封堵，斯旺西球员投诉菲尔-琼斯手球犯规，但回放显示皮球打在他左胸肋部
69'香川真司挑传禁区左边缘，埃弗拉套上上与对方对脚后球弹到半空                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
69'特里梅尔单拳的球不远                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
69'弧顶处安德森大力抽射，球擦着右边立柱出了边线                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
70'在08年与切尔西的欧冠决赛中打进点球的分别是，特维斯、哈格里夫斯、纳尼、安德森和吉格斯！                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
70'镜头给到了吉格斯，还有最后一个换人名额，相信一定是吉格斯                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
72'代尔与米楚在中路做撞墙式瑜，菲尔琼斯倒地将球铲出底线                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
72'斯旺西获得前场右路的角球机会，德古斯曼角球传到门前被解围                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
72'斯旺西形成围攻之势，代尔传中                   69'第69分钟，埃弗拉禁区左侧传球被挡，特雷梅尔击出皮球，安德森禁区弧内抽射偏出右侧立柱
78'范佩西角球旋到门前，维迪奇头球顶偏了                   78'第78分钟，维迪奇角球混战中射门偏出
78'弗格森仍然嚼着口香糖，但表情很平淡                   78'第78分钟，维迪奇角球混战中射门偏出
79'不过到了这个阶段，爵爷也开始紧张起来，毕竟他不希望以失败结束自己在梦剧场的生涯                   78'第78分钟，维迪奇角球混战中射门偏出
80'香川真司中场护好球，分到右路，菲尔琼斯的直塞，范佩西没能接应好                   78'第78分钟，维迪奇角球混战中射门偏出
80'下半场进行了35分钟，场上比分还是0：0                   78'第78分钟，维迪奇角球混战中射门偏出
81'布林顿带球过了半场，分到左路                   78'第78分钟，维迪奇角球混战中射门偏出
81'兰吉尔的传中被拦截，曼联的反击                   78'第78分钟，维迪奇角球混战中射门偏出
89'弗格森在费迪南德进球后挥手庆祝不算太兴奋，但相信内心是无比激动                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
90'吉格斯左路得球，顺推一下，范佩西接应再拔一下，球被对方挡出边线                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
90'下半场比赛补时3分钟！                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
90'爵爷在梦剧场最后三分钟的比赛时间！                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
91'安德森直传禁区，范佩西着球的来势转身打门没有打上力量                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
91'最后说一下弗格森的亚洲情怀                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
92'在弗格森手下成功的韩日球员各有一位，分别是朴智星和香川真司                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
92'比赛最后时间，安德森中场控球，交给瓦伦西亚                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
92'瓦伦西亚交给套上的菲尔琼斯，看来他们也不进攻了                   89'第89分钟，吉格斯传球，安德森禁区边缘左脚射门偏出
