1'上半场比赛开始！                   1'第1分钟，帕齐尼给AC米兰带来麻烦
75'马罗内边路起球送禁区                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
75'唐纳鲁马出击将球得到                   72'维罗纳第72分钟追平比分，马罗内左侧开出角球，比安凯蒂头球打在罗马尼奥利手上，主裁判迪贝洛吹罚点球
50'维罗纳前场反击                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'左路低平球送禁区中路                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'阿巴特先出一脚将球捅出底线                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'维罗纳的角球机会                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'角球送禁区后点                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'队友摆渡回来被唐纳鲁马双拳击出                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
50'禁区外围，维罗纳的吊射将球打偏                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
53'维罗纳边路传球送禁区                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
53'落点并不是很好                   50'补时第5分钟，本田圭佑手球，西利亚尔迪左侧距门21米处左脚任意球挂近角，AC米兰1比2遭绝杀
