1'上半场比赛开始！！！                   1'广州恒大第1分钟闪击战成功，阿兰第3分钟为恒大赢得点球并亲自操刀命中
48'穆谢奎前场右路拿球，回传打在了于汉超的手臂上                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
48'一方获得了前场右路的任意球机会！！                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'盖坦主罚，斜传到门前                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'杨善平的头球，击中立柱弹出                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'跟进的周挺想补，被恒大球员解围出底线                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'一方获得了左侧角球机会！                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'卡拉斯科主罚，开出到门前，没威胁                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
49'阿兰中场和王耀鹏争抢球权                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
50'王耀鹏身后撞翻了阿兰，犯规！！                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
50'不好意思，之前禁区内头球攻门击中立柱的是王耀鹏啊                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
50'准备补射的是杨善平，可惜球被于汉超抢先解围                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
51'阿兰这次被撞的有点晕，起身摇摇脑袋，出场治疗                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
51'黄博文前场中路拿球，分球左侧李学鹏                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
51'李学鹏的传中到门前，第一点被一方球员解围出来                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
51'阿兰回来中场拿球，分球郜林                   48'第3分钟，郜林直塞阿兰，后者闯入禁区后与杨善平相撞倒地
55'开出到前点，张琳芃头球，被周挺碰出底线                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
55'恒大继续右侧角球，开出到前点                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
55'阿兰的头球，被挡了出来                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
55'塔利斯卡外围拿球，右路45度斜传到后点                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
55'保利尼奥的头球攻门，顶高了！！                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
56'目前的角球：恒大9个，一方4个！！                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
56'一方的前场进攻，赢得左侧角球！！                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
57'卡拉斯科主罚，战术球给到盖坦                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
57'盖坦带球内切，面对黄博文，马赛回旋                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
57'可惜球没拉过去，被破坏                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
57'李帅过了中线将球控制，搓传到禁区                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
58'冯潇霆将球顶到边路，卡拉斯科拿到                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
58'再传禁区，被冯潇霆挡出边线                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
58'恒大中场抢断，保利尼奥的斜塞找阿兰                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
58'杨善平回防，抢在阿兰之前回传张翀                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
58'张翀的大脚解围，踢球到中场                   55'第10分钟，邓涵文在前场左路连续摆脱一方防守，李帅犯规将其放倒在地
61'撞翻了身后的邓涵文，从身上跳过                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
61'裁判哨响，吹罚了卡拉斯科的犯规                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
61'恒大前场进攻，塔利斯卡禁区弧顶的抽射                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
61'没能踢上力量，被张翀拿到                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
61'盖坦前场中路拿球，于汉超的上抢犯规！                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
63'邓涵文右路拿球，直塞于汉超                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
63'于汉超内切，回传黄博文                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
63'黄博文搓传到禁区左侧，杨善平将球一垫                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
63'张翀近门柱，大脚解围                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
63'保利尼奥左路拿球，再传后点                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
64'无人防守的于汉超甩头轰门，顶偏！！                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
64'保利尼奥中路拿球，分球右路邓涵文                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
64'邓涵文斜传到禁区，郜林的头球轰门                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
64'张翀侧扑，倒地后用手指将球挡出了底线                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
64'恒大右侧角球机会，于汉超主罚                   61'第16分钟，塔利斯卡禁区内小角度射门被张翀扑出
67'直塞找到了塔利斯卡，张翀出击到禁区外来拦截                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
67'塔利斯卡转身捅射打进空门，可惜边裁举旗了，越位无效！！                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
69'阿兰前场中路拿球，分球右侧给郜林                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
69'郜林内切到禁区，横传被王耀鹏倒地挡出底线                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
69'一方换人：3号单鹏飞上，换下了15号金强                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
70'恒大右侧角球机会，开出到前点被解围                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
70'郑龙右路拿球再传后点                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
70'3-0！！！                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
70'穆谢奎的乌龙大礼！！                   67'第22分钟，穆谢奎通过前场不遗余力的奔跑拼的良机，可惜横传门前中路没有本方球员跟进
73'全场比赛72分钟，恒大3-0领先，一方难了                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
73'朱挺右路的强突，冯潇霆的补防卡位                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
73'朱挺趟球力量过大，先出底线                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
74'黄博文中圈位置拿球，斜传右路找郑龙                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
74'李帅回防卡位拦截，郑龙再抢，被吹犯规                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
74'卡拉斯科前场左路拿球，内切被张琳芃破坏出边线                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
75'保利尼奥中圈抢断，球到了阿兰脚下                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
75'阿兰带球中路强突，面对三人围堵                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
75'变向突破，王耀鹏的卡位拦截                   72'第27分钟，大连一方周挺解围球没有踢正部位，郜林头球送向后点，保利尼奥跟进小角度射门球击中横梁外侧弹出底线
85'穆谢奎没能顶到，球到中路                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
85'回防的黄博文出脚解围                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
85'外围的单鹏飞得球再传，直接出底线                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
85'卡拉斯科治疗后重新回到了场内！                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
85'郜林前场拿球，强突禁区                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
86'没机会，分球左侧给上来的李学鹏                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
86'李学鹏的传中到门前，被王耀鹏头球解围                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
86'杨立瑜刚刚换下的塔利斯卡！！                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
86'一方换人：14号阎鹏上，换下了8号朱挺！！                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
87'邓涵文右路拿球，面对卡拉斯科的逼抢                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
87'回传张琳芃，横传冯潇霆                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
87'一方中场抢断，反击啦                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
87'盖坦分球禁区左侧找穆谢奎                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
87'穆谢奎停球面对张琳芃，低射被挡出                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
88'周挺中圈拿球，直塞卡拉斯科                   85'第40分钟，盖坦在恒大四名球员的围堵下突破成功，被黄博文拉拽阻止了进攻，裁判对黄博文予以口头警告
92'开出到前点，周挺的头球解围                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
92'冯潇霆外围拿球，挑传找保利尼奥                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
92'杨善平回防，抢先将球解围出边线                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
93'阿兰前场中路拿球，强突到禁区左上角                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
93'面对杨善平的防守，闪开角度打门，被挡出                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
94'冯潇霆外围拿球，再给左侧郑龙                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
94'郑龙横传保利尼奥，再给阿兰                   92'第47分钟，大连一方险些扳平比分，盖坦任意球开出后，王耀鹏禁区内高高跃起头球攻门，球反弹后击中门柱弹出，杨善平准备不及没有将球送入空门，恒大补防球员将球解围出底线
