1'切尔西球员阿扎尔一脚直塞球给埃托奥,但是边裁举旗显示后者已经越位.                   1'开场不到1分钟，阿扎尔直传埃托奥，洛里斯出击铲倒喀麦隆人
29'切尔西球员埃托奥大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
30'兰帕德为切尔西在对方半场,赢得一个任意球.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
30'热刺球员本特莱布拼抢犯规,对手获得控球权.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
32'阿扎尔为切尔西赢得一个任意球.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
32'热刺球员沃克尔拼抢犯规,对手获得控球权.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
32'切尔西球员伊万诺维奇一脚直塞球给拉米雷斯,但是边裁举旗显示后者已经越位.                   29'第29分钟，兰帕德任意球传中，马蒂奇小禁区边缘外头球攻门擦左侧立柱偏出
40'切尔西球员兰帕德拼抢犯规,对手获得控球权.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
40'桑德罗为热刺在右路,赢得一个任意球.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
40'黄牌！切尔西球员兰帕德因为恶意犯规,被主裁判出示黄牌.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
42'拉米雷斯为切尔西在对方半场,赢得一个任意球.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
42'热刺球员桑德罗拼抢犯规,对手获得控球权.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
43'阿德巴约将球处理出底线,切尔西获得角球.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
43'切尔西球员兰帕德左侧远离球门处小角度尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是阿扎尔.                   40'第40分钟，兰帕德中场铲倒桑德罗被黄牌警告
47'拉米雷斯为切尔西赢得一个任意球.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
47'热刺球员本特莱布拼抢犯规,对手获得控球权.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
48'阿兹皮利奎塔将球处理出底线,热刺获得角球.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
49'射门!!!热刺球员卡布尔大禁区中央头球,被对方守门员横身扑出.给他传球的是西古德森.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
50'切尔西球员许尔勒大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
50'阿扎尔为切尔西在对方半场,赢得一个任意球.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
50'热刺球员沃克尔拼抢犯规,对手获得控球权.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
50'切尔西球员许尔勒大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿扎尔.                   47'第47分钟，西古德森传球，威尔通亨25码处射门高出
50'切尔西球员许尔勒大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.                   50'第50分钟，许尔勒禁区左侧斜射偏出
50'阿扎尔为切尔西在对方半场,赢得一个任意球.                   50'第50分钟，许尔勒禁区左侧斜射偏出
50'热刺球员沃克尔拼抢犯规,对手获得控球权.                   50'第50分钟，许尔勒禁区左侧斜射偏出
50'切尔西球员许尔勒大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿扎尔.                   50'第50分钟，许尔勒禁区左侧斜射偏出
51'特里为切尔西赢得一个任意球.                   50'第50分钟，许尔勒禁区左侧斜射偏出
51'热刺球员阿德巴约拼抢犯规,对手获得控球权.                   50'第50分钟，许尔勒禁区左侧斜射偏出
52'切尔西球员阿扎尔大禁区中央头球,被防守球员封堵.给他传球的是伊万诺维奇.                   50'第50分钟，许尔勒禁区左侧斜射偏出
52'道森将球处理出底线,切尔西获得角球.                   50'第50分钟，许尔勒禁区左侧斜射偏出
53'阿扎尔为切尔西在左路,赢得一个任意球.                   50'第50分钟，许尔勒禁区左侧斜射偏出
53'热刺球员诺顿拼抢犯规,对手获得控球权.                   50'第50分钟，许尔勒禁区左侧斜射偏出
53'黄牌！热刺球员诺顿因为恶意犯规,被主裁判出示黄牌.                   50'第50分钟，许尔勒禁区左侧斜射偏出
56'进球啦！！！切尔西球员埃托奥大禁区中央右脚射门,球从左下角飞进球门,球进了! 切尔西 1-0 热刺.                   56'切尔西第56分钟打破僵局，威尔通亨滑倒后回传，埃托奥抢断后禁区边缘内单刀低射破门
59'点球,埃托奥在禁区内被侵犯,切尔西获得点球.                   56'切尔西第56分钟打破僵局，威尔通亨滑倒后回传，埃托奥抢断后禁区边缘内单刀低射破门
59'热刺球员卡布尔犯规,致使对方获得点球.                   56'切尔西第56分钟打破僵局，威尔通亨滑倒后回传，埃托奥抢断后禁区边缘内单刀低射破门
59'裁判将热刺的卡布尔直接红牌罚下.                   56'切尔西第56分钟打破僵局，威尔通亨滑倒后回传，埃托奥抢断后禁区边缘内单刀低射破门
60'进球啦！！！切尔西球员阿扎尔右脚射门,球从中路飞进球门,球进了! 切尔西 2-0 热刺.                   60'切尔西第60分钟扩大比分，卡布尔禁区内对埃托奥犯规后被红牌罚下，阿扎尔点球低射破门，2-0
61'热刺换人,保利尼奥换下西古德森                   60'切尔西第60分钟扩大比分，卡布尔禁区内对埃托奥犯规后被红牌罚下，阿扎尔点球低射破门，2-0
62'切尔西球员阿兹皮利奎塔拼抢犯规,对手获得控球权.                   60'切尔西第60分钟扩大比分，卡布尔禁区内对埃托奥犯规后被红牌罚下，阿扎尔点球低射破门，2-0
62'列侬为热刺在右路,赢得一个任意球.                   60'切尔西第60分钟扩大比分，卡布尔禁区内对埃托奥犯规后被红牌罚下，阿扎尔点球低射破门，2-0
70'热刺道森受伤倒地,比赛暂停                   69'第69分钟，桑德罗对奥斯卡阻挡犯规侥幸逃脱第2张黄牌处罚
72'暂停结束,球员们重新开始比赛.                   69'第69分钟，桑德罗对奥斯卡阻挡犯规侥幸逃脱第2张黄牌处罚
72'热刺换人,弗耶尔斯上,道森因伤下场.                   69'第69分钟，桑德罗对奥斯卡阻挡犯规侥幸逃脱第2张黄牌处罚
76'切尔西换人,登巴巴换下埃托奥                   76'第76分钟，埃托奥被登巴-巴换下
78'威廉为切尔西赢得一个任意球.                   76'第76分钟，埃托奥被登巴-巴换下
78'热刺球员本特莱布拼抢犯规,对手获得控球权.                   76'第76分钟，埃托奥被登巴-巴换下
47'拉米雷斯为切尔西赢得一个任意球.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
47'热刺球员本特莱布拼抢犯规,对手获得控球权.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
48'阿兹皮利奎塔将球处理出底线,热刺获得角球.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
49'射门!!!热刺球员卡布尔大禁区中央头球,被对方守门员横身扑出.给他传球的是西古德森.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
50'切尔西球员许尔勒大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
50'阿扎尔为切尔西在对方半场,赢得一个任意球.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
50'热刺球员沃克尔拼抢犯规,对手获得控球权.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
50'切尔西球员许尔勒大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是阿扎尔.                   47'切尔西2分钟连入2球锁定胜局，第88分钟，奥斯卡右路传中，倒地的桑德罗勉强拦截，跟进的登巴-巴小禁区边缘推射破门，3-0
