16'差点~~                   16'巴萨打出梦幻开局，前16分钟仅有的3次射门全部得分
54'卢加诺长传~华金没有越位                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
54'华金扣了一下，横敲~                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
54'伊斯科！假动作~晃过了马斯切拉诺！                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
54'一脚打门~贴着右侧立柱飞出                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
55'巴萨换下了伊涅斯塔                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
55'让他能够接受主场球迷的掌声欢呼声                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
55'今天小白表现得太出色了                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
55'蒂亚戈上场                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
56'莫拉莱斯！！！                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
56'马拉加扳回一城                   53'第53分钟，图拉朗头球摆渡，莫拉莱斯突入禁区内10码处捅射被平托没收
56'莫拉莱斯！！！                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
56'马拉加扳回一城                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
57'来自右边路的传中~加梅斯给前点！莫拉莱斯半转身凌空抽射~~~球从平托头顶上飞入网窝                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
57'这防守，巴萨也放水了                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
58'华金边路突破~~~                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
58'小马哥滑铲！破坏出了底线                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
58'角球传前点~皮克左脚解围                   56'马拉加第56分钟挽回颜面，加梅斯右路传中，马斯切拉诺盯人不紧，莫拉莱斯前点小禁区右上角凌空扫射上角入网，1-4
64'比利亚~~中路插上，脚下一滑啊~                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
64'这个好机会浪费掉了                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
64'巴普蒂斯塔~中路做墙倚住了马斯切拉诺                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
65'莫拉莱斯~把球顺过来，左脚打门！偏出了立柱                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
65'比赛打得越来越精彩了                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
65'马拉加玩了命的跟巴萨对攻                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
65'可惜他们醒的有些晚了                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
65'比拉诺瓦不该这么早换下伊涅斯塔的                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
66'当然从锻炼球员的角度也无可厚非                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
66'只是球队的节奏被打乱了                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
66'科学老堡人:柠檬本季最后一场，怎么困我都要陪你度过---3Q，谢谢大家                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
67'蒙托亚传中给后点~                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
67'比利亚又传了回去...                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
67'华金连续突破~~~                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
67'马斯切拉诺牛皮糖似的的防守，裁判吹了犯规                   64'第64分钟，伊斯科和华金传球，莫拉莱斯禁区边缘内射门擦右侧立柱偏出
76'阿比达尔在巴萨的最后一战                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
76'这个赛季之后巴萨不再与阿比达尔续约                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
76'但是球队给了他一份教练的合同                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
76'就看阿比达尔自己如何选择了                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
77'LeBron-006:柠檬为什么你都没播热火的比赛啊？---今天早上就有啊~                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
77'能够战胜癌症重回球场，阿比无疑是个英雄                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
77'比利亚中路插上，越位了                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
78'巴萨第三次换人，桑切斯换下比利亚                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
78'这多半也是比利亚在巴萨的最后一场了                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
78'平托~~~精彩的扑救                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'巴普蒂斯塔看到平托站位靠前，突然起脚远射~~~平托几乎是用指尖把球扑出底线                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'马拉加换上萨维奥拉，换下了伊斯科                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'平托~~~                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'又立功了                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'马拉加的角球，门前的乱战                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'巴普蒂斯塔近距离打门被平托扑出                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'平托今天简直神了                   76'第76分钟，阿比达尔替换皮克出场，这将是他在巴萨的谢幕演出，全场响起热烈掌声
79'巴普蒂斯塔看到平托站位靠前，突然起脚远射~~~平托几乎是用指尖把球扑出底线                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'马拉加换上萨维奥拉，换下了伊斯科                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'平托~~~                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'又立功了                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'马拉加的角球，门前的乱战                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'巴普蒂斯塔近距离打门被平托扑出                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
79'平托今天简直神了                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
80'哈维~习惯性的转身，晃的卡马乔一个趔趄                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
80'蒂亚戈带球被断                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
80'蒂亚戈今天上场之后表现不好啊                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
81'马斯切拉诺精准的铲断~~破坏了对方的一次反击                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
81'桑切斯~角度出来了！想打角度~可惜射偏了                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
82'镜头回放着比利亚、阿比达尔                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
82'谢谢他们给巴萨带来的一切                   79'第79分钟，巴普蒂斯塔25码处凌空抽射被平托扑出右侧立柱
82'镜头回放着比利亚、阿比达尔                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
82'谢谢他们给巴萨带来的一切                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
83'比赛还有最多10分钟就结束了                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
83'西甲也将告一段落                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
84'巴萨的100分应该没悬念了                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
84'布斯克茨传球被断~                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
84'蒙托亚被巴普蒂斯塔踩到了脚上                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
84'那个疼啊~                   82'第82分钟，佩德罗传球，桑切斯禁区左侧14码处射门高出
