5'扎帕科斯塔插上传中被布尔达挡出底线                   5'切尔西第5分钟取得领先，威廉开出角球，奇克顶下皮球，吉鲁小禁区边缘推射入网
21'直传禁区，加马什单刀了，将球踢进大门                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
21'不过先越位了                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
21'看慢镜，越位明显增加                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
21'克里斯滕森直传，奇克交给阿隆索                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
21'直传，威廉没有拿好球                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
22'特斯甘科夫的斜传，加马什回做                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
22'莎帕伦科接应，奥多伊背后踢人犯规                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
22'基辅迪纳摩的前场任意球机会                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
22'中路偏左                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
23'凯帕指挥人墙                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
23'特斯甘科夫直接打门打在人墙上                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
23'特斯甘科夫再打远射，打在了扎帕科斯塔脚上                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
24'布尔达分右侧的科济奥拉                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
24'回传后场                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
24'布尔达长传右侧                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
24'球直接飞出边线                   21'第21分钟，米科连科直传，加尔马什禁区左侧单刀破门因越位在先被判无效
51'分出来，梅科连科回给莎帕伦科                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
51'谢普利夫来一脚远射                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
51'软弱无力，凯帕将球拿住                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
51'莎帕伦科前场断球                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
51'右侧有机会，多尔楚克跟进近距离推射被凯帕挡出                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
51'混战中多尔楚克再有机会，再推射，打在立柱上。。。                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
52'基辅迪纳摩还有机会，莎帕伦科外脚背的直传                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
52'加马什越位了                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
52'刚才 的球凯帕立功了                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
52'西迪利基侧拿球，梅科连科套上回给莎帕伦科                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
52'转移给右侧的科济奥拉                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
53'再交给特斯甘科夫，传中被阿隆索拦截出边线                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
53'多尔楚克的传中，扎帕科斯塔头球解围                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
53'西迪利 禁区得球，传球，奥多伊断下                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
53'科瓦契奇交给了阿隆索                   51'基辅迪纳摩第51分钟错过机会，吕迪格双腿漏过传中球，斯多尔丘克小禁区前射门被凯帕勉强挡出，他随即小禁区边缘再射击中右侧立柱
59'梅科连科阻挡犯规                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
59'切尔西右侧的任意球机会                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
59'威廉任意球传前点                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
60'吉鲁前点甩头攻门，顶进球门左上角！                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
60'切尔西4：0领先基辅迪纳摩                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
60'吉鲁上演帽子戏法                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
60'吉鲁可以大刷一把数据                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
61'基辅迪纳摩打了一段好球，但终究再丢一球                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
61'防守上的盯人真的太松                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
61'奥多伊中路的推进，被布尔达放倒                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
61'切尔西在对方禁区前沿的任意球机会                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
62'布尔达吃到黄牌！                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
62'阿隆索站在球前                   59'第59分钟，威廉右路任意球传中，吉鲁小禁区边缘头球破门上演帽子戏法，4-0
78'吉鲁前场得球斜塞                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
78'奥多伊单刀了，推射，球进了！                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
78'奥多伊渴望进球，他达成了心愿                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
79'对于基辅迪纳摩来说真是一个灾难性的夜晚                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
80'后防线千疮百孔                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
80'吕迪格分右侧的阿斯皮利奎塔                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
80'回传给凯帕                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
80'谢普利夫前场犯规                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
80'镜头给到了远道而来的切尔西球迷                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
81'莎帕伦科得球交给切切                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
81'若日尼奥上抢，犯规了                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
81'基辅迪纳摩换人，45号施梅尔尼换下了17号西迪利                   78'第78分钟，吉鲁传球，奥多伊突破至10码处推射入网，5-0
