14'武磊禁区前远射被封堵                   14'第14分钟郑峥在中场对带球的孔卡拉拽犯规也吃到黄牌
20'孔卡中路推进分边                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
20'吕文君左路高质量的传中去后点，达维铲射慢了一步                   17'第17分钟吕文君禁区前侧身跃起打凌空，赵明剑腾身飞起用身体挡出来球
21'阿洛伊西奥右路拿球被孙祥破坏出边线                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
21'王永珀右路拿球被达维卡住身位                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
21'王永珀反抢犯规了                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
22'孔卡禁区前踢墙配合，达维领球没有进禁区                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
22'海森右路内切一步，左脚传后点，旋出远门柱                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
23'塔尔德利前场拿球直塞，没有找到队友                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
24'达维中场护球被推倒                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
24'阿洛伊西奥被裁判口头警告                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
24'海森和队友连续踢墙配合进禁区，垫射打高了                   21'第21分钟海森在右侧起左脚传球，赵明剑没顶到球，但皮球最终擦大门远点门柱而出
25'吕文君斜传禁区前，海森人球分过趟大了                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
25'蓝栀之恋90_257：鲁能能有点配合吗                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
25'王燊超右路拿球推进                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
25'斜传禁区前，海森一漏                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
26'孔卡插上左脚爆射被王大雷扑出底线！                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
26'角球去前点，被挡出去                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
26'飞花舞叶：鲁能有点危险了，前场禁区前沿就靠个人带！                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
27'孙祥左路球坐入禁区，海森还是让给孔卡，被封堵                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
27'鲁能球到禁区前，还是没有打出配合，被解围                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
27'王燊超右路拿球横敲                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
28'海森分左路，被张弛上抢破坏                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
28'阿洛伊西奥右路拿球，在逼抢下带出了边线                   25'第25分钟王龀右路送球，中路等候的海森巧妙漏球，孔卡左脚怒射被王大雷打出
29'吕文君左路插上，赵明剑先卡住位置，回传王大雷                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
29'乌索禁区前带球过人，低射被颜骏凌扑住                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
30'王燊超右路插上，传中落点不错                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
30'武磊插上头球没有顶正部位                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
30'外围吕文君拿球调整一步，远射打高！                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
30'Glnz元：鲁能好被动                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
31'阿洛伊西奥禁区前强突，射门被孙祥封堵                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
31'蒿俊闵右路横扫禁区，汪佳捷拦截                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
31'杨旭中场拼抢过程中受伤倒地                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
32'思韩81787：上港加油！不为孔卡，只为徐根宝的上港                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
32'失明的流星：鲁能现在是进攻不开花，防守豆腐渣。。。。                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
32'比赛继续，杨旭没有大碍                   29'第29分钟王龀右路再次送出好球，但海森头球顶向外围，吕文君远射高出
36'孔卡前场拼抢中手触球了                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
37'塔尔德利高速插上进禁区，横扫门前被颜骏凌扑出                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
37'王燊超横敲中路，武磊做给海森                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
37'海森禁区前转身，脚后跟拉球，给丢了                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
38'塔尔德利前场拿球，被武磊抢断                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
38'用户5482994195 ：蒙蒂略上场了么？（没有）                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'孔卡中场接应，滑倒了                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'塔尔德利分右路，阿洛伊西奥斜射中横梁！                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'上港躲过一劫                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'吕文君接应斜传进禁区，王大雷出击先把球没收                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'鲁能又进球了！！！                   36'进球后的鲁能军心大振，第36分钟塔尔德利在右路近乎零角度情况下射门，颜俊凌把球打出危险地带
39'孔卡中场接应，滑倒了                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
39'塔尔德利分右路，阿洛伊西奥斜射中横梁！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
39'上港躲过一劫                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
39'吕文君接应斜传进禁区，王大雷出击先把球没收                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
39'鲁能又进球了！！！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
40'杨旭！！！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
40'鲁能反击长传前场，杨旭插上进禁区，凌空垫射破门！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
40'上港0-2落后鲁能！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
41'仰天长啸132：杨旭！牛！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
41'孔卡左路传中去后点，大了                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
41'武磊右路拿球，下底抹入禁区被绊倒                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
41'点球！马宁同样手指点球点！                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
42'武磊过掉郑铮进禁区，在禁区线上边拉边铲放倒了武磊                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
42'点球，不过没有第二张黄牌                   39'第39分钟鲁能再次进球，鲁能后场王永珀突然长传找前场的杨旭
40'杨旭！！！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
40'鲁能反击长传前场，杨旭插上进禁区，凌空垫射破门！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
40'上港0-2落后鲁能！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
41'仰天长啸132：杨旭！牛！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
41'孔卡左路传中去后点，大了                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
41'武磊右路拿球，下底抹入禁区被绊倒                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
41'点球！马宁同样手指点球点！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
42'武磊过掉郑铮进禁区，在禁区线上边拉边铲放倒了武磊                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
42'点球，不过没有第二张黄牌                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
43'达维点球同样骗过王大雷，打进！                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
43'上港1-2鲁能，扳回一球                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
43'神坑无解：这是干什么？直接点球大战了？                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
43'武磊禁区前连续突破，被破坏                   40'上港很快再入一球，第40分钟武磊右路突破，郑铮在禁区线附近的位置把武磊铲倒，也是点球
43'达维点球同样骗过王大雷，打进！                   43'第43分钟吕文君禁区左路怒射造成角球
43'上港1-2鲁能，扳回一球                   43'第43分钟吕文君禁区左路怒射造成角球
43'神坑无解：这是干什么？直接点球大战了？                   43'第43分钟吕文君禁区左路怒射造成角球
43'武磊禁区前连续突破，被破坏                   43'第43分钟吕文君禁区左路怒射造成角球
44'孔卡斜传左路，吕文君内切一步射门打高1                   43'第43分钟吕文君禁区左路怒射造成角球
44'马宁示意有角球                   43'第43分钟吕文君禁区左路怒射造成角球
44'达维开出落点不错，李松益解围，还是角球                   43'第43分钟吕文君禁区左路怒射造成角球
44'角球去前点被解围                   43'第43分钟吕文君禁区左路怒射造成角球
45'鲁能反击，贺惯回防先把球捅掉                   43'第43分钟吕文君禁区左路怒射造成角球
45'武磊前场接应球停大了，反抢犯规                   43'第43分钟吕文君禁区左路怒射造成角球
45'杨旭左路接应，越位在先                   43'第43分钟吕文君禁区左路怒射造成角球
45'上半场补时1分钟！                   43'第43分钟吕文君禁区左路怒射造成角球
46'孔卡中路拿球，踢墙配合直接低射打偏！                   43'第43分钟吕文君禁区左路怒射造成角球
46'下半场比赛开始！                   43'第43分钟吕文君禁区左路怒射造成角球
46'塔尔德利右路拿球，推禁区底线                   43'第43分钟吕文君禁区左路怒射造成角球
46'杨旭倒三角回传，贺惯倒地封堵，被吹了手球！                   43'第43分钟吕文君禁区左路怒射造成角球
46'点球！马宁毫不犹豫！                   43'第43分钟吕文君禁区左路怒射造成角球
54'李微右路拿球被孙祥破坏出边线                   54'第54分钟上港启动换人，埃弗拉换下达维
54'达维中场拿球，李微逼抢犯规了                   54'第54分钟上港启动换人，埃弗拉换下达维
55'上港换人，埃弗拉换下达维                   54'第54分钟上港启动换人，埃弗拉换下达维
55'孙祥左路拿球，在逼抢下球踢出了边线                   54'第54分钟上港启动换人，埃弗拉换下达维
56'吕文君右侧肋部做球，李松益手球了                   54'第54分钟上港启动换人，埃弗拉换下达维
56'裁判还是没出第二张黄牌                   54'第54分钟上港启动换人，埃弗拉换下达维
56'孔卡任意球去门前，直接被王大雷拿到                   54'第54分钟上港启动换人，埃弗拉换下达维
57'孔卡中场出球之后被杨旭撞倒                   54'第54分钟上港启动换人，埃弗拉换下达维
57'裁判黄牌警告了杨旭                   54'第54分钟上港启动换人，埃弗拉换下达维
57'孔卡中场出球之后被杨旭撞倒                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
57'裁判黄牌警告了杨旭                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
58'埃弗拉禁区前做球，海森远射被挡出底线，角球                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
58'孔卡角球去门前，后卫争顶在一起球高出横梁                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
58'另一侧角球出来被解围                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
58'杨旭左路拿球被吕文君拉倒，任意球                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
59'阿洛伊西奥禁区前头球摆渡，被颜骏凌没收                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
60'武磊左路拿球，回敲                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
60'禁区前蔡慧康做给孔卡，进禁区                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
60'蔡慧康禁区内接孔卡回做，低射没打上力量                   57'第57分钟海森怒射制造角球，孔卡左路开出，李松益头球解围险些乌龙
63'塔尔德利中场突破，贺惯铲截又被吹了手球                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
63'塔尔德利禁区争高球，推倒了孙祥                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
63'鲁能后场长传，直接到颜骏凌脚下                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
64'孔卡中场带球，被李微拉倒                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
64'吕文君右路传中，海森抢点手触球了                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
65'布莱恩bailiying：这什么节奏～～～～4个进球～有3个点球……（马宁的节奏）                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
65'埃弗拉左路让球转身，武磊过来接应                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
66'赵明剑先卡住身位，武磊推人了                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
66'蒿俊闵前场拿球，一路突到禁区前，低射打偏                   63'第63分钟王龀右路传中，赵明剑漏踢，海森抽射踢空，反而让球打在自己手上
71'鲁能进球了！！！                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
71'塔尔德利！！！                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
72'塔尔德利中路突破，没有后卫上来顶防，禁区前低射，颜骏凌扑球失误，球挡进了球门                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
72'上港1-4落后鲁能，大局已定                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
73' 财运达人秀：鲁能要给申花报仇啊                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
73'杨旭拿球变向，球被蔡慧康拦截                   70'第70分钟上港再次失球，鲁能王永珀、阿洛依西奥和塔尔德利三人在上港前场打出直线传递配合，最后塔尔德利很干脆的起脚就射，此球颜骏凌扑救失误，球打在他的手上滑入大门，颜骏凌跪地伤心
76'杨旭迎球凌空抽射打高！                   76'第76分钟林创益换下吕文君
76'鲁能换人，杨旭被刘彬彬换下                   76'第76分钟林创益换下吕文君
77'蔡慧康中场拿球直塞，被拦截                   76'第76分钟林创益换下吕文君
77'王永珀右路拿球内切                   76'第76分钟林创益换下吕文君
77'刘彬彬右路接应被孙祥铲截                   76'第76分钟林创益换下吕文君
77'上港换人，吕文君被林创益换下                   76'第76分钟林创益换下吕文君
78'海森禁区内接应直塞，没有拿到                   76'第76分钟林创益换下吕文君
79'埃弗拉中场断球                   76'第76分钟林创益换下吕文君
79'乌索拿球回敲                   76'第76分钟林创益换下吕文君
84'水折花_541_637：上港太追求中路，放开边路强攻吧                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
84'林创益插上接应被李松益阻挡，任意球                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
85'孔卡任意球射门打在人墙上出底线                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
85'角球去前点，汪佳捷头球顶在边网上                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
86'武磊右路拿球横敲，赵明剑把球挡出底线                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
86'鲁能换人，韩鹏换下塔尔德利                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
86'角球被韩鹏解围出去                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
87'球迷们开始退场了                   84'第84分钟上港开出右路角球，汪佳捷前点冲顶打在边网上
89'埃弗拉左路下底，还是没有形成威胁                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
90'孔卡中场拿球被绊倒                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
90'Super忠强53917：刘彬彬加油！                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
90'武磊接应右路身后球进禁区，倒地                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'李松益放倒了武磊，点球！                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'第四个点球！                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'李松益继续逃过第二张黄牌                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'下半场补时3分钟！                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'王大雷喝了口水                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
91'裁判示意不要拖时间了                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
92'孔卡点球骗过王大雷，也进了                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
92'上港2-4落后鲁能                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
92'四个点球，门将都扑反了                   89'第89分钟武磊右路接球冲入禁区，李松益从侧冲撞武磊，又来点球
93'岩中花树313：榜首大战，点球大战。                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
93'武磊左路拿球，回敲                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
93'武磊倒三角                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
93'上港进球了！！！                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'孔卡！！！                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'武磊和孔卡连续配合，孔卡门前第一脚被王大雷扑出，补射破门！                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'上港3-4落后鲁能！                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'但是补时所剩无几了                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'鲁能开球之后，裁判鸣哨了                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
94'全场比赛结束！                   93'第93分钟孔卡和武磊连续配合，武磊底线附近倒三角送球，孔卡怒射被王大雷打出，孔卡补射再中，4比3，最终山东鲁能客场4比3战胜上海上港，12战25分排名联赛第一，上海上港主场不败金身告破
