4'戈麦斯前场界外球掷球到禁区内                   4'第4分钟，伊沃在国安禁区内凌空攻门将球打高
41'国安队后场大脚送到中场                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
41'建业队重新拿回球权                   38'第38分钟，德扬禁区前强行攻门被戈麦斯封堵，于大宝在反抢戈麦斯时倒地，于大宝认为戈麦斯犯规但主裁判石祯禄并没有理会，戈麦斯向前推进时被河大成抬腿放铲铲倒，河大成领到黄牌
49'伊沃前场拿球给到了左路                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
49'吕建军禁区内停球后没有处理好                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
50'李运秋送直塞这球送的太深                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
51'国安队拿球往前走                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
51'陈志钊拿球给到插上的李运秋                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
51'李运秋边路起球送禁区内                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
51'德扬没有抢到第一点                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
52'德扬中场控球下来给到马季奇                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
52'国安队长传往边路送                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
52'这球还是太深直接出了底线                   49'第49分钟，建业前场抢断马季奇，伊沃将球斜传到左路空档，吕建军传中被追防的国安球员挡出底线；裁判判定国安球门球，马季奇也在向裁判抗议建业上抢时犯规
56'国安队这边打反击                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
56'转移给到了左路                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
56'结果是没有停好                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
56'国安队进球了！！                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
56'德扬！！                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
57'李运秋右路起球送中路，德扬冲顶头球攻门将球顶进！                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
57'德扬身前出现了漏人                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
58'德扬这球顶得很舒服                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
58'看看建业队接下来怎么调整                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
58'国安队中场长传被解围                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
59'国安队界外球掷球出来                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
59'转移到了另一侧                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
59'费祖拉乌右路拿球被顾操放倒                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
59'国安队前场右路获得位置不错的任意球                   56'第56分钟，国安打破僵局——李运秋在右路送出传中，建业禁区中路防守出现空档，无人盯防的德扬小禁区线前头球破门
60'陈志钊任意球送后点                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
60'韩峰出击将球摘到                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
60'这球罚的并没有什么威胁                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
61'建业队中场拿球被侵犯                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
61'想快发被吹了回去                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
61'建业这边进攻中犯规了                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
62'周挺刚刚那下也是得到一张黄牌！                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
62'周挺是阻碍对方发球                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
62'德扬回撤到中场来接球                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
62'建业这边要准备换人了                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
63'建业前场转移直接出了边线                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
63'河南建业换人，吕建军下，徐洋上！                   60'第60分钟，周挺在裁判鸣哨后有将球踢开的多余动作，领到黄牌
65'建业中场获得任意球机会                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
65'任意球送到禁区中路                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
65'毕津浩后排插上后头槌攻门                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
66'这球是给顶高了                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
67'建业后场长传打反击                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
67'徐云龙拿到了第一点                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
67'国安队依旧握有控球权                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'国安队左路拿球，没有机会                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'河大成拿球给到中路                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'陈志钊右路拿球连续的晃动，没有打门                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'回敲给到了于大宝                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'于大宝得球后再分到禁区弧顶                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
68'马季奇跟进后直接打门将球打高了                   65'第65分钟，伊沃将任意球传入国安禁区，毕津浩前冲中头球顶高
72'陈志钊后场抢断                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
72'国安队这边反击的机会                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
72'国安队在领先后也是并不着急                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
72'伊沃前场带球突破被德扬干扰                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
72'德扬得到一张黄牌！                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
73'任意球送禁区内                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
73'国安队拿到第一点                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
73'国安队这边要准备换人                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
73'费祖拉乌这边上抢犯规                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
73'国安队换人，费祖拉乌下，巴塔拉上！                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
74'费祖拉乌这边慢慢走下被出示了黄牌！                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
74'建业这边也要准备调整                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
74'郑仁焕下，萨哈拉上！                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
75'德扬前场拿球给到马季奇                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
75'马季奇再将球分到右路                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
75'巴塔拉右路带球被铲倒                   72'第72分钟，德扬后场防守中在背后绊倒伊沃，德扬领到黄牌
77'建业前场做撞墙配合最后被徐云龙拿到                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
78'结果徐云龙一个假摔判了徐洋犯规                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
78'哈维尔这边不满裁判判罚吃到一张黄牌！                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
79'建业前场右路的界外球                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
79'戈麦斯界外球掷球到禁区内                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
79'国安队这边拿到第一点                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
79'国安队这边打反击，想传身后，险些过去                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
79'建业左路起球送禁区内                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
80'哈维尔抢点的时候先推人了                   77'第77分钟，徐洋边路前冲时被徐云龙断球，徐云龙在徐洋伸脚拼抢动作下倒地，裁判判定徐洋犯规；替补出场的萨哈拉很激动地跑向裁判抗议徐云龙是自行摔倒，萨哈拉领到黄牌
81'邵佳一边路拦截的时候手球了                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
81'邵佳一得到一张黄牌！                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
81'建业左路起球送后点                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
81'这球是给大了                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
81'全场比赛已经进行到了80分钟                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
82'建业右路传一个低平球                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
83'国安队这边将球拦截下来                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
83'国安队这边反击的速度并不快                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
83'又打回打了阵地                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
84'国安队这边有意的选择控球                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
84'建业这边并没有什么好的机会                   81'第81分钟，替补出场的邵佳一边路防守中手球犯规，建业球员很激动地向裁判抗议，石祯禄向邵佳一出示黄牌
48'德扬前场拿球给到右路                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
48'边路的传球没有送过去                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
48'河大成中场拦截的时候犯规                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
49'伊沃前场拿球给到了左路                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
49'吕建军禁区内停球后没有处理好                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
50'李运秋送直塞这球送的太深                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
51'国安队拿球往前走                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
51'陈志钊拿球给到插上的李运秋                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
51'李运秋边路起球送禁区内                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
51'德扬没有抢到第一点                   48'补时第3分钟，伊沃任意球传入国安禁区，戈麦斯肩膀攻门将球撞偏
