7'奥斯瓦尔多1对1面对巴尔扎利没有占到便宜                   7'开场7分钟，马基尼奥左侧开出角球，皮亚尼奇禁区前沿抽射偏出
28'比达尔再次分到右路利希施泰纳                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
28'传球时马特里再次落入越位陷阱                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
29'比赛踢了将近30分钟，虽然节奏很快但是都还没有什么绝佳的射门机会                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
29'奥斯瓦尔多左路下底急停晃开巴尔扎利后，回传托蒂                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
29'托蒂左脚再往禁区后点里吊的时候出了底线                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
30'博格巴尝试一脚外围的远射，没有威胁到门将斯特克伦博格                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
30'托蒂中场带球把球护住                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
31'这下托蒂吃到黄牌了                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
31'..皮尔洛中场传球后被托蒂狠狠的蹬踏揣到膝盖倒地                   28'第28分钟，奥斯瓦尔多左侧回敲，托蒂没有直接射门而是搓到远门柱，但拉梅拉没顶到
31'这下托蒂吃到黄牌了                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
31'..皮尔洛中场传球后被托蒂狠狠的蹬踏揣到膝盖倒地                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
32'这下皮尔洛看上去伤的不轻啊                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
32'皮尔洛一直捂着脸，伤到了膝盖的位置                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
33'贾凯里尼在场边热身                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
33'不知道皮尔洛还能不能坚持啊                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
33'如果皮尔洛受伤对尤文的影响还是很大很大的                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
33'皮尔洛下场接受治疗，比赛继续                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
34'武齐尼奇又越位了                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
34'今天尤文在进攻中打的比较急                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
34'奥斯瓦尔多外围一脚力道十足炮弹般的远射直接上了看台                   31'第31分钟，托蒂踩踏皮尔洛膝盖，被黄牌警告，也将停赛1轮，皮尔洛掩面倒地，托蒂上前道歉
48'裁判出了博格巴接球时先推人了                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
48'托蒂中路带球突然送出直塞，奥斯瓦尔多插入禁区抢在巴尔扎利之前铲射远角，滑门而出                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
49'博努齐长传到罗马禁区，博格巴回做给禁区外的武齐尼奇，不停球的凌空抽射稍稍偏出门柱                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
50'托蒂再次送出远距离精准长传，后门柱插上的特罗西迪斯停球后准备打门时被阿萨莫阿把球抢先破坏出底线                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
50'罗马角球制造禁区里的混乱                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
51'博格巴有手球嫌疑，不过慢动作看球弹地后垂直碰到手，不判点球还是正确的                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
51'利希施泰纳中场上抢犯规，吃到黄牌                   48'下半时开始3分钟，奥斯瓦尔多接应托蒂直传，在门前12米处铲射偏出左门柱
51'博格巴有手球嫌疑，不过慢动作看球弹地后垂直碰到手，不判点球还是正确的                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
51'利希施泰纳中场上抢犯规，吃到黄牌                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
52'皮亚尼奇30米开外远射轰门，布冯飞身把球挡出                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
52'博格巴中场外脚背送出漂亮分球，远端马特里越位位置拿球了                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
53'其实这个球是给他身后插上的比达尔                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
53'下半场比赛开始后，双方的节奏继续加快，射门也增多了                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
53'博努齐后场断球后长途奔袭数十米，过掉数人啊                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
54'传给武齐尼奇，后者没停好被皮亚尼奇断下                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
54'反击中托蒂拿球处理也是有些由于                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
54'双方拉开了打啊，毫无中场了                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
54'博格巴直传禁区，马特里插上小角度打门被门将挡出底线                   51'第51分钟，皮亚尼奇禁区外射门被布冯向右侧扑化解
57'罗马战术任意球配合                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
57'皮亚尼奇右路45度斜传门前，奥斯瓦尔多近距离冲顶被布冯神奇扑出！！！                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
57'力量很大，不过角度太正                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
57'乔文科中场犯规                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
58'罗马继续前场的任意球                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
58'托蒂重炮轰开尤文球门了！！！！！1比0！！！！                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
59'皮亚尼奇任意球低平球打到禁区被防守队员挡出来，外围托蒂不停球的直接抽射，炮弹一般窜入球门！！                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
59'托蒂似的进球                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
59'尤文刚刚换人就遭受打击啊                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
59'不过这个进球确实漂亮                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
60'帕多因左路传中，后卫头球解围出来                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
60'乔文科上来也越位了                   57'第57分钟，皮亚尼奇右路传中，奥斯瓦尔多在门前7米处头球太正被布冯封出
68'前点队员把球蹭了一下，后点拉梅拉垫射偏出                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
68'布拉德利换下皮亚尼奇 罗马的换人                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
69'上赛季尤文作客罗马也是在0比1落后的情况艰苦1比1逼平了对手                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
69'当时进球的应该是德罗西和基耶里尼，比赛最后时刻布冯还扑出一个托蒂的点球                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
70'今天基耶里尼不在，看看谁能出来拯救尤文图斯你                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
70'拉梅拉禁区里连续晃过帕多因和卡塞雷斯，底线附近还想过巴尔扎利没有成功                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
71'皮尔洛直传还是不准啊                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
71'膝盖受伤后皮尔洛的传球准确率直线下降了                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
71'尤文最后一个换人名额 阿内尔卡换下比达尔                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
71'阿内尔卡首次代表尤文图斯在联赛中出场                   68'第68分钟，托蒂左侧开出角球，拉梅拉后点打偏
77'后点的博格巴推人犯规了                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
77'罗马托蒂右路似传似射的球被布冯扑出，马基尼奥的补射被利希施泰纳倒地挡出                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
78'角球没有威胁                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
78'乔文科带球直接出了底线                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
78'比赛到了白热化的关键时刻                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
79'奥斯瓦尔多上抢时蹬踏犯规                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
79'博格巴右路传球拿到边线球                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
80'罗马再次反击的机会，奥斯瓦尔多禁区右侧1对1面对卡塞雷斯没有成功                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
80'奥斯瓦尔多也是没劲儿了                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
80'拉梅拉带球时给了皮尔洛一拳啊                   77'第77分钟，托蒂右路传中被布冯封出，马基尼奥在门前9米处补射被利希施泰纳挡出底线
48'裁判出了博格巴接球时先推人了                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
48'托蒂中路带球突然送出直塞，奥斯瓦尔多插入禁区抢在巴尔扎利之前铲射远角，滑门而出                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
49'博努齐长传到罗马禁区，博格巴回做给禁区外的武齐尼奇，不停球的凌空抽射稍稍偏出门柱                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
50'托蒂再次送出远距离精准长传，后门柱插上的特罗西迪斯停球后准备打门时被阿萨莫阿把球抢先破坏出底线                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
50'罗马角球制造禁区里的混乱                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
51'博格巴有手球嫌疑，不过慢动作看球弹地后垂直碰到手，不判点球还是正确的                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
51'利希施泰纳中场上抢犯规，吃到黄牌                   48'补时第3分钟，皮尔洛背后推倒拉梅拉，被黄牌警告
