11'看慢镜，摩西运球后与回接的科斯塔做了一次二过一再自己带球狂奔                   11'第11分钟，佩德罗右路任意球传中，卡希尔10码处顶出弹地球高出横梁
55'带得起劲                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
56'传中，科斯塔停球没有停好                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
56'蒙雷亚尔交给厄齐尔                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
56'直传，被阿斯皮利奎塔挡一下                   53'切尔西第53分钟扩大比分，科斯塔头球摆渡，阿扎尔从中圈盘带突破科斯切尔尼，又甩开科奎林的防守纠缠，最后再次晃过科斯切尔尼后于小禁区前施射破门，2-0
78'维尔贝克甩头攻门，库尔图瓦倒地将球扑出！                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
78'厄齐尔角球传前点，穆斯塔菲抢点头球攻门，球擦着立柱出底线                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
79'穆斯塔菲直传被解围                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
79'科斯塔带球进了禁区，一对二，加布里埃尔将球捅出底线                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
79'切尔西左侧的角球机会                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
79'战术角球                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
80'佩德罗回给坎特，斜传禁区，加布里埃尔头球后蹭顶出底线                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
80'威廉准备上场                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
80'战术角球发出                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
80'摩西远射，切赫将球没收                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
80'交给厄齐尔                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
81'厄齐尔一扣过得不错，传球打在马蒂奇后背                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
81'桑切斯右路带球回传被佩德罗断下                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
81'横传，马蒂奇跟进趟大了被科斯切尔尼解围                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
81'厄齐尔交给加布里埃尔                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
81'回给厄齐尔                   78'第78分钟，桑切斯回传，穆斯塔菲传中，维尔贝克12码处头球攻门被库尔图瓦飞身救出
85'桑切斯右路的传中打在马蒂奇身上                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
85'这是什么加速                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
85'什么回事                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
86'科斯切尔尼回传切赫，切赫传球失误，直接送给了禁区前沿的法布雷加斯，法布雷加斯吊空门得手！                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
86'法布雷加斯没有庆祝                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
87'切尔西再换人，5号祖马换下了15号摩西！                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
88'吉鲁回后场接应，横传给桑切斯                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
88'被威廉抢断                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
88'直传给科斯塔                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
88'威廉的传中，科斯切尔尼回传给切赫                   85'切尔西第85分钟锁定胜局，切赫传球失误，刚刚替补出场的法布雷加斯禁区前拦截后挑射空门得手，3-0
91'蒙雷亚尔传中，吉鲁抢点头球扳回一分！                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
91'下半场是补时3分钟                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
92'厄齐尔左路横传                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
92'伊沃比再交给厄齐尔                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
92'传后点，卡希尔顶出禁区                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
93'厄齐尔直传禁区，维尔贝克一拉，肋部传中，球传大了                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
93'威廉转移出来                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
93'阿森纳控球                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
94'厄齐尔交给张伯伦                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
94'挑传，穆斯塔菲头球摆渡，库尔图瓦将球没收                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
94'全场比赛结束！                   91'阿森纳第91分钟挽回颜面，蒙雷亚尔左路传中，吉鲁前点10码处顶入近角，1-3
