5'AC米兰帕齐尼受伤倒地,比赛暂停                   5'开场5分钟，帕齐尼受伤倒地，好在问题不大
51'坎德雷瓦为拉齐奥赢得一个任意球.                   48'下半时开始3分钟，埃辛外围低射偏出
51'AC米兰球员康斯坦特拼抢犯规,对手获得控球权.                   48'下半时开始3分钟，埃辛外围低射偏出
56'拉齐奥球员比格利亚大禁区中央右脚射门,被防守球员封堵.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
56'德容将球处理出底线,拉齐奥获得角球.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
56'拉齐奥球员诺瓦雷蒂大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是坎德雷瓦.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
57'拉齐奥球员比亚瓦手球犯规,对手获得球权.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
57'拉齐奥诺瓦雷蒂受伤倒地,比赛暂停                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
58'暂停结束,球员们重新开始比赛.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
58'比格利亚为拉齐奥赢得一个任意球.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
58'AC米兰球员埃辛拼抢犯规,对手获得控球权.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
58'黄牌！AC米兰球员埃辛因为恶意犯规,被主裁判出示黄牌.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
59'拉齐奥比格利亚受伤倒地,比赛暂停                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
59'暂停结束,球员们重新开始比赛.                   56'第56分钟，坎德雷瓦开出角球，诺瓦雷蒂头球偏出
61'拉齐奥球员比格利亚大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是坎德雷瓦.                   61'蓝鹰第61分钟追平，坎德雷瓦右路斜传，比利亚前点头球后蹭，冈萨雷斯在门前9米处头球顶进远角，1比1
61'进球啦！！！拉齐奥球员冈萨雷斯大禁区中央头球,球从左下角飞进球门,球进了!助攻的是比格利亚. 拉齐奥 1-1 AC米兰.                   61'蓝鹰第61分钟追平，坎德雷瓦右路斜传，比利亚前点头球后蹭，冈萨雷斯在门前9米处头球顶进远角，1比1
62'莱德斯马为拉齐奥在右路,赢得一个任意球.                   61'蓝鹰第61分钟追平，坎德雷瓦右路斜传，比利亚前点头球后蹭，冈萨雷斯在门前9米处头球顶进远角，1比1
62'AC米兰球员康斯坦特拼抢犯规,对手获得控球权.                   61'蓝鹰第61分钟追平，坎德雷瓦右路斜传，比利亚前点头球后蹭，冈萨雷斯在门前9米处头球顶进远角，1比1
64'拉齐奥球员卢利奇大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是比格利亚.                   61'蓝鹰第61分钟追平，坎德雷瓦右路斜传，比利亚前点头球后蹭，冈萨雷斯在门前9米处头球顶进远角，1比1
79'拉齐奥换人,奥纳齐换下比格利亚                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
79'AC米兰球员帕齐尼大禁区中央尝试右脚射门,可惜皮球高出球门.给他传球的是蒙塔里.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
80'拉齐奥球员卢利奇拼抢犯规,对手获得控球权.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
80'德希利奥为AC米兰赢得一个任意球.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
80'黄牌！拉齐奥球员卢利奇因为恶意犯规,被主裁判出示黄牌.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
81'AC米兰德希利奥受伤倒地,比赛暂停                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
81'暂停结束,球员们重新开始比赛.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
81'拉齐奥球员奥纳齐拼抢犯规,对手获得控球权.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
81'卡卡为AC米兰在左路,赢得一个任意球.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
82'冈萨雷斯将球处理出底线,AC米兰获得角球.                   79'第79分钟，巴洛特利右路下底回传，蒙塔里停给帕齐尼，帕齐尼在门前7米处外脚背凌空垫射高出
83'AC米兰球员巴洛特利大禁区右侧右脚射门,命中门柱左侧立柱.给他传球的是德容.                   83'第83分钟，德容传禁区右侧，巴洛特利距门14米处转身斜射击中远门柱
84'拉齐奥球员卢利奇拼抢犯规,对手获得控球权.                   83'第83分钟，德容传禁区右侧，巴洛特利距门14米处转身斜射击中远门柱
84'埃辛为AC米兰赢得一个任意球.                   83'第83分钟，德容传禁区右侧，巴洛特利距门14米处转身斜射击中远门柱
84'AC米兰换人,博内拉上,德希利奥因伤下场.                   83'第83分钟，德容传禁区右侧，巴洛特利距门14米处转身斜射击中远门柱
85'拉齐奥球员坎德雷瓦大禁区右侧尝试右脚射门,可惜皮球高出球门.给他传球的是冈萨雷斯.                   83'第83分钟，德容传禁区右侧，巴洛特利距门14米处转身斜射击中远门柱
85'拉齐奥球员坎德雷瓦大禁区右侧尝试右脚射门,可惜皮球高出球门.给他传球的是冈萨雷斯.                   85'第85分钟，冈萨雷斯分球，坎德雷瓦禁区右侧小角度抽射高出
87'比亚瓦将球处理出底线,AC米兰获得角球.                   85'第85分钟，冈萨雷斯分球，坎德雷瓦禁区右侧小角度抽射高出
87'拉齐奥换人,毛里换下冈萨雷斯                   85'第85分钟，冈萨雷斯分球，坎德雷瓦禁区右侧小角度抽射高出
48'AC米兰球员埃辛大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是帕齐尼.                   47'补时第2分钟，凯塔禁区左侧回敲，奥纳齐在门前13米处左脚推射高出
50'比格利亚为拉齐奥在对方半场,赢得一个任意球.                   47'补时第2分钟，凯塔禁区左侧回敲，奥纳齐在门前13米处左脚推射高出
50'AC米兰球员拉米拼抢犯规,对手获得控球权.                   47'补时第2分钟，凯塔禁区左侧回敲，奥纳齐在门前13米处左脚推射高出
