3'帕托禁区前沿来一脚射门                   1'第1分钟天津权健很快便占据主动，第3分钟帕托禁区前沿一脚劲射被池文一抱住
78'边线球发出来，维特塞尔控制下来                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
78'赵旭日传球禁区，维特塞尔拿球，横传球，准确找到王永珀，来一脚打门                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
79'进了进了！！！！！！！！！                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
79'权健还是率先打破了场上的僵局                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
79'主场不败金身能继续保持吗？                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
79'下半场比赛还有12分钟左右结束                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
80'慢镜头回放，维特塞尔传球禁区插上的是孙可，孙可左脚推射将球打进                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
80'OK，我们继续看回比赛                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
81'权健的球权                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
81'维特塞尔送出长传球，球被解围出来                   78'占据优势的天津权健队终于在78分钟打破僵局——延边富德在禁区内回传出现失误，机警的帕托快速追球将球拿到，转身后横敲中路，孙可候个正着，将球轻松送入空门，1-0
86'现在权健的进攻                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
86'孙可下底传中，球被解围出来                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
86'赵旭日外围拿球，来一脚射门                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
86'球被池文一抱住                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
87'权健这边也换人了                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
87'张修为换下了王晓龙                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
88'下半场接近尾声了                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
88'伊比加兰带球向前                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
89'裴玉文传球禁区，球被解围出来                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
89'维特塞尔带球向前，传球帕托，禁区前沿的大门                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
89'大高了呀                   86'第86分钟，孙可右路下底传中被解围，赵旭日外围直接低射被池文一没收
90'维特塞尔中场将球控制下来                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
90'带球突破，传球禁区，球被解围出来                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
91'下半场补时4分钟的时间                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
91'王永珀将球拦截下来，分球张修为，被犯规了                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
92'权健获得定位球机会                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
92'维特塞尔传球禁区，帕托来一脚大门                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
92'打偏了                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
93'池文一大脚将球开出来                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
93'中场维特塞尔被犯规了                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
93'伊比加兰将球反断回来                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
93'带球过半场，传球禁区，球被解围出来                   90'最终经过90分钟激战，天津权健主场1-0战胜延边富德，取得2连胜
