1'上半场比赛开始！！                   1'第1分钟，曼朱基奇外围尝试左脚射门送还诺伊尔，比达尔远射也被布冯得到
55'夸德拉多右路起球送禁区                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
55'基米希先将球顶了出来                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
55'拜仁的反击机会                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
55'0-2！！！                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
55'罗本！！                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
56'莱万前场接球给到右路禁区，罗本禁区内得球后内切，晃开空挡后打远角破门！！                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
57'尤文前场拿球被侵犯                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'尤文三人站在球前                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'位置还是不错的                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'迪瓦拉任意球直接打门                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'球打在了人墙上                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'尤文的角球机会                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'角球打了一个战术                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
58'右路直接起球送后点                   55'埃尔纳内斯换下马尔基西奥，但下半时开始10分钟，拜仁打出反击，蒂亚戈中线左脚输送，莱万分到禁区右侧，罗本标志性内切闪开巴尔扎利，在门前12米处左脚弧线球入远角，2比0
63'1-2！！！                   63'尤文第63分钟追回一球
63'迪瓦拉！！                   63'尤文第63分钟追回一球
64'拜仁后场解围给到了曼朱基奇脚下，曼朱基奇不做调整直接给到禁区，迪瓦拉跟进后形成单刀，推射近角破门！！！                   63'尤文第63分钟追回一球
64'这个进球对尤文来说比较关键                   63'尤文第63分钟追回一球
65'曼朱基奇和莱万多夫斯基有些冲突                   63'尤文第63分钟追回一球
66'双方也是言语上交流了几句                   63'尤文第63分钟追回一球
68'尤文这边又有机会了                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
68'禁区内打门被诺伊尔托出底线                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
68'尤文角球送禁区被比达尔破坏！！                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
68'博格巴禁区内拿球                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
69'兜射远角稍稍打高                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
69'尤文这段时间攻势起来了                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
69'尤文换人，赫迪拉下，斯图拉罗上！                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
69'拜仁这边也应该尽快做调整                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'穆勒前场上抢犯规                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'尤文后场转移给到边路                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'博努奇拿球往前送                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'拜仁这边中场断球                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'穆勒禁区弧顶拿球                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
70'准备打门先被抢断了                   67'第67分钟，曼朱基奇中场抢断比达尔突入禁区转移，夸德拉多右侧距门13米处抽射，诺伊尔已封住角度托出横梁，角球开出后，博格巴在门前4米处弧线球偏出右门角
76'尤文禁区内扫射                   76'尤文第76分钟追平比分
76'这球没有发上力量                   76'尤文第76分钟追平比分
76'2-2！！！                   76'尤文第76分钟追平比分
76'斯图拉罗！！                   76'尤文第76分钟追平比分
77'尤文禁区前沿挑传，莫拉塔头球点到中路，斯图拉罗滑铲打在横梁下沿入网！！                   76'尤文第76分钟追平比分
78'尤文在落后两球的情况下扳平了比分                   76'尤文第76分钟追平比分
78'拜仁前场获得任意球机会                   76'尤文第76分钟追平比分
78'任意球送后点                   76'尤文第76分钟追平比分
78'莱万多夫斯基头球攻门将球顶高                   76'尤文第76分钟追平比分
