3'苏祖的长传直接出了边线                   3'开场第3分钟莫雷诺穿档过周海滨，结果被周海滨拉倒在地
26'右路惠家康突破被吕征放倒                   23'第23分钟莫雷诺在争顶球时，被耿晓峰不慎误伤，好在伤势不严重
37'赵宏略转移球被断了，申花队左路传中，被顶了出来                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
37'在另一场比赛中，山东鲁能2-0领先江苏舜天                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
37'巴尔克斯禁区前沿左脚射门，偏出了球门                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
38'耿晓峰大脚开到前场，卡希尔放倒了李玮峰                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
38'惠家康左路突破，被苏祖及时踢出边线                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
39'赵宏略左路传中，打在吕征腿上出了底线，角球                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
39'烈鸟角球送到禁区，被耿晓峰单掌打出                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
39'恩里克突破倒在了地上                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
40'赵宏略从身后铲倒了恩里克                   37'第37分钟前申花前锋巴尔克斯中路带球连过两名申花队员后怒射打高
43'恩里克中路拿球直塞，被杜佳抱住                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
43'李本舰分球左路，被断了                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
43'惠家康中场对莫雷诺犯规了                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
44'申花队左路传中，被顶了出来，王赟拿球之后外围的远射，被挡出底线，角球                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
44'角球开到禁区，被顶了出来                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
45'上半场补时3分钟                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
45'周海滨左路拿球越位了                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'申花队中场控球                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'王赟再给左路，被断了                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'下半场比赛开始                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'苏祖大脚长传被泰达队断了                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'巴尔克斯前场对张璐犯规                   43'第43分钟申花连续进攻，泰达后卫连续堵枪眼，最后王S怒射打在泰达队员身上弹出界外
46'申花队中场控球                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
46'王赟再给左路，被断了                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
47'莫雷诺长传被顶出，卡希尔直接抽射，被杜佳扑住                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
47'莫雷诺突破被放倒了，裁判没有理会                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
48'曹赟定分给左路，恩里克左路传中，被杜佳抱住了                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
48'上半场比赛结束                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
46'下半场比赛开始                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
46'苏祖大脚长传被泰达队断了                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
46'巴尔克斯前场对张璐犯规                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
47'申花队左路进攻，卢卡斯放倒卡希尔                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
47'申花队前场定位球                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
48'战术任意球开出，莫雷诺传球，苏祖禁区内头球攻门，偏了一些                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
49'白岳峰右路传中被解围了                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
49'申花队反击，莫雷诺禁区前沿左脚打门，皮球稍稍偏出了右侧球门                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
49'李本舰倒在了地上                   46'第46分钟莫雷诺左脚起球到禁区，又想摆渡又想射门的苏祖门前头球顶得不知所云
55'柏佳俊前场对胡人天犯规                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
55'王赟抢球犯规了                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
55'泰达队前场定位球                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
56'烈鸟带球之后的远射，皮球高出了球门                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
56'莫雷诺和周海滨争顶双双倒在了地上，申花队前场定位球                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
57'恩里克禁区内拿球没有办法转身，最后还是被解围了                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
57'吕征被侵犯了，申花队又是一个前场定位球                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
58'任意球打到禁区，恩里克头球攻门，偏了                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
58'皮球打在了防守球员头上                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
58'角球送到禁区，被巴尔克斯解围了                   55'虽然被动，泰达也在时刻寻找破门机会，第55分钟塔瓦雷斯自己带球从左路内切到中路射门踢高
62'泰达队右路进攻，被解围出边线                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
62'巴尔克斯右路拿球被断了                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
63'莫雷诺左路传给曹赟定，曹赟定突破被放倒了                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
63'申花队挑传，卡希尔高速插上，左脚打门，被杜佳挡出，再打被挡出底线                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
64'申花队左路传中，又是被顶了出来                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
65'申花队后场定位球                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
65'进球了                   62'申花继续猛攻，第62分钟柏佳骏左路送出精确直塞，卡希尔杀入禁区小角度射门，但球又被杜佳奋力打出
69'莫雷诺中场左脚外脚背传球被泰达队控制住                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
69'卢卡斯大脚传球，被申花顶了出来                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
70'申花左路进攻，曹赟定左路传中                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
71'吕征禁区内打门，被杜佳挡出底线                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
71'浪费了一个好机会                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
71'泰达队换人，惠家康、烈鸟下，王新欣和维尔马上                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
72'申花队也换人了，王寿挺上，吕征下                   69'第69分钟申花险些扩大比分，又是曹S定左路回传，王S直塞球入禁区，无人看守的吕征，得球后面对杜佳直接怒射，但却打在杜身上弹出
71'吕征禁区内打门，被杜佳挡出底线                   71'第71分钟申花用王寿挺换下吕征
71'浪费了一个好机会                   71'第71分钟申花用王寿挺换下吕征
71'泰达队换人，惠家康、烈鸟下，王新欣和维尔马上                   71'第71分钟申花用王寿挺换下吕征
72'申花队也换人了，王寿挺上，吕征下                   71'第71分钟申花用王寿挺换下吕征
73'申花队中路进攻，恩里克传到右路                   71'第71分钟申花用王寿挺换下吕征
73'莫雷诺停球过人之后的打门，高出了横梁                   71'第71分钟申花用王寿挺换下吕征
74'申花队后场大脚开出来，被泰达队控制住                   71'第71分钟申花用王寿挺换下吕征
74'卢卡斯大脚找巴尔克斯，又是没有拿住                   71'第71分钟申花用王寿挺换下吕征
75'莫雷诺边路铲倒赵宏略，泰达队的前场定位球                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
75'莫雷诺吃到一张黄牌                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
75'李本舰任意球打到禁区，第一点被顶出                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
76'张璐鼻子受伤了                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
76'比赛重新开始                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
76'恩里克中路突破被断了                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
77'维尔玛禁区内拿球，被柏佳俊第一时间解围                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
77'巴尔克斯右路传中被断，申花队快速反击，卢卡斯及时解围                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
78'申花队边线球被泰达队控制住                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
78'胡人天中路分给左路赵宏略，赵宏略传中，被解围了                   75'第75分钟莫雷诺对李本舰犯规吃到黄牌
86'申花队右路进攻，起球传中，莫雷诺将球顶出了底线                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
86'泰达队后场长传                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
87'禁区前沿维尔玛被李建滨放倒                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
87'泰达队获得前场定位球                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
89'王新欣任意球直接打门，打在了防守球员身上弹了出来                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
89'巴尔克斯传到右路，胡人天传中被挡出边线                   86'第86分钟苏祖在禁区弧里对维尔玛拉拽犯规，泰达获得位置极好的任意球机会，两队排人墙时起了一些争执，争论半天后终于开罚，王新欣起脚射门，球中莫雷诺脑袋弹出
49'白岳峰右路传中被解围了                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
49'申花队反击，莫雷诺禁区前沿左脚打门，皮球稍稍偏出了右侧球门                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
49'李本舰倒在了地上                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
50'正在接受队医治疗                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
50'杜佳大脚开到前场被申花队控制住                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
50'莫雷诺前场突破被断了                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
51'周海滨右路传中，打在防守球员身上被耿晓峰抱住                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
51'卡希尔前场抢球对白岳峰犯规了                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
52'泰达队进攻，烈鸟的直塞球直接出了底线                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
52'这次进攻中，李本舰被连续踢了两脚                   49'比赛补时4分钟，第91分钟周海滨右路突然起左脚射门，但被早有准备的耿晓峰倒地扑住
93'申花队左路进攻，莫雷诺禁区内射门，没有打上                   93'第93分钟巴尔克斯左路远射踢高
93'泰达队左路拿球                   93'第93分钟巴尔克斯左路远射踢高
93'巴尔克斯外围的远射，高出了横梁                   93'第93分钟巴尔克斯左路远射踢高
94'耿晓峰大脚开出                   93'第93分钟巴尔克斯左路远射踢高
