2'王燊超把球拦截，，分到中路                   2'第2分钟王燊超右路下底，于洋抢在埃尔克森之前把球铲出界外
9'奥古斯托一脚把球解围                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'左路比埃拉回撤接应                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'中路埃尔克森回防把对方绊倒了                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'后场国安定位球，给到了右侧                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
9'在横敲到左路张瑀，分身前奥古斯托                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
10'奥古斯托挑传向前，，前场中路找到比埃拉                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
10'个人能力很强，把球护住，再分左路刘欢                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
10'分前场中路，艾哈迈多夫把球拦截                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
10'艾哈迈多夫低球斜传，球被国安队员挡出                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
10'前场左侧找到了奥古斯托，横敲中间给巴坎布                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'巴坎布向前一记直塞，禁区内被颜骏凌没收，给大了                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'颜骏凌分身前的贺惯                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'贺惯拿球，推进一步，在起长传                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'后场右侧张瑀防守，把球踢出了边线                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'前场左侧上港界外球，给出来                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'左侧底线附近埃尔克森护球                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'遭遇逼抢，池忠国放铲，，哨响了                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
11'吹了池忠国的防守犯规                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'大禁区外左侧上港定位球                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'任意球搓起来                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'送到禁区前点，蔡慧康包抄，抢在出击的侯森之前，，鱼跃头球                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'顶高了，，好危险啊                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'侯森大脚把球开起来                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
12'中圈附近，，，池忠国把球停下，回敲身后左侧刘欢                   9'第9分钟金泰延右路防守铲倒埃尔克森，胡尔克任意球找到蔡慧康，可惜在出击的门将侯森干扰下，蔡头球顶高
18'左侧拼抢下来，这次是比埃拉的解围                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'中圈附近王燊超得球，回敲中间石柯                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'观察一下局势，在给右侧艾哈迈多夫                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'低球向前，右路给到王燊超                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'回敲，，后场中路给石柯                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'分到右侧给贺惯，回敲给颜骏凌，大脚开起来                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
18'前场中路争顶，哨响，胡尔克推人犯规了                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'后场国安定位球，给到中路比埃拉                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'回敲一下，被胡尔克拦截                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'胡尔克自己往前带了一下，外围左侧突施冷箭，，，偏出了一些                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'侯森大脚把球开起来                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'前场中路的争顶，贺惯把球一挡                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'王燊超随即大脚解围                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
19'中圈附近左侧奥古斯托得球，回敲给于洋                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'于洋分到了右侧，向前一个长传                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'禁区前沿巴坎布得球，危险地带                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'向回一做，，韦世豪跟上远射一发                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'这球是被颜骏凌直接没收                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'手抛到了左侧，陈彬彬拿球向前                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
20'朴成前场拼抢，铲翻了陈彬彬                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
21'这个球动作比较大，但裁判还是手下留情了                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
21'上港后场左侧定位球                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
21'上半场进行了20分钟了                   18'第18分钟胡尔克在国安后场发难，他从比埃拉脚下断球后，带了两步拔脚射门偏出
22'上港右路的进攻，王燊超正面突破，于洋连人带球铲下来                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
22'裁判没有响哨，中路韦世豪拿球                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
22'分到了右侧，在回敲给到于洋                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
22'分身前中路的奥古斯托                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
22'向前一记直塞，，右侧王燊超把球拦截                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
22'分身前给到胡尔克，低球斜传                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'前场中路艾哈迈多夫把球停下，国安拼抢绊倒了乌鸡队长，犯规                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'前场中路上港定位球，给到右路                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'胡尔克拿球，长传的转移，，左路找到陈彬彬                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'陈彬彬拿球，一记传中吊入禁区                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'禁区后点，，，双方争顶，，王燊超奋力的头球，，顶高了                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
23'侯森门球分给身前于洋                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'在给到池忠国，分身边的奥古斯托                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'向前一记长传，到了右侧找比埃拉                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'比埃拉分中间巴坎布，在回敲给朴成                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'朴成前插，左路外围的远射                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'门前颜骏凌把球扑出来                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
24'右侧比埃拉插上，底线附近把球救起                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
25'倒三角给回来                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
25'小禁区右侧巴坎布推射，颜骏凌封堵角度不错，用身体把球挡出                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
25'后点韦世豪跟上，再补，，门前3米的位置                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
25'王燊超赶在对手出脚前的刹那，解围出底线                   22'第22分钟于海左路传中，王燊超和埃尔克森抢在一起，王燊超头球顶高
25'倒三角给回来                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
25'小禁区右侧巴坎布推射，颜骏凌封堵角度不错，用身体把球挡出                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
25'后点韦世豪跟上，再补，，门前3米的位置                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
25'王燊超赶在对手出脚前的刹那，解围出底线                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'国安右侧角球机会                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'开起来，，小禁区前沿，于洋头球，，顶高了                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'颜骏凌大脚开起来                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'中圈后沿池忠国把球拦截                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'低球斜传，中圈附近艾哈迈多夫得球                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'奥古斯托上抢， ，积极的把球回断下来                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'向前给一记直塞，朴成中路前插，，一马当先                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
26'但是裁判哨响了，，，吹了越位                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
27'不过慢镜头来看，电光火石之间，，，这球是误判啊                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
27'这个球跟后卫是平行线                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
27'国安后场控球，于洋横敲袄归宿他                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
27'奥古斯托在给到右侧                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
27'向前给池忠国拿球，再分到右侧刘欢                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
28'低球斜传被胡尔克拦截下来                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
28'胡尔克自己拿球，连续的摆脱                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
28'杀到了禁区左肋，强行再过                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
28'横敲到中间，，埃神杀出，停球之后的大力推射                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
28'.有了，，埃神冷静得分                   25'第25分钟朴成接中路奥古斯都送球，单刀突击时被吹越位，慢镜显示此球朴成启动时和于海基本在同一位置
32'国安界外球，给到禁区右侧，拼抢下来，王燊超得球                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
32'直接快速的前压，，没机会，在选择回敲                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
32'给到了艾哈迈多夫，，在回敲门将，选择稳一下                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
32'颜骏凌后场大脚开起来                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
32'中圈左侧陈彬彬得球，横敲中间蔡慧康                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
33'蔡慧康回敲身后于海                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
33'低球斜传，右侧被国安拦截                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'中路于洋拿球，分左路刘欢，在回敲奥古斯托                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'低球斜传，左路拼抢，刘欢碰出界外                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'左侧界外球，给出来，奥古斯托挡了一下                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'中路艾哈迈多夫得球，分到了左路                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'在大范围的转移到了右侧王燊超脚下                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'在转移到了左路陈彬彬                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
34'左路起球，，传中送到小禁区                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'武磊跟上，，包抄一记踹射，，想把球踹进大门                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'但是被侯森奋勇扑出                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'禁区中路第二点国安迅速的解围                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'外围右侧王燊超拿球，斜传，，被挡出了底线                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'右侧角球机会，，上港开起来                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'送到了小禁区内，侯森出击，把球打出                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'外围中路上港继续压制                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'转到了右侧找胡尔克脚下                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
35'胡尔克挑传，点球点附近，，被头球解围                   32'第32分钟上港险些打进第二球，陈彬彬左路送出路线极妙的好球，但武磊小禁区内脚底推射球被候森扑出
37'回敲于洋，在给右侧朴成，分到了禁区前沿                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
37'右侧找到了比埃拉，低球斜传                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
37'禁区内右侧奥古斯托下底了                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
37'底线一记 挑传，送到了门前，颜骏凌把球拍了一下                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
37'比埃拉禁区内把球一挑，晃开艾哈迈多夫，再射，，，偏出了左侧底线                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'这球，，摆脱非常漂亮，，但是最后一下，打门，有点急                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'颜骏凌门球，后场给到王燊超                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'推进向前，，压到中圈，挑传                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'大力的向前送到了禁区内，被侯森没收                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'侯森手抛球给到中路奥古斯托                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
38'奥古斯托向前一记直塞                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'前场中路巴坎布得球，反越位了                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'王燊超拖在了后面，给了巴坎布机会                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'巴坎布带球长驱直入，，禁区内面对出击的颜骏凌                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'右脚推射， ，被颜骏凌奋勇挡出来了                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'左侧石柯大脚解围出了边线                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'今天颜骏凌很凌厉啊。。。表现上佳                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
39'前场左侧国安的边线球                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'给到左路刘欢，，回敲一下                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'武磊把球一挡，，球到了右侧胡尔克脚下                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'胡尔克启动，，加速突破盘带                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'这球趟大了，直接出了边线                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'随即，，胡尔克受伤倒地了                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
40'自己捂着大腿，，貌似是腿筋拉伤了                   37'第37分钟巴坎布前场又获得机会，奥古斯都中场送出好球，巴坎布单刀冲击，但他最后的射门被颜骏凌扑出
46'朴成拿球，回敲比埃拉，挑传，，前场左侧奥古斯托得球                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
46'遭遇包夹，，被对方破坏出边线                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
46'前场左侧国安界外球                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
46'给出来，吕文君回防踢出界外                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
46'左侧国安界外球，这次给中间的池忠国                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
46'分到右侧韦世豪脚下，回敲奥古斯托                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
47'奥古斯托一记挑传，送到禁区前沿                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
47'右侧巴坎布头球摆渡                   46'第46分钟吕文君从右路硬挤入禁区，但在于洋干扰下，吕文君推射太正
