2'卡萨米为奥林匹亚科斯赢得一个任意球.                   2'开场2分钟，加比中场对卡萨米战术犯规，黄牌警告
76'安萨尔迪为马德里竞技赢得一个任意球.                   73'希腊人第73分钟再下一城，卡萨米突入禁区右侧低传，米特罗格卢在门前7米处转身左脚扫射入网，3比1，这是他近13场欧冠第9球
83'埃拉布德拉奥伊将球处理出底线,马德里竞技获得角球.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
83'马德里竞技球员格里兹曼球门左侧小角度尝试头球,可惜皮球高出球门.给他传球的是科凯.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
84'奥林匹亚科斯换人,詹诺利斯换下卡萨米                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
84'弗思特为奥林匹亚科斯在对方半场,赢得一个任意球.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
84'马德里竞技球员戈丁拼抢犯规,对手获得控球权.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
85'奥林匹亚科斯球员詹诺利斯拼抢犯规,对手获得控球权.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
85'米兰达为马德里竞技赢得一个任意球.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
86'进球啦！！！马德里竞技球员格里兹曼小禁区左侧左脚射门,球从中路偏上飞进球门,球进了!助攻的是科凯. 奥林匹亚科斯 3-2 马德里竞技.                   83'第83分钟，科凯开出角球，格里兹曼小角度头球蹭高
86'进球啦！！！马德里竞技球员格里兹曼小禁区左侧左脚射门,球从中路偏上飞进球门,球进了!助攻的是科凯. 奥林匹亚科斯 3-2 马德里竞技.                   86'第86分钟，科凯禁区右侧低传，格里兹曼后点距门4米处左脚小角度推进球门顶端，2比3
88'射门!!!奥林匹亚科斯球员Kostas Mitroglou大禁区外右脚射门,被对方守门员横身扑出.给他传球的是詹诺利斯.                   86'第86分钟，科凯禁区右侧低传，格里兹曼后点距门4米处左脚小角度推进球门顶端，2比3
88'Kostas Mitroglou为奥林匹亚科斯赢得一个任意球.                   86'第86分钟，科凯禁区右侧低传，格里兹曼后点距门4米处左脚小角度推进球门顶端，2比3
88'马德里竞技球员绍尔-尼格斯拼抢犯规,对手获得控球权.                   86'第86分钟，科凯禁区右侧低传，格里兹曼后点距门4米处左脚小角度推进球门顶端，2比3
88'黄牌！马德里竞技球员绍尔-尼格斯因为恶意犯规,被主裁判出示黄牌.                   86'第86分钟，科凯禁区右侧低传，格里兹曼后点距门4米处左脚小角度推进球门顶端，2比3
