4'特谢拉带球前进，回敲身后，被姜宁断走                   4'第4分钟，刘建业踢倒了李行，被主裁判出示一张黄牌
16'吴曦给到特谢拉，突破后突然一脚远射                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
16'杨程及时的扑救，将球挡出来                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
16'苏宁中圈附近控球                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
16'马丁内斯背身接球，被防守球员捅出去                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
16'卡库塔拿球，被犯规了                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
17'罗森文的长传球，想找边路队友，球被挡出边线                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
17'廖均健拿球，传中，球被解围出来                   14'第14分钟，特谢拉在对方禁区内左侧大力射门，皮球被杨程扑出
23'战术定位球，给到卡库塔，外围突施冷箭                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
23'打偏了                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
23'顾超大脚将球开出来，中场特谢拉拿到球，被犯规了                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
24'球进了！！！！！！吴曦                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
24'苏宁再次获得进球                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
24'苏宁中场的长传球，杜威出现失误，球漏过去了，吴曦禁区拿球，挑射，将球打进                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
25'这球杜威没有解围出去呀，直接让球漏过去，哎呀可惜                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
25'高准翼边路拿球，往禁区传，卡库塔拿球，没停住，球出了底线                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
26'顾超大脚将球开出来，华夏幸福控制球                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
26'姜文俊中场控制球，给到罗森文，转身突破，被包夹，分，分出来                   23'第23分钟，江苏苏宁后场大脚开球到前场，杜威防守失误，停球时把球踢给了吴曦，吴曦近距离射门，皮球被杨程扑了一下后落入球网，场上比分改写为2-0
33'不过裁判过来，给了姜文俊一张黄牌，提前移动了                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
33'重新主罚                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
33'苏宁3人站在皮球前                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
34'吉翔的打门，势大力沉，打在防守球员身上出了底线，角球                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
34'特谢拉主罚，角球开出来，前点，塞恩斯伯里的头球攻门，稍稍偏出呀                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
35'这球还是很有威胁的，可能距离球门就10cm左右，偏了一点点                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
35'目前位置苏宁已经完成8脚射门，华夏2次射门                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
35'高准翼传球罗森文，又是失误呀，出了边线                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
35'中场特谢拉拿球，被包夹，球丢了                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
36'华夏幸福前场又是传球失误呀                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
36'今天华夏幸福失误实在是太多了                   33'第33分钟，江苏苏宁开出右侧角球，塞恩斯伯里头球攻门，皮球飞出底线
41'华夏幸福后场控球                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
41'直塞球，找到姜宁，突破，往中路传，球被挡出底线                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
41'华夏幸福角球机会                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
41'角球开出来，前点，球被顾超扑出来                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
42'还是角球机会                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
42'角球开出来，还是前点，杜威头球，顶到了横梁上                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
42'好球呀，可惜差了那么一点点                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
43'顾超大脚将球开出来，中场争抢，球出界，苏宁球权                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
43'中场的长传球出现失误，华夏抢断                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
44'后场争抢中，裁判哨响，吹了吴曦对李行的犯规                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
44'上半场接近尾声了                   41'第41分钟，河北华夏幸福开出左侧角球，杜威在前点头球攻门，皮球击中横梁
52'苏宁又是长传球，传到禁区，头球争顶，球被解围出来                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
52'董学升中场拿球，被犯规了                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
53'董学升拿球，给到姜宁，往前插，来到禁区，转身打门                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
53'球打的太正，直接被门将顾超抱住                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
54'吴曦中场的传球出现失误，反抢犯规了                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
54'姜宁带球过来，给到阿洛伊西奥，直接外围远射，太着急了，直接出了底线                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
55'苏宁这边有人倒地了                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
55'吉翔，坐在了草地上，队医进场处理一下                   52'第52分钟，董学升外围突施冷箭，皮球被顾超拿到
57'球进了，又是马丁内斯！！！！！！！                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
57'3比0了，苏宁几乎锁定了胜局                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
58'刘建业给到边路插上的特谢拉，传中球，吉翔头球百度，马丁内斯直接转身插上捅射将球打进                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
58'苏宁换人了，吉翔被换下，谢鹏飞上场                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
58'吉翔送出一记助攻后被换下，刚才吉翔脚踝应该出了点小小的问题                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
58'马丁内斯今天首秀就梅尔二度不错不错                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
59'姜宁带球过来，被断了                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
60'刘建业传球特谢拉，横传球给到马丁内斯，直接射门了，打高了                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
60'苏宁再次换人，马丁内斯被换下，换上顾文祥                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
60'进球功臣下场了                   57'第57分钟，吉翔传中球到对方禁区内，特谢拉顶向门前，马丁内斯面对出击的杨程，近距离右脚射门得手，梅开二度
69'华夏幸福前场的横传球，被断下                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
69'吴曦拿球，给到特谢拉，再给插上吴曦，内切，被犯规了                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
69'苏宁赢得前场定位球机会                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
70'又进了塞恩斯伯里！！！！！                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
70'失去悬念了                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
70'定位球，特谢拉开到禁区，塞恩斯伯里高高跃起将球顶入球门死角，将球打进                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
71'苏宁的中场断球，刘建业直接长传球，找谢鹏飞，力量大了出了底线                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
72'李行的传球，给到姜宁，横传球，特谢拉对姜文俊的犯规                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
72'华夏幸福的任意球                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
72'姜宁主罚，任意球开出来，来到禁区，后点，杜威的头球，打在防守球员身上出了底线                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
72'角球机会                   69'第69分钟，特谢拉开出前场任意球，塞恩斯伯里在对方禁区内头球攻门，攻破了杨程的十指关，把场上比分改写为4-0
90'李行直接长传球找董学升，塞恩斯伯里将球铲出来                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
90'苏宁中圈附近不停倒球                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
90'全场补时3分钟                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
91'苏宁不停倒球，似乎在消耗时间                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
91'苏宁中圈的长传球，直接出了边线                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
91'现在双方打的有点漫不经心呀                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
92'华夏幸福的直塞球再次出现失误                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
93'苏宁这边换人了                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
93'李昂换下了洪正好                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
93'完全是消耗时间嘛                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
93'好的这时候裁判吹响了全场比赛结束的哨音                   90'第90分钟，阿洛伊西奥在对方禁区内倒地，主裁判没有表示
