1'主裁判吹响了上半场比赛开始的哨音~                   1'切尔西第1分钟就摆出防守姿态
20'托雷斯带球逼得了一个角球                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
20'切尔西角球传中~危险！                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
20'卡希尔头球~擦柱而出                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
20'不过裁判吹了进攻方球员犯规                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
20'米克尔对库尔图瓦犯规                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
21'今天这两队都是非常注重防守的                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
21'也导致比赛节奏偏慢~                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
22'说实话上半场打到现在，精彩程度确实很一般                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
22'V先生代购03:07 马竟打球真脏--今天马竞犯规并不多                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
22'张阳杨雨03:09 [柠檬]不过加西亚也很无辜~他是被切尔西的球员 给推倒的(上17分)咋不判点球呢？柠檬---额，得问裁判                   19'第19分钟，费利佩左路战术角球传中，迭戈-科斯塔小禁区前头球攻门顶偏
27'球偏出了左侧立柱                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
27'刚才威廉的突破也挺戏剧性的                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
27'防守他的胡安弗兰自己滑倒~否则威廉拿球没有那么轻松                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
28'当遇上也是防守为主的球队                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
28'马竞就有些抓瞎了                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
28'毕竟他们习惯了防守反击                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
28'让他们一直压着对方进攻的话，估计连球员都不知道怎么踢                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
29'马竞获得了机会~                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
29'左路传中~加西亚门前甩头攻门顶高了                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
29'还好科尔在旁边干扰了对方的头球                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
29'米克尔防守犯规送给对方一个远距离的前场定位球                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
30'他在身后推倒了迭戈                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
30'科克来处理这个定位球                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
30'传前点~被对方后卫头球解围                   27'切尔西首次射门出现在第27分钟，威廉反击中传球，拉米雷斯禁区右侧的射门偏出远角
34'科克在右边路的传中直接出了底线                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
35'米酒糖: 我也不喜欢场上这个局面，但是没办法，两支球队就是这样的选择。----想像一下要是大巴黎VS巴萨会是什么情况“”？                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
35'迭戈又是一脚远射，打在了米克尔的身上                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
35'托雷斯又逼得了一个角球机会                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
36'角球传中被库尔图瓦直接摘下                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
36'下个赛季他就将回归切尔西                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
36'穆尼尼奥已经保证他能获得切尔西的主力位置                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
37'马竞继续长传~禁区内的头球争抢切尔西还是占据了优势                   34'第34分钟，迭戈传球，马里奥-苏亚雷斯30码处劲射擦右侧立柱偏出
49'                    48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'胡安弗兰转身传中~卡希尔头球顶出禁区                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'托雷斯积极参与防守，踢倒了戈丁                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'马竞的边路定位球                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
50'还是战术配合，传中最后被施瓦泽拿到                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
48'场下比利亚、图兰等人已经开始热身了                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
48'切尔西边线球~                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
48'大力抛入禁区~被后卫头球顶出                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
48'兰帕德禁区外半转身远射~打得太正了                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'科克将球传入禁区                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'裁判吹哨了                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'马竞的加西亚犯规                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
49'场上球员起了争执                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
50'路易斯在争抢中倒地受伤                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
50'迭戈在抢头球的时候撞倒了路易斯                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
51'路易斯看起来是脑部受到了冲撞                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
51'这会儿还有点犯迷糊                   48'第48分钟，阿斯皮利奎塔掷出界外球被戈丁解围，兰帕德第一时间凌空抽射正入库尔图瓦下怀
59'威廉中场带球被断~科尔狂奔几十米铲球拦截                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
59'托雷斯~禁区角上起脚打门！！！                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
59'库尔图瓦将球抱住                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
60'迭戈接到队友的头球摆渡~                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
60'禁区外转身远射！！！                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
60'这脚球打得有些偏                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
60'迭戈被图兰换下                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
60'图兰以突破见长~                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
61'下半场这个时候换上他也是希望能够加强进攻                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
62'兰帕德防守的时候手球了                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
62'马竞获得了一个边路定位球                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
62'加比定位球传中~被特里头球顶了回去                   59'第59分钟，阿什利-科尔传球，托雷斯左路禁区边缘的劲射正入库尔图瓦下怀
73'要打架了~~~                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
73'裁判要给牌吗？                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
73'叫过了米克尔                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
73'给了他一张黄牌                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
73'加比也领到一张                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
74'米克尔跟加比都没办法参加下一回合比赛了                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
74'慢动作来看刚才兰帕德停球的时候手球犯规                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
74'马竞的球员认为这应该再给一张黄牌                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
74'呼~好险                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
75'加比定位球打穿了人墙~施瓦泽一个侧扑将球扑出底线                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
75'马竞战术角球~科克内切后的打门将球轰上了看台                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
76'柠檬文慧04:25 柠檬为什么不播热火比赛了---最近都没什么时间播热火了                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
76'马竞右路起球~                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
76'加西亚门前头球顶得太高了                   73'切尔西第73分钟再遭打击，特里受伤被许尔勒换下，路易斯回撤防线
79'胡安弗兰底线传中~                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
79'图兰力压阿斯皮利奎塔头球冲顶~擦柱立柱出去的                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
80'不过裁判吹了图兰推人犯规在先                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
80'马竞换上索萨，换下了苏亚雷斯                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
80'上半场苏亚雷斯有一脚精彩的远射                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
81'马竞右路45度角传中~在卡希尔的干扰下加西亚头球顶高了                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
81'                    79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
81'超小旋风04:29 苏亚雷斯？？？--哈哈，叫苏亚雷斯的又不都是龅牙                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
81'马竞断球反击了                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
82'图兰交给左边路的加比                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
82'科斯塔禁区内接应，胸部停球~想来个倒勾！                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
82'这球打偏了                   79'马竞第79分钟险些破门，胡安弗兰右路传中，图兰远点小禁区边缘力压阿斯皮利奎塔头球攻门偏出近角
88'路易斯打门~~~踢高了                   88'第88分钟，胡安弗兰传中，迭戈-科斯塔远点头球攻门被卡希尔挡出
89'马竞还是在右路传中，比利亚抢前点头球攻门~顶偏了                   88'第88分钟，胡安弗兰传中，迭戈-科斯塔远点头球攻门被卡希尔挡出
90'下半场要补时5分钟                   88'第88分钟，胡安弗兰传中，迭戈-科斯塔远点头球攻门被卡希尔挡出
92'科斯塔~接到队友传中头球攻门！顶得太正了                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
92'这个机会是科斯塔今天最好的一个                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
93'切尔西只需要在守住3分钟                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
93'图兰带球盘过了拉米雷斯~远射将球踢偏                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
94'比利亚前场断球~~                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
94'科斯塔禁区线上调整一下，左脚将球放了高射炮                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
94'切尔西换下了威廉                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
94'换上的是登巴巴                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
95'                    92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
95'随队而来的切尔西球迷非常兴奋                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
95'能客场逼平马竞就是赢了                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
95'切尔西获得了一个角球                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
95'补时已经过了                   92'第92分钟，加比直传，迭戈-科斯塔10码处头球攻门正入施瓦泽下怀
