5'建业长传禁区，奥斯曼倚住对方后转身打门被没收                   5'第5分钟，哈维尔在对方大禁区线附近的球后左脚射门，皮球被杨启鹏拿到
46'伊沃直塞球，奥斯曼故意一漏跟进再打，球被赞纳迪内补防铲出去                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'上半场补时1分钟                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'泰达长传禁区前被解围                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'王飞右路拿球上来，被泰达断走                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'外力左路上来回敲尹鸿博                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'下半场比赛开始                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'建业率先换人了，陈灏替下王飞                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
46'尹鸿博左路长传左路，奥斯曼拿球横传出了底线                   43'第43分钟，迪亚涅在对方大禁区线附近大力抽射，皮球被吴龑挡出，蒙特罗跟上小角度射门，皮球被吴龑用腿挡出
49'球再打到左路，惠家康左脚打门，偏的不多啊                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
49'德拉甘也是鼓掌认同一下                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
50'哈维尔拿球到禁区给左侧，外力没有跑位                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
50'传跑没有形成默契啊                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
51'白岳峰右路传中被解围                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
52'建业带球反击，伊沃带球变向被绊倒                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
52'外力左路上来横扫门前被约万诺维奇化解                   49'第49分钟，天津泰达惠家康尝试外围远射，皮球偏出右侧门柱
57'聂涛边线球掷到禁区，迪亚涅摆渡中路，蒙特罗打门没踢正部位，球被门将拿到                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
57'伊沃送直传，尹鸿博没跑，后卫解围出去                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
58'泰达中场撞墙打左路，球是先出了边线                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
58'外力左路上来给到中场的尹鸿博                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
58'伊沃再拿球挑传禁区前，被泰达拦截                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
59'外力后场长传，哈维尔拿球被约万诺维奇踢出底线                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
59'建业继续换人，买提江替下尹鸿博                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
60'伊沃角球传到中路，裁判响哨了                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
60'奥斯曼禁区内有犯规                   57'第57分钟，天津泰达掷界外球，迪亚涅头球摆渡，蒙特罗近距离射门没有打上力量
77'伊沃前场带球被聂涛干倒                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
78'买提江右路突破被断走                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
78'路尧反抢犯规                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
78'赞纳迪内后场定位球开到前场，迪亚涅摆渡                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
79'弧顶处周海滨推射稍稍偏出                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
79'裁判给了角球                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
79'角球开出被踢出，第二点再传后点，赞纳迪内顶到中路被大脚解围                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
80'建业后场带球反击，哈维尔带球到前场，被拉倒了                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
80'周海滨吃到了一张黄牌                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
80'建业长传，奥斯曼头球点一下被杨启鹏没收                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
80'麦克格文倒地了                   77'第77分钟，河南建业获得前场任意球，伊沃直接任意球攻门，皮球偏离了目标
