3'阿圭罗拿球到禁区内                   3'科斯切尔尼开场仅3分钟被罚黄牌
47'阿圭罗这边进攻中先犯规                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
47'阿圭罗这边禁区外围打门                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
48'球碰到防守球员后稍稍偏了一点点                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
48'曼城角球机会                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
48'做了一个战术                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
48'左路的传球没有威胁                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
48'曼城下半场加强了攻势                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
49'卡索拉右路起球，吉鲁故意一漏                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
49'后点并没有曼城的球员                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
49'后点并没有阿森纳的球员                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
49'曼城这边也是大脚将球破坏                   47'第47分钟，费尔南迪尼奥传球，阿圭罗禁区右侧斜射被奥斯皮纳扑出远角
60'卡索拉右路的传球直接送到了对方脚下                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
60'纳瓦斯右路低平球送进来                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
60'曼城两点包抄都没有将球碰进去                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
60'两点都是漏了过去                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
60'科斯切尔尼的解围很关键                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
60'曼城角球机会                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
61'角球送前点，头球摆渡一下被奥斯皮纳得到                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
61'兰帕德这边要准备登场                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
62'而厄齐尔这边也开始热身了                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
63'曼城这边先换人                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
63'费尔南迪尼奥下，兰帕德上                   60'第60分钟，纳瓦斯禁区右侧传中，但科斯切尔尼前点干扰令皮球偏转，阿圭罗和约维蒂奇均错过机会
67'2-0！！                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
67'吉鲁！！                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
67'任意球开进来，吉鲁插上后甩头攻门将球顶进！                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
67'此时此刻值得来杯嘉士伯                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
68'曼城这边角球机会                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
68'曼城角球送前点，被顶了出来                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
68'曼城再次获得角球                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
69'曼城能将比分扳回来吗？A能、B不能[qiangda]                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
69'角球送禁区内，再次被破坏出来                   67'阿森纳第67分钟扩大比分，卡索拉左路任意球传中，摆脱孔帕尼的吉鲁小禁区前冲顶入网，2-0
89'默特萨克这边送给曼城角球机会                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
89'角球送中路，孔帕尼头球攻门顶偏                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
90'弗拉米尼右路带球到了禁区内                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
90'底线的横敲被孔帕尼挡出底线                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
91'下半场补时4分钟！                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
92'阿森纳右路拿球被解围                   89'第89分钟，席尔瓦开出角球，孔帕尼头球攻门偏出
