1'巴列卡诺球员阿德里安大禁区右侧左脚射门,被防守球员封堵.给他传球的是拉斯.                   1'开场不到1分钟，拉斯传球，阿德里安禁区右侧的射门被佩佩封堵
59'黄牌！巴列卡诺球员纳乔因为恶意犯规,被主裁判出示黄牌.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
59'皇家马德里换人,阿韦洛亚换下卡瓦哈尔                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
60'迪马利亚为皇家马德里在对方半场,赢得一个任意球.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
60'巴列卡诺球员绍尔-尼格斯拼抢犯规,对手获得控球权.                   57'第57分钟，卡瓦哈尔踩倒法尔克，但裁判未予判罚引来巴列卡诺球员不满，皇马后卫侥幸逃脱第2张黄牌处罚
61'巴列卡诺球员绍尔-尼格斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是拉里维.                   61'第61分钟，拉里韦传球，萨乌远射再度偏出
62'皇家马德里球员迪马利亚手球犯规,对手获得球权.                   61'第61分钟，拉里韦传球，萨乌远射再度偏出
62'黄牌！皇家马德里球员迪马利亚因为故意手球,被主裁判出示黄牌.                   61'第61分钟，拉里韦传球，萨乌远射再度偏出
63'巴列卡诺球员绍尔-尼格斯一脚直塞球给拉里维,但是边裁举旗显示后者已经越位.                   61'第61分钟，拉里韦传球，萨乌远射再度偏出
65'阿韦洛亚将球处理出底线,巴列卡诺获得角球.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
65'射门!!!巴列卡诺球员布雷诺大禁区左侧右脚射门,被对方守门员横身扑出.给他传球的是比埃拉.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
65'巴列卡诺球员绍尔-尼格斯大禁区外右脚射门,被防守球员封堵.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
65'射门!!!巴列卡诺球员拉斯大禁区中央右脚射门,被对方守门员横身扑出.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
66'本泽马为皇家马德里在右路,赢得一个任意球.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
66'巴列卡诺球员纳乔拼抢犯规,对手获得控球权.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
67'巴列卡诺球员比埃拉小禁区左侧尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是拉斯.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
67'C罗为皇家马德里在对方半场,赢得一个任意球.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
67'巴列卡诺球员纳乔拼抢犯规,对手获得控球权.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
68'皇家马德里球员C罗大禁区外右脚射门,被防守球员封堵.                   65'第65分钟，比埃拉传球，布埃诺左路禁区边缘内劲射被迭戈-洛佩斯扑挡后打中右侧立柱弹回，萨乌补射被封堵
69'巴列卡诺换人,恩巴巴换下法尔克                   69'第69分钟，刚刚替补出场的埃姆巴尔巴12码处射门擦右侧立柱偏出
69'巴列卡诺球员恩巴巴大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.                   69'第69分钟，刚刚替补出场的埃姆巴尔巴12码处射门擦右侧立柱偏出
71'皇家马德里球员马塞洛拼抢犯规,对手获得控球权.                   69'第69分钟，刚刚替补出场的埃姆巴尔巴12码处射门擦右侧立柱偏出
71'拉斯为巴列卡诺在对方半场,赢得一个任意球.                   69'第69分钟，刚刚替补出场的埃姆巴尔巴12码处射门擦右侧立柱偏出
71'黄牌！皇家马德里球员马塞洛因为恶意犯规,被主裁判出示黄牌.                   69'第69分钟，刚刚替补出场的埃姆巴尔巴12码处射门擦右侧立柱偏出
74'巴列卡诺球员恩巴巴大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是布雷诺.                   74'第74分钟，布埃诺传球，埃姆巴尔巴左路禁区边缘外劲射稍稍偏出右上角
75'射门!!!巴列卡诺球员比埃拉大禁区外右脚射门,被对方守门员横身扑出.给他传球的是特拉索亚斯.                   74'第74分钟，布埃诺传球，埃姆巴尔巴左路禁区边缘外劲射稍稍偏出右上角
77'C罗为皇家马德里在左路,赢得一个任意球.                   74'第74分钟，布埃诺传球，埃姆巴尔巴左路禁区边缘外劲射稍稍偏出右上角
77'巴列卡诺球员蒂托拼抢犯规,对手获得控球权.                   74'第74分钟，布埃诺传球，埃姆巴尔巴左路禁区边缘外劲射稍稍偏出右上角
77'黄牌！巴列卡诺球员蒂托因为恶意犯规,被主裁判出示黄牌.                   74'第74分钟，布埃诺传球，埃姆巴尔巴左路禁区边缘外劲射稍稍偏出右上角
80'巴列卡诺球员绍尔-尼格斯大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
80'巴列卡诺球员加尔维斯尝试右脚射门,可惜皮球稍稍偏出了左球门.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
81'皇家马德里球员伊利亚拉门迪拼抢犯规,对手获得控球权.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
81'布雷诺为巴列卡诺在对方半场,赢得一个任意球.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
83'射门!!!皇家马德里球员C罗大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是贝尔.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
83'射门!!!皇家马德里球员C罗大禁区中央左脚射门,被对方守门员横身扑出.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
83'马丁内斯将球处理出底线,皇家马德里获得角球.                   80'第80分钟，迭戈-洛佩斯出击勉强拨出对方传中，萨乌10码处凌空扫射空门打偏，拉莫斯挡出皮球，加尔维斯40码处远射偏出
