5'突然长传球，往禁区里传，找吉安努                   5'第5分钟，詹姆斯在对方禁区内射门，皮球打在张贤秀身上弹出底线
31'詹姆斯给到边路插上的金泰延，边路传中，球被姜志鹏挡出底线                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
31'角球                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
31'角球开出来，前点，球被解围出来                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
32'穆隆拿球，往禁区里传，姜志鹏手球                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
32'裁判给了点球                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
32'姜志鹏将手展开，挡住了穆隆的传球                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
32'这样辽宁宏运迎来了破门良机                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
33'詹姆斯站在了点球点前                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
33'助跑，停顿，打门，球进了!!!!!!!!                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
33'詹姆斯将点球打进                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
33'宏运主场1比0领先                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
34'詹姆斯又是断球，不过被裁判吹了犯规                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
34'斯文森给到边路插上的姜志鹏，往禁区传，王亮倒钩将球解围出来                   31'第31分钟，姜至鹏在本方禁区内手球犯规，主裁判判罚点球，詹姆斯主罚点球，把球踢进球门左上角，为辽宁宏运首开记录，把场上比分改写为1-0
42'汪嵩再将球吊到禁区，张贤秀禁区内的打门                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
42'打到了边网上                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
42'石笑天大脚将球开出来，宏运拿球                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
42'王亮拿球没机会，给到中场队友重新组织                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
43'金泰延拿球，给到边路插上的维多西奇，直接打门了                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
43'打到了边网上                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
44'前场进攻汪嵩被犯规了                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
44'唐淼边路拿球，给到中场汪嵩，带球再给边路唐淼                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
44'传中球，球被大脚解围出边线                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
44'斯文森拿球给到背身拿球的吉安努，球被破坏出来                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
45'斯文森拿球，给到吉安努，横敲，球被詹姆斯断下                   42'第42分钟，张贤秀在对方小禁区左侧射门，皮球偏离了目标
51'富力向后场的传球，出现了失误，直接给到了詹姆斯脚下                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
52'直塞球给到吉安努，背身拿球，被包夹断了                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
52'反击gogogo                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
52'詹姆斯拿球，给到插上的维多西奇，被于洋绊倒了                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
52'裁判直接给了于洋红牌，罚下呀                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
52'富力球员全部围了上去                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
53'这球是穆隆，不好意思，被于洋铲倒了                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
53'犯规的位置就在禁区附近，差一点点就是点球呀                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
54'看看宏远怎么处理，3人站在皮球前                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
54'球进了！！！！！！！！！                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
54'穆隆的进球，外围直接任意球进                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
54'穆隆助跑过来，直接一记世界波的进球，程月磊毫无办法                   51'第51分钟，于洋传球失误，詹姆斯中路断球，把球交给右路无人防守的张野，但他把球踢在了边网上
69'富力这边也出现失误，王晓龙传球边路姜志鹏出了边线                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
69'富力前场的就地反抢，曾超带球突破，穆隆的犯规                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
69'富力左侧禁区的定位球机会                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
70'卢琳主罚，将球开出来，来到禁区，球被顶出来                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
70'唐淼外围一脚打门，球打到防守球员手上                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
70'外围继续定位球                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
70'富力再次换人，唐淼被换下，陈志钊上场                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
71'卢琳直接打门了，这球稍稍高出横梁                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
72'富力前场的断球                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
72'交给中圈附近队友组合字                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
72'组织                   69'第69分钟，唐淼远射，皮球打在防守球员手臂上，广州富力获得任意球
74'富力长传球，直接找禁区曾超，球被拦截下来                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
74'詹姆斯想挑传，没传过去                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
74'富力前场的传球出现失误，王亮断球过来                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
74'球进了詹姆斯！！！！！！！                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
75'王亮的断球，给到詹姆斯，詹姆斯带球过来，给到插上的王亮。王亮带球再给插入禁区的詹姆斯，詹姆斯小角度打门将球打进                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
75'这样比赛基本上结束了                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
76'斯文森的·长传球，给禁区里的肖智，来一脚打门，打偏了                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
77'宏运这边换人了                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
77'张野被换下，倪玉松上场                   74'第74分钟，辽宁宏运的进攻再次回到回报，詹姆斯分球给王亮后高速奔向对方禁区，王亮在在右路送出直塞球，詹姆斯在对方禁区内右侧小角度射门，再次攻破了程月磊的十指关，把场上比分改写为3-0
82'曾超拿球，给到陈志钊，往中路传，球被解围出来                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
82'中场争抢，倪玉松对斯文森犯规了，裁判出示了黄牌                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
82'富力前场定位球                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
83'姜志鹏直接打门了，直接大飞了                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
83'这球打到了人墙身上出界，角球                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
83'角球开出来，前点，球被解围出来                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
84'王晓龙横传姜志鹏，再给斯文森，传中，肖智头球，高了                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
84'石笑天大脚开出来，中场争抢，宏运拿球                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
85'宏运长传球，给到詹姆斯，再给宋堔，禁区前沿的打门                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
85'程月磊扑救脱手了，好在自己又将球抱住                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
85'大脚开出来，富力拿球                   82'第82分钟，倪玉崧踢倒斯文森，领到一张黄牌
89'石笑天大脚将球开出来                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
89'中场争抢，富力拿球                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
89'不过传球被宏运断下                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
89'麦克拿球，带球突破，斯文森直接断下                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
89'中场争抢，卢琳被犯规了                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
90'姜志鹏给到曾超，球进了!!!!!!                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
90'姜志鹏给到边路王晓龙，突破传中，曾超插上直接面对石笑天打门，将球打进                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
90'下半场补时3分钟                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
91'詹姆斯带球过来，自己选择了打门，可惜打偏了                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
91'王晓龙带球过来，传球插上的姜志鹏，球出界                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
92'还是富力球权                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
92'最后2分钟                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
92'直接长传球，球被大脚解围过来                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
92'姜志鹏太着急了，想直塞球，球出界                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
92'詹姆斯拿球强行突破，传球，被挡下                   89'第89分钟，王晓龙左路突破王亮的防守后传中，曾超近距离抢点射门得手，为广州富力扳回一球
