1'上半场比赛开始！！                   1'第1分钟雷纳尔迪尼奥迅速给出活跃表现，他为富力连续赢得任意球与角球机会
17'角球直接往门里转了                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
17'张鹭这边似乎是碰了一下出界                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
18'裁判给了富力继续角球机会                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
18'角球这次给到了前点                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
18'第一点被权健顶了出来                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
18'雷纳尔蒂尼奥右路挑传到禁区                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
18'张鹭稳稳的将球接到                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
19'维特塞尔右路禁区内接球                   17'第17分钟，雷纳尔迪尼奥主罚角球时直接令皮球快速转向球门，权健门将张鹭将球挡出底线
27'权健前场右路任意球开出                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
27'直接吊后点                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
27'程月磊出击将球得到                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
29'1-0！！！                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
29'富力进球了！！！                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
29'肖智！！                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
30'富力前场左路任意球，送到禁区内，中路的肖智及时跟进冲顶将球顶进！！                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
30'接下来看看权健这边怎么调整                   27'第27分钟，富力化解权健任意球攻势后由门将程月磊、乌索、陈志钊等人形成传导快攻，雷纳尔迪尼奥将球分到禁区左侧空档，扎哈维面对门将斜射被张鹭拦截
29'1-0！！！                   29'第29分钟，富力取得入球：陈志钊将左路任意球传入禁区，权健在前点争顶防守的维特塞尔与杨善平均将球漏过，肖智在门前近距离头球破门
29'富力进球了！！！                   29'第29分钟，富力取得入球：陈志钊将左路任意球传入禁区，权健在前点争顶防守的维特塞尔与杨善平均将球漏过，肖智在门前近距离头球破门
29'肖智！！                   29'第29分钟，富力取得入球：陈志钊将左路任意球传入禁区，权健在前点争顶防守的维特塞尔与杨善平均将球漏过，肖智在门前近距离头球破门
30'富力前场左路任意球，送到禁区内，中路的肖智及时跟进冲顶将球顶进！！                   29'第29分钟，富力取得入球：陈志钊将左路任意球传入禁区，权健在前点争顶防守的维特塞尔与杨善平均将球漏过，肖智在门前近距离头球破门
30'接下来看看权健这边怎么调整                   29'第29分钟，富力取得入球：陈志钊将左路任意球传入禁区，权健在前点争顶防守的维特塞尔与杨善平均将球漏过，肖智在门前近距离头球破门
47'乌索边路拿球没有传出来                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
47'权健左路拿球                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
47'挑传到禁区里                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
48'弋腾这边抢在对方打门之前先破坏                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
48'这球非常的危险啊                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
48'慢一步就是单刀球                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
48'禁区内停球的是赵旭日                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
48'赵旭日已经处理的足够好了                   47'易边后权健迅速形成持续前压，第47分钟，维特塞尔送出巧妙挑传，赵旭日小禁区线前获得拿球良机，但其调整稍慢被及时补防的姜至鹏与弋腾合力破坏
57'权健中场挑传给到了帕托！！                   57'连续尝试起脚攻门的帕托在第57分钟迎来良机，接应王永珀的前传，帕托快速前插以单刀之势进入禁区，但面对门将斜射被程月磊封堵
57'帕托单刀赴会！！                   57'连续尝试起脚攻门的帕托在第57分钟迎来良机，接应王永珀的前传，帕托快速前插以单刀之势进入禁区，但面对门将斜射被程月磊封堵
57'禁区内推射被程月磊扑了出去！！！                   57'连续尝试起脚攻门的帕托在第57分钟迎来良机，接应王永珀的前传，帕托快速前插以单刀之势进入禁区，但面对门将斜射被程月磊封堵
57'权健前场转移                   57'连续尝试起脚攻门的帕托在第57分钟迎来良机，接应王永珀的前传，帕托快速前插以单刀之势进入禁区，但面对门将斜射被程月磊封堵
57'这球给到的并不好                   57'连续尝试起脚攻门的帕托在第57分钟迎来良机，接应王永珀的前传，帕托快速前插以单刀之势进入禁区，但面对门将斜射被程月磊封堵
61'2-0！！！                   61'但权健在第61分钟时因不必要的失误再度丢球：门将张鹭开球门球时失误，雷纳尔迪尼奥断球后在禁区前大力劲射，张鹭快速侧扑将球挡出，雷纳尔迪尼奥重新得球后于禁区内再射破门
61'雷纳尔蒂尼奥！！！                   61'但权健在第61分钟时因不必要的失误再度丢球：门将张鹭开球门球时失误，雷纳尔迪尼奥断球后在禁区前大力劲射，张鹭快速侧扑将球挡出，雷纳尔迪尼奥重新得球后于禁区内再射破门
62'权健门球开出直接送到了雷纳尔蒂尼奥脚下，雷纳尔蒂尼奥带球到了禁区里面，面对门将冷静推射破门！！                   61'但权健在第61分钟时因不必要的失误再度丢球：门将张鹭开球门球时失误，雷纳尔迪尼奥断球后在禁区前大力劲射，张鹭快速侧扑将球挡出，雷纳尔迪尼奥重新得球后于禁区内再射破门
63'富力现在取得了两球领先优势                   61'但权健在第61分钟时因不必要的失误再度丢球：门将张鹭开球门球时失误，雷纳尔迪尼奥断球后在禁区前大力劲射，张鹭快速侧扑将球挡出，雷纳尔迪尼奥重新得球后于禁区内再射破门
69'姜积弘中场争抢有一个瞪踏                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
69'姜积弘得到一张黄牌！                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
69'权健左路起球送禁区                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
69'落点并不好                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
70'王永珀中路挑传到禁区                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
70'富力这边解围失误                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
70'帕托停球下来扫射                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
70'打得太正了                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
70'直接被程月磊扑出                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
71'权健左路低平球给到禁区                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
71'第一点被富力解围出来                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
71'富力现在是全线退防                   69'第69分钟，富力防线也失误弄险，黄政宇在小禁区线前突然漏球，帕托转身速射角度过正，程月磊用腿将球挡出
83'裁判这边又出牌了                   81'第81分钟，维特塞尔禁区前分球，左路前插的郑达伦似传似射，皮球稍稍偏出远侧立柱
83'这次给了刚刚上场的苏缘杰                   81'第81分钟，维特塞尔禁区前分球，左路前插的郑达伦似传似射，皮球稍稍偏出远侧立柱
83'边路上抢的时候直接踢倒对方                   81'第81分钟，维特塞尔禁区前分球，左路前插的郑达伦似传似射，皮球稍稍偏出远侧立柱
83'动作上是有些大啊                   81'第81分钟，维特塞尔禁区前分球，左路前插的郑达伦似传似射，皮球稍稍偏出远侧立柱
