18'球被龙威铲截下来                   18'上半场第18分钟奥斯卡右路传中，埃尔克森中路飞身捅射首开纪录
60'于海助攻上来，敲给奥斯卡                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
61'胡尔克禁区前被抢断破坏                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
61'巴索戈禁区前做球，里卡多越位                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
62'虽然把球打进，但是主裁示意越位                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
62'慢镜头显示，越位不明显                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
62'VAR提示，进球有效                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
62'建业扳回一球，里卡多                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
62'上港2-1领先建业                   59'第14分钟于海左路传中，埃尔克森头球蹭射被吴龑稳稳接住
65'王上源后场解围，踢在奥斯卡身上出界                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
66'胡尔克右路内切，和顾操撞身体                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
66'裁判吹了顾操犯规，任意球                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
67'胡尔克任意球直接射，中人墙出底线，角球                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
67'角球到前点被顶出                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
67'巴索戈反击，进禁区趟大了                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
67'球被颜骏凌没收                   65'第20分钟王燊超右侧突破入禁区，顾超伸腿踢倒王燊超，但裁判没有表示，佩雷拉对这个裁判处理很恼火
76'上港换人，张一换下吕文君                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
76'贺惯后场争顶，推倒了里卡多                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
77'裁判要看一下视频回看                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
78'没有问题，建业任意球                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
78'左路起球，被颜骏凌摘下                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
79'建业高球去前场，里卡多越位                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
79'胡尔克前场被铲截                   76'第31分钟河南队扯到左路进攻，龙威出球，陈灏飞身冲顶，可惜没有碰到皮球
84'埃尔克森前场连续争顶                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
85'李圣龙左路拿球推进，被钟晋宝绊倒                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
86'奥斯卡右路底线前进禁区，被补防破坏                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
86'胡尔克前场摆脱，被冯卓毅拉倒                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
86'任意球去后点，陈灏解围，角球                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
87'奥斯卡角球到门前，蔡惠康头球顶高                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
87'奥斯卡禁区前分球，胡尔克禁区右侧回扣一步                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
87'横敲被破坏了                   84'第39分钟上港双外援前场配合，胡尔克前场送出好球，奥斯卡切入禁区形成单刀，吴龑快速出击，奥斯卡挑射，被河南后卫抢先解围
87'奥斯卡角球到门前，蔡惠康头球顶高                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
87'奥斯卡禁区前分球，胡尔克禁区右侧回扣一步                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
87'横敲被破坏了                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
88'建业换人，阿力和李本舰上                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
88'换下钟晋宝和杨阔                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
90'埃尔克森中场反击，被回追的伊沃推倒                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
90'下半场补时4分钟                   87'第42分钟上港再次获得角球，第一个角球被王上源踢出界外
91'李圣龙左路下底突入禁区                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
91'倒三角传球，被拦截破坏了                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
92'上港有左侧角球机会                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
92'上港换人，王燊超被张卫换下                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
93'上港边路控球，消磨时间                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
94'巴索戈右路拿球被于海破坏出界                   91'第46分钟顾超右路防守胡尔克犯规，奥斯卡任意球开入禁区，于海头球顶的偏高，吴龑和埃尔克森同时去争，当然是有手臂优势的吴龑先得到球
93'上港边路控球，消磨时间                   93'第48分钟奥斯卡送球，胡尔克杀入禁区，在顾超铲抢下倒地
94'巴索戈右路拿球被于海破坏出界                   93'第48分钟奥斯卡送球，胡尔克杀入禁区，在顾超铲抢下倒地
95'建业后场起球被破坏                   93'第48分钟奥斯卡送球，胡尔克杀入禁区，在顾超铲抢下倒地
95'左路传中被颜骏凌没收                   93'第48分钟奥斯卡送球，胡尔克杀入禁区，在顾超铲抢下倒地
95'全场比赛结束                   93'第48分钟奥斯卡送球，胡尔克杀入禁区，在顾超铲抢下倒地
60'于海助攻上来，敲给奥斯卡                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
61'胡尔克禁区前被抢断破坏                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
61'巴索戈禁区前做球，里卡多越位                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
62'虽然把球打进，但是主裁示意越位                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
62'慢镜头显示，越位不明显                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
62'VAR提示，进球有效                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
62'建业扳回一球，里卡多                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
62'上港2-1领先建业                   60'第60分钟里卡多接中路巴索戈妙传直塞，中路强行挤入打进一球，上港后卫可能认为里卡多越位，没有用力去抢
65'王上源后场解围，踢在奥斯卡身上出界                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
66'胡尔克右路内切，和顾操撞身体                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
66'裁判吹了顾操犯规，任意球                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
67'胡尔克任意球直接射，中人墙出底线，角球                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
67'角球到前点被顶出                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
67'巴索戈反击，进禁区趟大了                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
67'球被颜骏凌没收                   65'第65分钟胡尔克右路突击赢得任意球机会，胡尔克左路任意球打在人墙里弹出界外
73'伊沃中场拿球摆脱，分右路                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
74'杨阔起球，里卡多顶偏了                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
74'于海对裁判不满，被黄牌警告                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
75'王上源长传前场，被于海顶出                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
76'上港换人，张一换下吕文君                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
76'贺惯后场争顶，推倒了里卡多                   73'第73分钟杨阔右路传中，里卡多头球顶偏，上港抗议河南队对李圣龙犯规在先，裁判对大声申述的于海黄牌
75'王上源长传前场，被于海顶出                   75'第75分钟上港用张一换下吕文君
76'上港换人，张一换下吕文君                   75'第75分钟上港用张一换下吕文君
76'贺惯后场争顶，推倒了里卡多                   75'第75分钟上港用张一换下吕文君
77'裁判要看一下视频回看                   75'第75分钟上港用张一换下吕文君
78'没有问题，建业任意球                   75'第75分钟上港用张一换下吕文君
78'左路起球，被颜骏凌摘下                   75'第75分钟上港用张一换下吕文君
86'奥斯卡右路底线前进禁区，被补防破坏                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
86'胡尔克前场摆脱，被冯卓毅拉倒                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
86'任意球去后点，陈灏解围，角球                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
87'奥斯卡角球到门前，蔡惠康头球顶高                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
87'奥斯卡禁区前分球，胡尔克禁区右侧回扣一步                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
87'横敲被破坏了                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
88'建业换人，阿力和李本舰上                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
88'换下钟晋宝和杨阔                   86'第86分钟奥斯卡左路开出角球，蔡慧康头球后蹭稍稍高出
87'奥斯卡角球到门前，蔡惠康头球顶高                   87'第87分钟上港右路长传，埃尔克森头球顶偏
87'奥斯卡禁区前分球，胡尔克禁区右侧回扣一步                   87'第87分钟上港右路长传，埃尔克森头球顶偏
87'横敲被破坏了                   87'第87分钟上港右路长传，埃尔克森头球顶偏
88'建业换人，阿力和李本舰上                   87'第87分钟上港右路长传，埃尔克森头球顶偏
88'换下钟晋宝和杨阔                   87'第87分钟上港右路长传，埃尔克森头球顶偏
90'埃尔克森中场反击，被回追的伊沃推倒                   87'第87分钟上港右路长传，埃尔克森头球顶偏
90'下半场补时4分钟                   87'第87分钟上港右路长传，埃尔克森头球顶偏
91'李圣龙左路下底突入禁区                   91'第91分钟上港张卫换人王燊超
91'倒三角传球，被拦截破坏了                   91'第91分钟上港张卫换人王燊超
92'上港有左侧角球机会                   91'第91分钟上港张卫换人王燊超
92'上港换人，王燊超被张卫换下                   91'第91分钟上港张卫换人王燊超
93'上港边路控球，消磨时间                   91'第91分钟上港张卫换人王燊超
94'巴索戈右路拿球被于海破坏出界                   91'第91分钟上港张卫换人王燊超
