6'小老虎面对落下的皮球~                   6'第6分钟，卡索拉任意球传中被解围，沃尔科特禁区边缘的抽射高出
31'纽卡的防守今天做得不错                   28'第28分钟，阿尔特塔受伤被张伯伦换下
31'吉布斯~左侧没人防守了                   28'第28分钟，阿尔特塔受伤被张伯伦换下
31'回给了中路~卡索拉一推！高射炮                   28'第28分钟，阿尔特塔受伤被张伯伦换下
37'罗西基都玩命的铲抢~                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
37'纽卡断球~本阿尔法趟过了罗西基                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
37'罗西基在身后铲球犯规~裁判根据有利原则示意比赛继续                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
37'本阿尔法~太能带了                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
38'阿森纳一两个人根本就看不住他                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
38'卡巴耶~距离球门大约35米开外一脚远射！被斯泽斯尼接住了                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
38'比赛第37分钟                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
38'纽卡的球迷集体起立鼓掌                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'为了今天的场上队长哈珀                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'裁判给罗西基补了一张黄牌                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'哈珀效力纽卡20多年了                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'这个赛季之后这位38岁的老门将将会选择退役                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'波多尔斯基~越位！阿森纳的单刀反击被吹停了                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
40'本阿尔法~边路内切！连续过掉阿森纳两名后卫之后打门！高了一些                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
40'骑着月球上天:解说看好那个队，可以说么？----我选择相信温格                   37'第37分钟，纽卡斯尔球迷送别哈珀献上掌声
39'为了今天的场上队长哈珀                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
39'裁判给罗西基补了一张黄牌                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
39'哈珀效力纽卡20多年了                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
39'这个赛季之后这位38岁的老门将将会选择退役                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
39'波多尔斯基~越位！阿森纳的单刀反击被吹停了                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
40'本阿尔法~边路内切！连续过掉阿森纳两名后卫之后打门！高了一些                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
40'骑着月球上天:解说看好那个队，可以说么？----我选择相信温格                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
41'热刺还有切尔西的比赛也都还是平局                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
42'小老虎~传中被德布希顶出底线                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
42'阿森纳本场比赛的第二个角球机会                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
42'之前那次角球也挺有威胁的                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
42'卡索拉传中~哈珀出击将球摘下                   39'第39分钟，沃尔科特为波多尔斯基送出直传被误判越位，但德国人随后的射门也被哈珀出击扑出
52'沃尔科特来罚球                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
52'传中~~~找后点！                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
52'科斯切尔尼！！！                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
52'Goooooooooooal~~~~                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
53'小老虎传中找到波多尔斯基~头球一点！科斯切尔尼埋伏在对方中卫身后，突然杀出转身凌空抽射！                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
53'科斯切尔尼今天没犯错~还进球                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
53'阿森纳掌握了主动                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
54'另外两场比赛~还是都是平均                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
54'平局，热刺0比0，切尔西1比1                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
54'阿森纳进球之后士气大振                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
55'纽卡连中场都不了了                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
55'卡索拉回传球失误！                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
55'蒂奥特把球停住，转身~传球被断了                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
55'沃尔科特在右路~接应卡索拉的斜传！                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
55'哈珀及时出击将球没收                   52'阿森纳第52分钟打破僵局，沃尔科特右路任意球传中，波多尔斯基头球攻门被挡，科斯切尔尼近距离凌空扫射破门
69'波多尔斯基~~~直接打门！击中了人墙                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
69'波多尔斯基抢到了球，禁区外是张伯伦的远射                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
69'结果也打高了                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
70'小张今天在后腰位置打得并不差                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
70'安尼塔在中场手球了                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
71'温格还是很焦急...                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
71'还得再进球啊                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
71'而比赛时间还有20多分钟了                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
71'马尔维奥~横敲一下                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
72'本阿尔法看了下斯泽斯尼的站位！远射~偏了                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
72'本阿尔法在纽卡真是浪费青春啊                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
72'这么有能力的球员应该去豪门球队                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
72'萨尼亚已经拼得抽筋了                   69'第69分钟，姆比瓦禁区前对卡索拉犯规，但波多尔斯基25码处任意球射门被人墙挡出
78'波多尔斯基被吉鲁换下                   78'第78分钟，吉鲁替换波多尔斯基出场
78'场上的法国人越来越多                   78'第78分钟，吉鲁替换波多尔斯基出场
78'这是一场法国帮内战啊                   78'第78分钟，吉鲁替换波多尔斯基出场
78'纽卡获得了一个角球                   78'第78分钟，吉鲁替换波多尔斯基出场
79'蒂奥特也已经拼的抽筋了                   78'第78分钟，吉鲁替换波多尔斯基出场
79'联赛打到这个份上，大家都很疲惫                   78'第78分钟，吉鲁替换波多尔斯基出场
79'谁能咬牙坚持谁就能笑到最后吗？                   78'第78分钟，吉鲁替换波多尔斯基出场
79'纽卡战术角球，安尼塔的传中被科斯切尔尼解围                   78'第78分钟，吉鲁替换波多尔斯基出场
80'还剩下10多分钟，热刺是最着急的了                   78'第78分钟，吉鲁替换波多尔斯基出场
80'如果没办法杀入欧冠，那么贝尔注定留不住                   78'第78分钟，吉鲁替换波多尔斯基出场
81'纽卡换上了亚当坎贝尔                   78'第78分钟，吉鲁替换波多尔斯基出场
81'换下的是边后卫姆比瓦                   78'第78分钟，吉鲁替换波多尔斯基出场
81'坎贝尔咋一看挺像生姜头---斯科尔斯的                   78'第78分钟，吉鲁替换波多尔斯基出场
81'也是一投红发                   78'第78分钟，吉鲁替换波多尔斯基出场
81'吉布斯因为抗议边裁的吹罚领到了黄牌                   78'第78分钟，吉鲁替换波多尔斯基出场
83'沃尔科特传后点~没人                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
83'卡索拉~扣过了扑上来的坎贝尔~                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
83'右脚打门！是个落叶球！贴着右侧立柱出去了                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
84'热刺还是0比0                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
85'阿森纳得守过这10分钟时间                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
86'本阿尔法强过萨尼亚~没成功                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
86'时间越来越少                   83'第83分钟，卡索拉禁区左侧的射门偏出远角
91'热刺也进球了，贝尔进球                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
91'阿森纳还得坚持4分钟                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
91'这真是最漫长的四分钟                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
91'差点~~~                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
91'沃尔科特！打在了门柱上                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
91'太可惜了                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
92'纽卡全都压上了                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
92'哈珀定位球送入禁区，泰勒点给了本阿尔法                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
92'吉鲁倒地铲球~破坏出去                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
92'还有不到2分钟                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
93'维尔马伦看起来太紧张了                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
93'虽然没有上场，但是心情恐怕比场上球员更紧张                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
93'温格不断的站起来示意球员防守                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
94'最后半分钟                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
94'纽卡传球被断~                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
94'吉鲁传中~砸在了横梁上！                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
94'看起来这球还是被哈珀给碰到了                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
94'角球                   91'第91分钟，沃尔科特摆脱2人后8码处单刀捅射打中右侧立柱弹回，哈珀随即没收
