7'舜天进球了！！                   7'比赛开始7分钟，客场作战的江苏舜天率先打破僵局
34'萨米尔中场停球下来                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
34'没有办法转身                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
34'最后隋东陆还是先犯规了                   31'第31分钟，王栋禁区前拿球被铲出，跟进的崔永哲抬脚就射，可惜打偏
36'看看那还是不是送后点                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
36'还是给后点，两队球员都没有争到                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
36'力帆左路再传禁区内                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
36'吉利奥蒂头球后蹭出了底线                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
36'这球也是非常的危险                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
36'送出助攻的是张池明                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'力帆拿球到了禁区内，摔倒了                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'裁判没有吹犯规                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'张池明边路拿球继续进攻                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'孙可这边防守犯规                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'力帆前场左侧禁区边缘获得定位球                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'王栋任意球选择了直接打门                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
39'球在运行轨迹上被顶了出来                   36'第36分钟，陈雷边路传中，吉利奥蒂头球后蹭偏出
43'周云边路防守对隋东陆犯规                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
43'周云也是得到一张黄牌！                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
44'任意球送禁区内，后点队友头球攻门被张思鹏奋力扑出                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
44'力帆获得角球机会                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
44'角球送前点                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
44'力帆这边抢到点了，但头球攻门顶偏了                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
44'上半场这几分钟，力帆的攻势很猛                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
45'顾文祥应该是受伤下场！！                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
45'上半场补时2分钟！                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'力帆前场获得任意球机会                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'任意球送后点，队友头球后蹭一下                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'边裁这边先举旗了                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'力帆禁区外围打远射                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'张思鹏这边扑球出现了脱手                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'下半场比赛开始！                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'下半场比赛由重庆力帆开球                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'上半场比赛，两队都有一次被动调整                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
46'张池明边路突破被破坏出边线                   43'第43分钟，周云犯规送给重庆力帆任意球，王栋弧线球传到门前，刘宇刚刚跃起头球攻门，张思鹏飞身将球托出横梁
50'力帆右路起球送禁区后点                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
50'后点并没有自己的球员包抄                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
50'杨笑天这边从刘宇脚下断球！！                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
50'杨笑天这边形成了单刀！！                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'禁区内面对出击的门将犹豫了！！                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'杨笑天都没有形成打门的机会啊                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'舜天这边还有机会                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'萨米尔右路拿球送后点                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'杨笑天停球后近距离打一脚                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'球被后卫挡出了底线                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
51'舜天这边获得角球机会                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
52'角球送中路被力帆头球解围                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
52'周云左路再传禁区                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
52'球在前点被破坏出来                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
53'重庆力帆换人，隋东陆下，杰克森上！                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
53'隋东陆上半场被替换上来就被换了下去                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
53'孙可中场控球，稳一下                   50'下半场易边再战，第50分钟，杨笑天快速上抢断掉刘宇脚下球形成单刀，但是杨笑天在射门之际被回追的刘宇铲球成功
55'力帆进球了！！                   55'第55分钟，重庆力帆扳平比分
56'刘宇！！                   55'第55分钟，重庆力帆扳平比分
56'力帆前场带球后分到了右路，周云快速回防到了禁区内，结果刘宇接球后一扣成功晃开防守，兜远角破门！                   55'第55分钟，重庆力帆扳平比分
56'刘卫东禁区外围再来一脚                   55'第55分钟，重庆力帆扳平比分
57'球被后卫挡了一下出了底线                   55'第55分钟，重庆力帆扳平比分
57'力帆的角球机会                   55'第55分钟，重庆力帆扳平比分
57'王栋角球送后点                   55'第55分钟，重庆力帆扳平比分
57'阿杜阿跟进后冲顶，这球没有压住                   55'第55分钟，重庆力帆扳平比分
57'也是非常的危险啊                   55'第55分钟，重庆力帆扳平比分
58'舜天如果想要追赶第一集团，接下来的时间就要想办法                   55'第55分钟，重庆力帆扳平比分
58'杨昊中场防守的时候犯规                   55'第55分钟，重庆力帆扳平比分
58'力帆将球打到底线                   55'第55分钟，重庆力帆扳平比分
58'张池明停球后被卡住了身位                   55'第55分钟，重庆力帆扳平比分
58'舜天后场的门球                   55'第55分钟，重庆力帆扳平比分
60'力帆这段时间牢牢的拿住球权                   60'第60分钟，重庆力帆错失机会
60'刘宇右路拿球又是助攻了上来                   60'第60分钟，重庆力帆错失机会
60'边路的突破被碰出了底线                   60'第60分钟，重庆力帆错失机会
60'力帆战术角球开出                   60'第60分钟，重庆力帆错失机会
60'右路的起球送禁区内                   60'第60分钟，重庆力帆错失机会
61'杰克森这边打了一个反弹球，稍稍高出啊                   60'第60分钟，重庆力帆错失机会
61'舜天这段时间的后防压力较大                   60'第60分钟，重庆力帆错失机会
61'1-2！！！                   60'第60分钟，重庆力帆错失机会
61'吴曦！！                   60'第60分钟，重庆力帆错失机会
62'萨米尔前场拿球送直塞到禁区内，埃斯库德罗前插后形成反越位，底线附近将球横敲到中路，吴曦跟进推射空门得分！                   60'第60分钟，重庆力帆错失机会
62'埃斯库德罗边路拿球被铲了出去                   60'第60分钟，重庆力帆错失机会
63'萨米尔边路突破被铲了出去                   60'第60分钟，重庆力帆错失机会
61'杰克森这边打了一个反弹球，稍稍高出啊                   61'第61分钟，江苏舜天反击再次取得领先
61'舜天这段时间的后防压力较大                   61'第61分钟，江苏舜天反击再次取得领先
61'1-2！！！                   61'第61分钟，江苏舜天反击再次取得领先
61'吴曦！！                   61'第61分钟，江苏舜天反击再次取得领先
62'萨米尔前场拿球送直塞到禁区内，埃斯库德罗前插后形成反越位，底线附近将球横敲到中路，吴曦跟进推射空门得分！                   61'第61分钟，江苏舜天反击再次取得领先
62'埃斯库德罗边路拿球被铲了出去                   61'第61分钟，江苏舜天反击再次取得领先
63'萨米尔边路突破被铲了出去                   61'第61分钟，江苏舜天反击再次取得领先
65'舜天这段时间度过了困难期                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
65'孙可边路拿球到了禁区里                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
65'横向带球突破后低射，球进了！！！                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
66'舜天3-1领先力帆了                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
66'送出助攻的是埃斯库德罗                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
66'埃斯库德罗中场送直塞给到了孙可，孙可接球后禁区内横向摆渡，看了一眼门将后低射一脚，球进！                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
67'这下对力帆来说有些困难了                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
67'下半场打了20分钟左右，力帆现在落后两球                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
67'时间上还是有的，看看怎么调整                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
67'重庆力帆新赛季在主场有过赢球吗？1有、2没有[qiangda]                   64'第64分钟，杨笑天禁区外大力射门，张磊双拳将球挡出禁区外
74'王栋禁区外围得球，没有起脚的机会                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
74'吉翔右路起球送禁区后点                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
74'杨笑天这边无人看防的情况下端一脚                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
74'这球又是偏了出去                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
75'今天杨笑天获得的机会挺多，都没把握住                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
75'孙可这边单刀球打门被张磊压在身下                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
76'下半场这段时间，舜天的机会确实是太多了                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
76'力帆这边的后防有些崩溃啊                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
76'张池明左路底线拿球被吴曦放倒                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
76'力帆这边进攻也是效果不明显                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
76'力帆左路任意球打了一个低平球                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'队友停球后做球                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'第二下，本方球员自己没有意识到啊                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'力帆右路起球送后点                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'陈雷停球后在传回到中路                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'队友跟进的头球没有顶到啊                   74'第74分钟，吉翔边路传中到后点，杨笑天凌空抽射偏出
77'队友停球后做球                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
77'第二下，本方球员自己没有意识到啊                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
77'力帆右路起球送后点                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
77'陈雷停球后在传回到中路                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
77'队友跟进的头球没有顶到啊                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
78'力帆再次错过一次绝佳的机会                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
78'杰克森禁区内停球转身打门                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
78'这球也是没有完全发上力                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
78'两队的后防问题都不少                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
78'但把握机会上，舜天表现的更出色一些                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
79'王栋禁区前沿带球突破被绊倒                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
79'力帆获得一个位置极佳的任意球机会                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
80'吉利奥蒂任意球直接打门                   77'第77分钟，杰克逊禁区内停球后转身打门，球被张思鹏没收
88'舜天这段时间是全线防守                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
88'舜天这边左路的反击机会                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
88'埃斯库德罗边路传球送到禁区内                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
88'结果漏了过去。。。。                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
89'比赛马上就要进入到伤停补时了                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
90'舜天前场又获得任意球                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
90'李昂任意球直接打门了                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
90'球是直接打偏了                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
90'下半场补时3分钟！                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
91'卡尔坦森前场拿球给到埃斯库德罗                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
91'边裁这边举旗了，越位！                   88'第88分钟，埃斯库德罗中场附近拿球沿变线长途奔袭，突破到禁区后没有射门而是无私横传，但是卡尔塔森竟然接球时漏球
