1'上半场比赛开始！                   1'两队第1分钟直接对攻，不过两队防线篱笆扎得严实，各自都难以找到突破缺口
21'保利尼奥接应回给张琳芃                   19'第19分钟上港用林创益换下张华晨
21'放长传，郜林停球传中被蔡慧康拦截出边线                   19'第19分钟上港用林创益换下张华晨
22'张琳芃掷界外球                   19'第19分钟上港用林创益换下张华晨
22'郜林挑球传中被拦截到中场                   19'第19分钟上港用林创益换下张华晨
22'冯潇霆分给邹正                   19'第19分钟上港用林创益换下张华晨
22'高拉特接应回传给冯潇霆                   19'第19分钟上港用林创益换下张华晨
22'黄博文拿球交给高拉特                   19'第19分钟上港用林创益换下张华晨
22'交给邹正，传中被蔡慧康解围                   19'第19分钟上港用林创益换下张华晨
22'武磊得球，过了保利尼奥，加速                   19'第19分钟上港用林创益换下张华晨
22'张琳芃过来将球捅走                   19'第19分钟上港用林创益换下张华晨
23'武磊反抢时踢倒了邹正                   23'第23分钟恒大用阿兰换下温家宝
23'艾哈迈多夫断球，长传找到 了埃尔克森                   23'第23分钟恒大用阿兰换下温家宝
23'进了禁区有机会                   23'第23分钟恒大用阿兰换下温家宝
23'横拔，胡尔克低射被冯潇霆用脚挡一下                   23'第23分钟恒大用阿兰换下温家宝
24'球落在埃尔克森脚下，埃尔克森直接轰近角，稍稍偏出！                   23'第23分钟恒大用阿兰换下温家宝
24'曾诚发门球                   23'第23分钟恒大用阿兰换下温家宝
24'蔡慧康顶到第一点                   23'第23分钟恒大用阿兰换下温家宝
24'保利尼奥往前顶，温家宝没有停好球                   23'第23分钟恒大用阿兰换下温家宝
24'广州恒大换人，7号阿兰换下了38号温家宝                   23'第23分钟恒大用阿兰换下温家宝
25'王燊超带球，交给埃尔克森                   23'第23分钟恒大用阿兰换下温家宝
25'传中艾哈迈多夫胸部停球被梅方撩一下                   23'第23分钟恒大用阿兰换下温家宝
25'林创益抢第二点手球了                   23'第23分钟恒大用阿兰换下温家宝
25'保利尼奥控球，分边给了张琳芃                   23'第23分钟恒大用阿兰换下温家宝
25'回传给梅方                   23'第23分钟恒大用阿兰换下温家宝
25'黄博文接应，斜传给了阿兰                   23'第23分钟恒大用阿兰换下温家宝
26'邹正帮忙交给高拉特                   23'第23分钟恒大用阿兰换下温家宝
26'横传，郜林再传禁区，于汉超没有停好                   23'第23分钟恒大用阿兰换下温家宝
26'上港的反击                   23'第23分钟恒大用阿兰换下温家宝
26'胡尔克右路得球，内切过不了郜林                   23'第23分钟恒大用阿兰换下温家宝
26'黄博文交给保利尼奥                   23'第23分钟恒大用阿兰换下温家宝
26'分边给了郜林                   23'第23分钟恒大用阿兰换下温家宝
26'阿兰接应，胡尔克断球交给林创益                   23'第23分钟恒大用阿兰换下温家宝
26'再交给胡尔克                   23'第23分钟恒大用阿兰换下温家宝
26'分边左路的艾哈迈多夫                   23'第23分钟恒大用阿兰换下温家宝
31'艾哈迈多夫变向过了保利尼奥，保利尼奥伸脚绊倒了艾哈迈多夫                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
31'张卫的长传，于汉超卡住身位，曾诚将球抱住                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
31'保利尼奥拿球，阿兰接应                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
31'阿兰分边右路的于汉超                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
31'传中，太靠近门里了，颜骏凌将球摘下                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'交给艾哈迈多夫                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'保利尼奥过来将球破坏出边线                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'博阿斯与斯科拉里都站在场边指挥                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'林创益中场断球                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'武磊自己突破，过不了梅方                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
32'梅方长传上来，前面没有恒大的球员                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
33'保利尼奥交给高拉特                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
33'回防的艾哈迈多夫踢倒了高拉特                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
33'这球距离球门还是比较远                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
34'黄博文挑传，高拉特头球一蹭，旁边没有队友                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
34'颜骏凌发出门球                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
34'武磊拿下球来交给艾哈迈多夫                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
34'交给林创益                   31'第31分钟恒大右路进攻，于汉超的传中直逼门前，被颜骏凌稳稳接住
37'高拉特回传给了冯潇霆，交给高拉特                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
37'斜长传，直接传出了右路的边线                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
37'球出边线                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
37'梅方中场断球交给黄博文，直传郜林分边给了右路的于汉超                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
38'于汉超连续的假动作下底传中                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
38'颜骏凌摸了一下球没有打远                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
38'高拉特头球攻门，没有发上力，颜骏凌将球没收                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
38'王燊超长传上来，邹正鱼跃头球解围                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
38'高拉特护球被王燊超捅走                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
39'冯潇霆的解围                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
39'胡尔克停球转身，被冯潇霆铲一下                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
39'林创益交给身旁的武磊                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'武磊弯弓搭箭远射，擦着立柱出底线                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'曾诚发门球                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'被蔡慧康顶出边线                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'邹正掷界外球                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'阿兰停球，被胡尔克断下，横传被黄博文反断                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'黄博文控球，交给阿兰                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'背身护球被王燊超踢倒                   37'第37分钟于汉超右路下底传中，颜骏凌单掌把球击出不远，高拉特顺势头球攻门，好在力量不大，被快速后退的颜骏凌跃起把球抓住
40'武磊弯弓搭箭远射，擦着立柱出底线                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'曾诚发门球                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'被蔡慧康顶出边线                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'邹正掷界外球                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'阿兰停球，被胡尔克断下，横传被黄博文反断                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'黄博文控球，交给阿兰                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
40'背身护球被王燊超踢倒                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
41'阿兰左路得球调整后自己打门被颜骏凌扑出                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
41'武磊左路得球，交给林创益，高拉特抢球成功                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
41'保利尼奥控球，交给黄博文                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
41'分给阿弥陀佛                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'传中被蔡慧康顶一下                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'艾哈迈多夫带球分右路的胡尔克                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'转移给了左侧的空档张卫                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'传中，梅方顶到第一点，邹正补一头                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'中场林创益再吊禁区，曾诚将球没收                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'曾诚的大脚球被贺惯顶一下                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
42'石交给林创益                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'直传，给太大了，球直接出底线                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'黄博文交给张琳芃                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'于汉超接应回传给张琳芃                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'交给保利尼奥                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'分边给了冯潇霆                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'压过半场，直传，郜林脚后跟交给保利尼奥                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'蔡慧康 贴得很紧                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
43'艾哈迈多夫协助防守断球                   40'第40分钟阿兰禁区外左侧直接打出弧线球射门，颜骏凌空不敢用手硬接，直接双拳把球打出
45'郜林带球推进，林创益抢球时犯规                   45'第45分钟阿兰射门打在王燊超身上弹出界外
45'这个任意球距离球门35米                   45'第45分钟阿兰射门打在王燊超身上弹出界外
45'上半场补时2分钟                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'主裁判向埃尔克森发了一张黄牌！                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'是埃尔克森出言不逊                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'保利尼奥大力低空远射，颜骏凌将球扑出底线                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'裁判给的是门球！                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'颜骏凌发门球出来被保利尼奥顶一下                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'邹正大脚开上来                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'于汉超右路带球，交给高拉特                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'短传没有成功                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'阿兰中路得球远射打在了石柯的脚出底线                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'恒大前场右路的角球机会                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'黄博文发前点，埃尔克森头球解围                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'上半场比赛结束！                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'下半场比赛开始！                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'下半场由广州恒大中圈开球                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'黄博文交给张琳芃                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'放长传过不了张卫                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'于汉超得球交给保利尼奥，保利尼奥晃过了林创益                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'脚尖一捅，捅偏了                   45'第45分钟阿兰射门打在王燊超身上弹出界外
46'颜骏凌发门球                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'第一点被冯潇霆顶出边线                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'王燊超掷界外球                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'乱军中黄博文解围                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'林创益交给石柯                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'石柯回传给颜骏凌                   45'第45分钟阿兰射门打在王燊超身上弹出界外
47'长传上来被邹正顶一下                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'阿兰带球被王燊超抢断                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'高拉特抢第二点时踢倒了蔡慧康                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'蔡慧康是先卡住身位                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'贺惯后场发任意球                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'被冯潇霆顶出边线                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'保利尼奥得球，郜林做墙传给高拉特                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'推进上来到禁区内                   45'第45分钟阿兰射门打在王燊超身上弹出界外
48'黄博文发前点，埃尔克森头球解围                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'上半场比赛结束！                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'阿兰带球被王燊超抢断                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'高拉特抢第二点时踢倒了蔡慧康                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'蔡慧康是先卡住身位                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'贺惯后场发任意球                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'被冯潇霆顶出边线                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'保利尼奥得球，郜林做墙传给高拉特                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
48'推进上来到禁区内                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'对方三人围住                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'高拉特护好好球，回做给阿兰                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'阿兰直传，于汉超回做                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'阿兰迎球就打，直接打冲天炮                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'博阿斯走出来指挥了                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'颜骏凌发门球                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'埃尔克森头球后蹭                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'被梅方解围                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
49'保利尼奥分边右路的于汉超                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'于汉超带球，传中，阿兰头球攻门顶到王燊超的身上                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'林创益护球，黄博文上抢犯规                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'看看刚才的慢黑名单                    48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'张琳芃的传中，阿兰头球攻门，皮球击中了王燊超的脸部                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'颜骏凌发后场任意球                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'邹正顶给了保利尼奥                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
50'长传给了郜林                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'分边给了高拉特，黄博文接应转移给了张琳芃                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'放高球到禁区内，郜林越位                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'颜骏凌发后场任意球                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'邹解围到中场                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'高拉特交给郜林，横传给了阿兰                   48'第48分钟阿兰送球入禁区，于汉超把球返传出来，阿兰远射打偏
51'分边给了高拉特，黄博文接应转移给了张琳芃                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
51'放高球到禁区内，郜林越位                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
51'颜骏凌发后场任意球                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
51'邹解围到中场                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
51'高拉特交给郜林，横传给了阿兰                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
52'张琳芃右路插上来分散了对方的注意了，阿兰往中间调整一下直接跑动中远射，球贴地钻入球门左下角！                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
52'广州恒大1：0领先！                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'上港中圈开球胡尔克带球上来交给林创益                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'分左侧，武磊没有拿到，张琳芃放铲将球铲到武磊脚上出边线                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'张琳芃掷界外球，梅方往左路转移                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'邹正控球交给保利尼奥                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'保利尼奥交给高拉特                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'阿兰接应回传给邹正                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
53'交给阿兰，往前放长传                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
54'直接交给了颜骏凌                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
54'王燊超的推进，放长传，梅方交给张琳芃                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
54'再传给于汉超，直传，高拉特没有拿到                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
54'林创益接应交给蔡慧康                   51'第51分钟恒大从中场附近发起进攻，阿兰接球后直线突击，张卫边退边寻机拦截，但阿兰突进了35米左右，带到禁区弧顶时果断起脚射门，皮球飞入大门左下死角，1比0，广州恒大领先
