1'热那亚开球回给后场祖卡诺维奇！                   1'第1分钟热那亚拼得很凶，阿莱士-桑德罗被判犯规吃到黄牌
17'身后中路的萨纳夫里亚跟进再补射！！皮球被佩林扑出左侧底线！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'热那亚的左侧角球！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'角球开到禁区前点！被顶出去！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'迪巴拉回撤带球！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'分球给中场右路的坎塞洛！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'推传被祖卡诺维奇抢断！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'直传球给前场中路夸梅！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'分边给左路的萨纳夫里亚！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'萨纳夫里亚再给禁区前沿拉佐维奇！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
18'拉佐维奇外围起脚远射！打飞上看台了！                   16'佩林第16分钟力保球门不失，佩德罗-佩雷拉右路长传禁区，库亚梅停球左脚铲射被鲁加尼封堵，萨纳夫里亚在门前11米处左脚补射被佩林封出左门柱
56'皮亚尼奇挑传球给前场左路阿莱士-桑德罗！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
56'搓传半高球给禁区内前点！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
56'双方争抢！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
56'迪巴拉策应得球推射！！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
56'GOOOOOOOOOAL！！！球进了！！！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
57'坎塞洛带球冲刺！回做给中路迪巴拉！推射击中门将，皮球还是飞进大门！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
58'主裁判宣布VAR视频裁判表示这球越位！进球无效！取消了！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
58'继续看比赛！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
58'热那亚前场进攻获得左侧角球！                   55'下半时开始10分钟，阿莱士-桑德罗左路直传，埃姆雷-詹背身倚住两人，坎塞洛突入禁区左侧回传，迪巴拉在门前10米处左脚推射被克里希托一挡入网，但他完成庆祝动作后，主裁判迪贝洛得到VAR提醒判罚进球无效
72'大脚开长传球给中圈附近！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
72'潘德夫把球卸下来！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
72'一脚低平球给前场中路的斯图拉罗！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
72'斯图拉罗！！弧顶附近右脚兜射！！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
72'GOOOOOOOOOOOOOAL！！1-0！！！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
73'尤文图斯大意失荆州！斯图拉罗禁区弧顶轻松右脚兜射破门！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
74'斯图拉罗还是刚才尤文图斯转过去热那亚的球员喔。                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
75'尤文图斯换人，基恩换下曼朱基奇！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
75'继续看比赛！热那亚的左侧角球机会！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
75'角球开到禁区内后点中路！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
75'皮球被解围出边界！                   72'第72分钟，潘德夫中路带球突破横传，斯图拉罗在门前21米处推射入右下角，1比0
81'佩林开球给前场右侧迪巴拉！                   81'尤文第81分钟再丢一球
81'转移球给前场左路皮亚尼奇！                   81'尤文第81分钟再丢一球
81'皮亚尼奇左路带球下底！横做给禁区内！                   81'尤文第81分钟再丢一球
81'皮球被克里斯蒂安-罗梅罗挡出来！                   81'尤文第81分钟再丢一球
81'热那亚后场长传球给反击！                   81'尤文第81分钟再丢一球
81'前场中路夸梅把球卸下来！                   81'尤文第81分钟再丢一球
82'直传球给中路插上的尤文旧将潘德夫！！！                   81'尤文第81分钟再丢一球
82'潘德夫看一眼旧队友佩林！！左脚抽击！！                   81'尤文第81分钟再丢一球
82'GOOOOOOOOOOAL！球进了！！！2-0！！！                   81'尤文第81分钟再丢一球
83'抱歉刚刚说的进球的斯图拉罗才是尤文图斯旧将。                   81'尤文第81分钟再丢一球
83'夸梅连线潘德夫，一脚射穿尤文图斯大门。热那亚2-0尤文图斯！                   81'尤文第81分钟再丢一球
84'尤文图斯就要吞下赛季首败了吗？                   81'尤文第81分钟再丢一球
