3'安德尔为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   3'第3分钟，圣-何塞传中，阿杜里斯头球攻门偏出
22'毕尔巴鄂竞技球员莫兰拼抢犯规,对手获得控球权.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
22'伊涅斯塔为巴塞罗那赢得一个任意球.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
23'德马科斯将球处理出底线,巴塞罗那获得角球.                   21'第21分钟，梅西传球，阿德里亚诺禁区左侧劲射被巴伦齐亚加在小禁区内挡出
30'毕尔巴鄂竞技球员阿杜里斯大禁区中央右脚射门,命中门柱右侧立柱.给他传球的是德马科斯.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
30'射门!!!毕尔巴鄂竞技球员苏萨埃塔大禁区中央左脚射门,被对方守门员横身扑出.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
31'毕尔巴鄂竞技球员德马科斯拼抢犯规,对手获得控球权.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
31'伊涅斯塔为巴塞罗那赢得一个任意球.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
32'巴塞罗那球员桑切斯小禁区右侧右脚射门,命中门柱横梁.给他传球的是佩德罗.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
32'巴塞罗那球员桑切斯一脚直塞球给佩德罗,但是边裁举旗显示后者已经越位.                   30'毕尔巴鄂第30分钟险些破门，德-马科斯传中，阿杜里斯倒钩射门憾中右侧立柱弹回，苏萨埃塔小禁区边缘补射被平托扑出
38'毕尔巴鄂竞技球员德马科斯拼抢犯规,对手获得控球权.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
38'佩德罗为巴塞罗那在左路,赢得一个任意球.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
38'射门!!!巴塞罗那球员桑切斯大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是阿德里亚诺.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
39'射门!!!巴塞罗那球员佩德罗大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是阿德里亚诺.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
39'穆尼亚因为毕尔巴鄂竞技赢得一个任意球.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
39'巴塞罗那球员宋拼抢犯规,对手获得控球权.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
40'阿德里亚诺将球处理出底线,毕尔巴鄂竞技获得角球.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
41'穆尼亚因为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
41'巴塞罗那球员桑切斯拼抢犯规,对手获得控球权.                   38'第38分钟，阿德里亚诺传球，桑切斯禁区右侧15码处劲射被伊莱索斯扑出
49'巴塞罗那球员梅西大禁区外尝试左脚射门,可惜皮球偏出球门.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
49'苏萨埃塔为毕尔巴鄂竞技在右路,赢得一个任意球.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
49'巴塞罗那球员宋拼抢犯规,对手获得控球权.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
50'进球啦！！！毕尔巴鄂竞技球员阿杜里斯大禁区中央右脚射门,球从右下角飞进球门,球进了! 巴塞罗那 0-1 毕尔巴鄂竞技.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
52'穆尼亚因为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
52'巴塞罗那球员伊涅斯塔拼抢犯规,对手获得控球权.                   49'第49分钟，拉波尔特禁区前犯规，梅西任意球直接射门偏出
54'毕尔巴鄂竞技球员阿杜里斯一脚直塞球给苏萨埃塔,但是边裁举旗显示后者已经越位.                   54'第54分钟，苏萨埃塔头球摆渡，马斯切拉诺漏球，阿杜里斯小禁区前破门因越位在先被判无效
55'巴塞罗那球员宋一脚直塞球给桑切斯,但是边裁举旗显示后者已经越位.                   54'第54分钟，苏萨埃塔头球摆渡，马斯切拉诺漏球，阿杜里斯小禁区前破门因越位在先被判无效
56'毕尔巴鄂竞技球员德马科斯拼抢犯规,对手获得控球权.                   54'第54分钟，苏萨埃塔头球摆渡，马斯切拉诺漏球，阿杜里斯小禁区前破门因越位在先被判无效
56'伊涅斯塔为巴塞罗那赢得一个任意球.                   54'第54分钟，苏萨埃塔头球摆渡，马斯切拉诺漏球，阿杜里斯小禁区前破门因越位在先被判无效
60'巴塞罗那球员梅西大禁区中央尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是桑切斯.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
61'毕尔巴鄂竞技球员阿杜里斯大禁区外尝试右脚射门,可惜皮球偏出球门.给他传球的是安德尔.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
62'圣何塞将球处理出底线,巴塞罗那获得角球.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
63'巴塞罗那球员伊涅斯塔一脚直塞球给佩德罗,但是边裁举旗显示后者已经越位.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
63'毕尔巴鄂竞技球员巴伦西亚加拼抢犯规,对手获得控球权.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
63'桑切斯为巴塞罗那赢得一个任意球.                   60'巴萨第60分钟错失良机，桑切斯直传，梅西13码处单刀推射擦右侧立柱偏出
48'毕尔巴鄂竞技球员拉波尔特拼抢犯规,对手获得控球权.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
48'桑切斯为巴塞罗那在对方半场,赢得一个任意球.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
49'巴塞罗那球员梅西大禁区外尝试左脚射门,可惜皮球偏出球门.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
49'苏萨埃塔为毕尔巴鄂竞技在右路,赢得一个任意球.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
49'巴塞罗那球员宋拼抢犯规,对手获得控球权.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
50'进球啦！！！毕尔巴鄂竞技球员阿杜里斯大禁区中央右脚射门,球从右下角飞进球门,球进了! 巴塞罗那 0-1 毕尔巴鄂竞技.                   48'巴萨3分钟连入2球反超，第72分钟，阿尔维斯禁区右侧回传，桑切斯的射门被佩德罗近距离挡入大门
74'进球啦！！！巴塞罗那球员梅西左脚射门,球从左下角飞进球门,球进了! 巴塞罗那 2-1 毕尔巴鄂竞技.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
76'毕尔巴鄂竞技球员德马科斯拼抢犯规,对手获得控球权.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
76'阿德里亚诺为巴塞罗那赢得一个任意球.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
76'马斯切拉诺将球处理出底线,毕尔巴鄂竞技获得角球.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'伊莱索斯为毕尔巴鄂竞技赢得一个任意球.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'巴塞罗那球员阿尔维斯拼抢犯规,对手获得控球权.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'射门!!!毕尔巴鄂竞技球员苏萨埃塔大禁区外右脚射门,被对方守门员横身扑出.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'麦克-里科为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'巴塞罗那球员伊涅斯塔拼抢犯规,对手获得控球权.                   74'第74分钟，德-马科斯禁区弧内铲倒梅西被罚黄牌，梅西任意球直接爆射入网，2-1
77'伊莱索斯为毕尔巴鄂竞技赢得一个任意球.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
77'巴塞罗那球员阿尔维斯拼抢犯规,对手获得控球权.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
77'射门!!!毕尔巴鄂竞技球员苏萨埃塔大禁区外右脚射门,被对方守门员横身扑出.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
77'麦克-里科为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
77'巴塞罗那球员伊涅斯塔拼抢犯规,对手获得控球权.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
79'德马科斯为毕尔巴鄂竞技赢得一个任意球.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
79'巴塞罗那球员佩德罗拼抢犯规,对手获得控球权.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
79'穆尼亚因为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
79'巴塞罗那球员佩德罗拼抢犯规,对手获得控球权.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
79'黄牌！巴塞罗那球员佩德罗因为恶意犯规,被主裁判出示黄牌.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
80'毕尔巴鄂竞技球员安德尔大禁区外左脚射门,被防守球员封堵.给他传球的是伊图拉斯佩.                   77'第77分钟，苏萨埃塔禁区边缘低射被平托没收
87'巴塞罗那换人,特略换下桑切斯                   87'第87分钟，特略替换桑切斯出场
87'安德尔为毕尔巴鄂竞技在对方半场,赢得一个任意球.                   87'第87分钟，特略替换桑切斯出场
87'巴塞罗那球员法布雷加斯拼抢犯规,对手获得控球权.                   87'第87分钟，特略替换桑切斯出场
89'巴塞罗那球员特略大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是宋.                   87'第87分钟，特略替换桑切斯出场
90'+1'毕尔巴鄂竞技球员麦克-里科大禁区中央右脚射门,被防守球员封堵.给他传球的是巴伦西亚加.                   87'第87分钟，特略替换桑切斯出场
90'+1'巴塞罗那球员梅西一脚直塞球给阿德里亚诺,但是边裁举旗显示后者已经越位.                   87'第87分钟，特略替换桑切斯出场
90'+3'麦克-里科为毕尔巴鄂竞技赢得一个任意球.                   87'第87分钟，特略替换桑切斯出场
90'+3'巴塞罗那球员阿德里亚诺拼抢犯规,对手获得控球权.                   87'第87分钟，特略替换桑切斯出场
90'+3'下半场结束,巴塞罗那 2-1 毕尔巴鄂竞技                   87'第87分钟，特略替换桑切斯出场
