4'上港失误了，建业后场控球，但是上港逼的很凶啊                   4'第4分钟上港右后卫傅欢带球推进到河南队小禁区附近，但他的传球过轻被截住
78'建业反击！马科斯在禁区前1对3没有选择传球，被断了。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
78'建业现在打的很积极啊！后场的防守质量也很高。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
78'建业右路前场控球。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
78'约翰逊和马科斯没有配合起来，被解围了。                   75'第75分钟武磊和海森在右路打出一系列小配合，推进到禁区时，武磊自己带球到禁区内横传，可惜海森转身打门却没打到皮球
78'建业反击！马科斯在禁区前1对3没有选择传球，被断了。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
78'建业现在打的很积极啊！后场的防守质量也很高。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
78'建业右路前场控球。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
78'约翰逊和马科斯没有配合起来，被解围了。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
79'黄希扬挑传徐洋，没有过顶。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
79'中场李磊背后铲球犯规了，放倒了麦克布林                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
79'上港右路组织进攻，中场来回过渡。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
80'上海上港的武磊是哪年出生的？A1990 B1991 C1992 D1993[qiangda]大家继续抢答啊！！送出3个会员！                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
80'上港换人了，王佳杰被换下了。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
81'下场的是汪佳捷，上场的是林创益。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
81'上港快速反击找海森越位了。                   78'第78分钟王龀禁区内铲倒张璐，裁判没有判罚，河南队深表不满
80'上海上港的武磊是哪年出生的？A1990 B1991 C1992 D1993[qiangda]大家继续抢答啊！！送出3个会员！                   80'第80分钟上港用朱峥嵘换下麦克布林
80'上港换人了，王佳杰被换下了。                   80'第80分钟上港用朱峥嵘换下麦克布林
81'下场的是汪佳捷，上场的是林创益。                   80'第80分钟上港用朱峥嵘换下麦克布林
81'上港快速反击找海森越位了。                   80'第80分钟上港用朱峥嵘换下麦克布林
82'建业左路突破球先出了边线，可惜了。                   80'第80分钟上港用朱峥嵘换下麦克布林
82'上港边线球直接扔给了建业。                   80'第80分钟上港用朱峥嵘换下麦克布林
82'建业黄希扬反击！马科斯！                   80'第80分钟上港用朱峥嵘换下麦克布林
83'马科斯禁区里扣了一下，回防的麦克布林把球断掉。                   80'第80分钟上港用朱峥嵘换下麦克布林
83'黄希扬被张璐换下！                   80'第80分钟上港用朱峥嵘换下麦克布林
82'建业左路突破球先出了边线，可惜了。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
82'上港边线球直接扔给了建业。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
82'建业黄希扬反击！马科斯！                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
83'马科斯禁区里扣了一下，回防的麦克布林把球断掉。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
83'黄希扬被张璐换下！                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
84'这边马科斯左路突破被解围了，边线球。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
84'马科斯活动范围很大啊！                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
85'边线球直接扔给约翰逊，被解围了，上港球权。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
85'左路空挡很大，看看上港有没有机会。                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
85'建业禁区防守成功，马科斯转移找到约翰逊@                   82'第82分钟河南队用肖智换下谭望嵩，最后时刻唐尧东要放手搏杀
89'李磊左路传中，远端有高大的马科斯，门将颜俊凌出击把球拿到。                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
89'建业控球，左路李磊失误了，上港边线球。                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
90'海森回做给中路，分给了左边，远射被挡出、                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
90'羽毛泉水 :上港的进攻太急躁了，慢慢来，地面配合(21:06)---确实上港有些急躁了！                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
91'起个网名很难啊 :建业的球场在郑州吗(21:06---郑州航海体育中心                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
91'建业前场丢球了，海森反击！                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
91'武磊和海森禁区里连续小配合！海森差点有扫射的机会啊！                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
92'王燊超吃到一张黄牌！铲球动作有点大                   89'上港抓紧最后时间进攻，第89分钟海森接应右路角球头球顶高，接着河南队5号顾操倒在地上动都不动
