2'席尔瓦拉到左路接应，沿边路三人的配合                   2'开场仅2分钟，席尔瓦禁区左侧边缘内在韦斯特伍德防守下摔倒，裁判不予理会
22'亚亚图雷接米尔纳分球，禁区前没有起脚机会                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
22'纳斯里横带中送一脚搓传，古赞把球没收                   19'第19分钟，科拉罗夫禁区左侧低传，但席尔瓦前点错过皮球
31'维拉这段时间渐渐能在前场控一控球了                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
32'连续的撞墙配合，维拉在左路拿到传中机会                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
32'博维利后点接应传中，垫射没有打正部位，球门球！                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
33'维拉后场有些托大，古赞急忙把球踢出边线                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
33'米尔纳拿球横带，亚亚图雷过来接应，防守还是太密集了                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
34'萨巴莱塔右路下底传中，洛顿把球胸部停给了门将                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
34'亚亚图雷突然一个加速摆脱，送球进禁区                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
34'萨巴莱塔横传被克拉克破坏                   31'第31分钟，维曼左路传中，科拉罗夫滑倒漏人，鲍利禁区右侧小角度凌空扫射偏出
51'如果这个球能拿到，就是必进球的机会了                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
51'席尔瓦突分左路，科拉罗夫传中被弗拉尔破坏出底线                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
51'角球数，曼城6-1领先                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
52'纳斯里角球开门前，还是弗拉尔头球解围                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
52'外围球顶回禁区，孔帕尼倒钩射门被古赞扑个正着！                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
53'萨巴莱塔右路传中去后点，大了                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
53'科拉罗夫左路突破，和队友连续踢墙配合，还是被破坏                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
53'曼城目前的联赛总进球数是？A：96个 B：98个 C：100个 [qiangda]                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
54'萨巴莱塔右路推传身前，米尔纳转身传中落点不佳                   51'第51分钟，席尔瓦角球混战中头球摆渡，孔帕尼倒钩射门正入古赞下怀
60'笨男孩2：维拉敢跟曼城打对攻吗 （必须不敢啊。。）                   60'第60分钟，约维蒂奇换下米尔纳
60'曼城也换人，约维蒂奇换下米尔纳                   60'第60分钟，约维蒂奇换下米尔纳
61'亚亚图雷送右路身后，萨巴莱塔插上传中                   60'第60分钟，约维蒂奇换下米尔纳
62'哲科中路抢点在干扰下打偏了                   60'第60分钟，约维蒂奇换下米尔纳
62'维拉队内的联赛第一射手是？A:本泰克 B:维曼 C:阿邦拉霍 [qiangda]                   60'第60分钟，约维蒂奇换下米尔纳
63'维拉前场右侧的边线球                   60'第60分钟，约维蒂奇换下米尔纳
63'开出来之后，球权就回到了曼城脚下                   60'第60分钟，约维蒂奇换下米尔纳
63'纳斯里左路拿球，被破坏出边线                   60'第60分钟，约维蒂奇换下米尔纳
72'曼城再进一个！！！                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
72'还是哲科！！补射破门！！！                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
72'.萨巴莱塔还是右路助攻的低平球传中，纳斯里推射被古赞挡出，哲科门前补射入网！                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
73'曼城2-0领先维拉！                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
73'曼城继续刷着净胜球数                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
73'亚亚图雷禁区内背身护球，倒地，裁判没有表示                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
74'约维蒂奇禁区前拿球，晃动之后被克拉克绊倒，任意球                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
74'裁判黄牌警告了克拉克                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
74'这次的任意球位置极佳，正对球迷                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
74'亚亚图雷任意球直接射门打在人墙上，出底线！                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
75'纳斯里角球去中路，被头球解围                   72'曼城第72分钟扩大比分，萨巴莱塔禁区右侧传中，纳斯里12码处捅射被古赞勉强扑出，哲科近距离补射入网，2-0
74'约维蒂奇禁区前拿球，晃动之后被克拉克绊倒，任意球                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
74'裁判黄牌警告了克拉克                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
74'这次的任意球位置极佳，正对球迷                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
74'亚亚图雷任意球直接射门打在人墙上，出底线！                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
75'纳斯里角球去中路，被头球解围                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
76'曼城换人，席尔瓦被费尔南迪尼奥换下                   74'第74分钟，亚亚-图雷禁区弧内任意球射门被人墙中的弗拉尔挡出
83'任意球高飘去后点，头球回摆到门前，维曼头球接力攻门砸中横梁下沿弹回！                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
83'裁判示意球没有过门线！绝佳的机会啊！                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
84'维拉阵型压上了                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
84'洛顿左路斜传，科拉罗夫头球顶出底线，角球                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
85'德尔夫角球开前点，亚亚图雷头球解围                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
86'曼城换人，内格雷多换下哲科                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
86'亚亚-图雷本赛季打进了几粒点球？A：7个 B：6个 C：5个 [qiangda]                   83'第83分钟，替补出场的罗宾逊小禁区左侧头球摆渡，维曼近距离头球攻门击中横梁弹地而出，皮球明显未越过门线
89'曼城中场拿球再送身后，内格雷多插上，古赞出击没收                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
89'曼城再入一球！！！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
89'约维蒂奇！！！进球之后他也是兴奋地脱衣庆祝！！！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
90'亚亚图雷禁区前连续闪转腾挪，回敲罚球弧，约维蒂奇跟上推射死角破门！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
90'曼城3-0领先维拉！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
90'脱衣庆祝的约维蒂奇也是被黄牌警告                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
90'下半场补时3分钟！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
91'德尔夫左路起球去后点，划门而过                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
92'维拉最后时刻还在寻求机会                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
92'德尔夫禁区前远射被挡                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
92'曼城补时又进球了！！！                   89'曼城第89分钟锁定胜局，亚亚-图雷禁区右侧吸引数人防守后回传，约维蒂奇禁区边缘劲射破门，3-0
93'亚亚图雷！！！单骑闯关！！！                   93'第93分钟，亚亚-图雷反击中狂突半场，最后在12码处单刀推射破门，4-0
93'亚亚图雷中场拿球反击，一路奔袭把防守队员都甩在身后，进禁区爆射破门！                   93'第93分钟，亚亚-图雷反击中狂突半场，最后在12码处单刀推射破门，4-0
93'裁判鸣哨结束比赛！                   93'第93分钟，亚亚-图雷反击中狂突半场，最后在12码处单刀推射破门，4-0
