2'纽卡斯尔在边路抢断，推进时埃弗拉从身后踢倒了对方球员，任意球                   2'第2分钟，桑顿任意球传中，戈斯林头球攻门偏出
45'太可惜了啊，                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
45'不过香川真司拿球前，埃尔南德斯拼抢时后脚跟踢了威廉森的脸，裁判没有吹罚犯规                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
46'上半场进入到补时阶段，需要补时2分钟                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
47'贾努扎伊前场控球被对方推倒                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
46'下半场开始了，曼联开球                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
46'下半场双方都没有做换人调整                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
46'曼联一上来就在右边路斜传，中路直插的队友没有停好皮球！可惜                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
47'纽卡斯尔中场大脚长传到禁区左侧，后卫头球点了一下，球被门将出击没收                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
47'看看下半场双方会不会在战术上有什么变化吧                   44'曼联第44分钟险些扩大比分，香川真司反击中传球，埃尔南德斯禁区边缘的单刀推射憾中右侧立柱弹回
61'全场比赛60分钟了，场上比分曼联2-0客场领先                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
61'莫耶斯把贾努扎伊叫到身前嘱咐了几句                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
62'纽卡前场把球转移到左侧，斜传禁区前点，球被斯莫林铲出底线，角球                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
62'本阿尔法角球传到禁区里，球被费莱尼头球破坏                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
63'曼联在中场控球寻找机会，打的非常耐心                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
63'马塔控球时被安尼塔撞倒，犯规                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
63'埃弗拉要下去休息了，换上巴特纳                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
64'埃尔南德斯进球了，3-0！！                   61'第61分钟，马塔直传，香川真司右路传中，埃尔南德斯12码处扫射高出
65'曼联左边路贾努扎伊肋部直塞，香川真司直插接应下底回敲，包抄的埃尔南德斯倒地铲射破门！！！                   65'曼联第65分钟锁定胜局，贾努扎伊直传，香川真司禁区左侧传中，埃尔南德斯小禁区边缘在威廉松之前抢射破门，3-0
65'3-0了，比赛是不是已经结束了啊！果然有球迷退场了                   65'曼联第65分钟锁定胜局，贾努扎伊直传，香川真司禁区左侧传中，埃尔南德斯小禁区边缘在威廉松之前抢射破门，3-0
67'费莱尼啊，自己后场禁区弧顶外让对方抢断，好在安尼塔的远射高出横梁！！                   65'曼联第65分钟锁定胜局，贾努扎伊直传，香川真司禁区左侧传中，埃尔南德斯小禁区边缘在威廉松之前抢射破门，3-0
67'费莱尼！！莫耶斯是你亲爹吗？这样的状态都可以？真不怕丢饭碗！                   65'曼联第65分钟锁定胜局，贾努扎伊直传，香川真司禁区左侧传中，埃尔南德斯小禁区边缘在威廉松之前抢射破门，3-0
68'Cr7红魔Fans :可以安心睡觉了--确实，心可以放回去了                   65'曼联第65分钟锁定胜局，贾努扎伊直传，香川真司禁区左侧传中，埃尔南德斯小禁区边缘在威廉松之前抢射破门，3-0
71'纽卡斯尔右边路斜传转移到禁区左侧，曼联后卫头球漏顶，安尼塔禁区角上推射被门将飞身扑出                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
71'这是纽卡斯尔为数不多的精彩配合和射门                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
72'林德加德虽然平时不常打比赛，但今天急促关键的扑救都显示出了高水平                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
73'慢镜头多次反复的播放刚才林德加德的飞身扑救，确实精彩！                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
73'纽卡斯尔中路配合，把球转移到左侧                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
73'边路传中，球又高又飘！                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
73'本阿尔法在右边路拿球，自己突破时拉人犯规了                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
74'追随曼联而来的球迷现在在看台上又唱又跳，高兴至极！                   71'第71分钟，蒂奥特传球，西塞禁区左侧的射门被林德加德扑出
84'纽卡斯尔左边路继续进攻，传中到门前，小禁区前接应的西塞停球就抽身，居然被林德加德侧身扑出！！！奇迹，只能是奇迹啊！                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
84'这样的近距离射门都被扑出！！纽卡斯尔今天只能任命了                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
84'纽卡用阿梅奥比换下库夫兰                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
85'85分钟了，留给主队纽卡斯尔的时间不多了，能否挽回点颜面呢                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
85'桑顿右边路起球斜传，没有找准队友的跑动路线                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
86'帕杜也离开自己的观众席不知去向了                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
86'纽卡主场摄像导演也太伤感了点吧                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
87'black恭喜发财 :球心，纳尼替下爆炸头，现在场上什么阵型？弗来彻单后腰--贾鲁扎伊来到中路了                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
87'比赛来到了尾声，纽卡还是继续的把球往对方禁区里吊                   84'纽卡斯尔第84分钟险些破门，海达拉左路传中，西塞8码处劲射被林德加德神勇扑出
