16'国安右路配合，打回去转移                   16'第16分钟，瓜林在国安禁区前起脚劲射，皮球快速反弹中连续击中李磊与登巴巴
54'申花进球了！！！                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
54'艾迪！！！                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
54'角球到门前，栗鹏头球攻门被扑出，艾迪补射破门                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
54'申花1-1追平国安                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
55'巴坎布左路拿球被栗鹏铲截                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
55'巴坎布和李运秋争执                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
55'被各出示一张黄牌                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
56'郭全博长传前场，瓜林被断球                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
56'奥古斯托分禁区右侧，柏佳骏破坏                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'外围奥古斯托再吊禁区                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'点球                    54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'巴坎布被推倒了，点球                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'栗鹏从身后撞倒了巴坎布，点球                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'奥古斯托主罚                   54'下半场开局阶段申花即对国安形成围攻，在连续定位球冲击中，申花在第54分钟扳平比分：曹赟定开出右侧角球，栗鹏头球攻门被郭全博挡下，艾迪小禁区内补射破门，比分变为1-1
57'外围奥古斯托再吊禁区                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
57'点球                    57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
57'巴坎布被推倒了，点球                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
57'栗鹏从身后撞倒了巴坎布，点球                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
57'奥古斯托主罚                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
58'主裁在听var的提示                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
58'var提示，巴坎布接球前先越位                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
58'主裁要自己去场边看                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
58'奥古斯托传球时，巴坎布越位                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
59'改判了，越位                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
59'没有点球                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
60'登巴巴前场拿球被绊倒，任意球                   57'第57分钟，国安中路将球吊入禁区，巴坎布争控落点时栗鹏跳向发力将其撞倒，主裁判郭宝龙判定点球，视频裁判提示郭宝龙国安进攻中存在越位，郭宝龙在场边观看视频后判定巴坎布越位在先，取消点球判罚
63'莫雷诺前场被破坏                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
63'巴坎布前场反越位，左路回敲                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
63'奥古斯托横敲，张稀哲打门被朱辰杰封堵                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
64'国安球员示意手球                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
64'裁判没有吹                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
64'外围姜涛跟上再打，高了                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
64'莫雷诺前场拼抢，绊倒了朴成                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
65'国安进球了！！                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
65'巴坎布！                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
65'奥古斯托禁区前远射连续变向，巴坎布门前头球补射破门                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
65'申花1-2落后国安                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
66'申花换人，刘若钒上场换下荣昊                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
66'比埃拉分左路，回敲                   63'第63分钟，国安进攻中奥古斯托在禁区前起脚攻门，孙世林禁区内将球封堵，国安球员与场边教练激动示意孙世林手球，裁判没有理会
64'国安球员示意手球                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
64'裁判没有吹                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
64'外围姜涛跟上再打，高了                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
64'莫雷诺前场拼抢，绊倒了朴成                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
65'国安进球了！！                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
65'巴坎布！                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
65'奥古斯托禁区前远射连续变向，巴坎布门前头球补射破门                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
65'申花1-2落后国安                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
66'申花换人，刘若钒上场换下荣昊                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
66'比埃拉分左路，回敲                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
67'瓜林分左路，莫雷诺被张瑀先铲出边线                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
67'曹赟定高球去门前，被门将击出                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
67'姜涛右路横敲禁区前，比埃拉做球                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
67'远端的巴坎布越位了                   64'国安继续冲击，在第64分钟再度将比分超出：奥古斯托中路攻门被封堵，张稀哲在禁区内挡球过渡，巴坎布门前混战中头球破门，国安2-1领先
78'张稀哲直塞禁区，李帅把球没收                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
78'莫雷诺带球过中场，分左路曹赟定                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
78'曹赟定直塞禁区，刘若钒背身拿到                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
78'转身打门被封堵出去，角球                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
79'角球被门将击出禁区                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
79'外围拼抢，莫雷诺撞倒了张稀哲                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
80'姜涛右路助攻，敲给于大宝                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
80'姜涛再做传中，被朱辰杰顶出去                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
81'莫雷诺前场拿球，曹赟定禁区前直塞没过去                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
81'曹赟定左路肋部突破，再传没队友在位                   78'第78分钟，曹赟定中路塞球，刘若钒禁区内转身低射被贴防球员封堵
84'瓜林左路拿球，回敲                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
84'曹赟定传中后点，登巴巴卸球回敲                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
84'孙世林低射，郭全博脱手                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
84'第二下把球抱住                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
85'国安这边，奥古斯托和李磊都倒在地上                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
86'李磊左腿继续包扎，还要坚持                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
87'比赛继续                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
87'曹赟定左路内切，分右路                   84'第84分钟，曹赟定高球传入禁区，登巴巴停球回敲，孙世林低射被郭全博没收
