52'吕文君直传，海森横传禁区                   52'上港赛前积52分，恒大51分钟
50'孔卡得球，在观察，转身后被保利尼奥拦截                   47'开场第2分钟，孔卡前场断球前送，吉安禁区线上转身把球拨到另一侧，海森正要射门被张琳芃解围出界
50'高拉特右路推进交给罗比尼奥                   47'开场第2分钟，孔卡前场断球前送，吉安禁区线上转身把球拨到另一侧，海森正要射门被张琳芃解围出界
50'高拉特再接应横拔，跟进的于汉超大脚抽向了天空                   47'开场第2分钟，孔卡前场断球前送，吉安禁区线上转身把球拨到另一侧，海森正要射门被张琳芃解围出界
54'保利尼奥挑一下，吕文君转身推进被冯潇霆破坏                   54'第9分钟保利尼奥30米外远射打偏
54'孙祥断下郑龙脚下球                   54'第9分钟保利尼奥30米外远射打偏
54'武磊中圈拿球被邹正放倒                   54'第9分钟保利尼奥30米外远射打偏
54'海森拉到右路拿一下球                   54'第9分钟保利尼奥30米外远射打偏
54'王燊超传中，冯潇霆头球顶得不远                   54'第9分钟保利尼奥30米外远射打偏
55'罗比尼奥回接应，保利尼奥加一脚传给左路的于汉超                   54'第9分钟保利尼奥30米外远射打偏
55'于汉超带球到对方禁区犄角内切打门偏了                   54'第9分钟保利尼奥30米外远射打偏
55'金周荣交给了王燊超                   54'第9分钟保利尼奥30米外远射打偏
56'蔡惠康要球，达维得球，武磊接应分给王燊超                   54'第9分钟保利尼奥30米外远射打偏
56'孔卡过来接应传中路，连续一脚传球到左路                   54'第9分钟保利尼奥30米外远射打偏
56'回传一下，蔡惠康传球丢了，黄博文长传找到了罗比尼奥                   54'第9分钟保利尼奥30米外远射打偏
56'金周荣踢倒了罗比尼奥                   54'第9分钟保利尼奥30米外远射打偏
56'金周荣吃到了黄牌！                   54'第9分钟保利尼奥30米外远射打偏
57'郑龙送到后点，冯潇霆顶球之前已经出底线                   54'第9分钟保利尼奥30米外远射打偏
57'斯科拉里跟荣昊布置了超过5分钟                   54'第9分钟保利尼奥30米外远射打偏
56'蔡惠康要球，达维得球，武磊接应分给王燊超                   56'第11分钟黄博文30米外远射同样打偏
56'孔卡过来接应传中路，连续一脚传球到左路                   56'第11分钟黄博文30米外远射同样打偏
56'回传一下，蔡惠康传球丢了，黄博文长传找到了罗比尼奥                   56'第11分钟黄博文30米外远射同样打偏
56'金周荣踢倒了罗比尼奥                   56'第11分钟黄博文30米外远射同样打偏
56'金周荣吃到了黄牌！                   56'第11分钟黄博文30米外远射同样打偏
57'郑龙送到后点，冯潇霆顶球之前已经出底线                   56'第11分钟黄博文30米外远射同样打偏
57'斯科拉里跟荣昊布置了超过5分钟                   56'第11分钟黄博文30米外远射同样打偏
58'恒大淘宝换人，33号荣昊替下20号于汉超                   56'第11分钟黄博文30米外远射同样打偏
58'连续征战的于汉超今天表现比较平淡                   56'第11分钟黄博文30米外远射同样打偏
59'王燊超长传上前场，海森头球争下来无人跟进球出边线                   56'第11分钟黄博文30米外远射同样打偏
59'郑龙背身接应被达维扛了一下                   56'第11分钟黄博文30米外远射同样打偏
59'张琳芃斜长传到左路                   56'第11分钟黄博文30米外远射同样打偏
59'邹正得球，轻搓到禁区，高拉特一扣对方双人包夹上来，金周荣将球踢出边线                   56'第11分钟黄博文30米外远射同样打偏
57'郑龙送到后点，冯潇霆顶球之前已经出底线                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
57'斯科拉里跟荣昊布置了超过5分钟                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
58'恒大淘宝换人，33号荣昊替下20号于汉超                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
58'连续征战的于汉超今天表现比较平淡                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
59'王燊超长传上前场，海森头球争下来无人跟进球出边线                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
59'郑龙背身接应被达维扛了一下                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
59'张琳芃斜长传到左路                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
59'邹正得球，轻搓到禁区，高拉特一扣对方双人包夹上来，金周荣将球踢出边线                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
60'黄博文中路直传，郑龙斜插到禁区一脚斜射，力量太小，颜骏凌将球扑住                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
60'郑龙射门后痛苦倒地，应该是崴到了右脚                   57'第12分钟恒大从左路进攻，罗比尼奥斜刺里传球，郑龙调整一下后起左脚大力怒射，颜骏凌飞身把球打出界外
60'黄博文中路直传，郑龙斜插到禁区一脚斜射，力量太小，颜骏凌将球扑住                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
60'郑龙射门后痛苦倒地，应该是崴到了右脚                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
61'孔卡传球被高拉特断下，但高拉特的推进也是趟大了                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
61'孔卡与武磊做二过一，黄博文扫倒了孔卡犯规                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
61'主裁判黄牌警告黄博文                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
62'石柯斜吊禁区，海森争下来                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
62'武磊护好球回传，孔卡低射被黄博文伸脚挡出                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
63'金英权交给黄博文，黄博文传对方身后                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
63'罗比尼奥越位                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
63'石柯交给蔡惠康                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
63'吕文君要球回传给石柯                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
63'石柯带球上来传球，海森停大了                   60'第15分钟高拉特右路射门弹地后被颜骏凌空扑住，此时吉安倒在地上示意自己无法坚持，担架队将他抬出，第16分钟达维火速登场
66'石柯传左路，球先出边线                   66'第21分钟，恒大意外进球，黄博文禁区外传球，石柯看着球随意往旁侧一踢，球正好滚到罗比尼奥脚下，罗比尼奥第一时间拔脚怒射，球从大门右侧飞进，1比0，广州恒大领先
66'孔卡带球推进，趟出了边线                   66'第21分钟，恒大意外进球，黄博文禁区外传球，石柯看着球随意往旁侧一踢，球正好滚到罗比尼奥脚下，罗比尼奥第一时间拔脚怒射，球从大门右侧飞进，1比0，广州恒大领先
67'黄博文吊前场，王燊超头球回点给颜骏凌                   66'第21分钟，恒大意外进球，黄博文禁区外传球，石柯看着球随意往旁侧一踢，球正好滚到罗比尼奥脚下，罗比尼奥第一时间拔脚怒射，球从大门右侧飞进，1比0，广州恒大领先
77'高拉特中路再送直传，力量给大了                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
78'保利尼奥中场断球直传，埃尔克森半单刀了，禁区内被金周荣推倒                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
78'主裁判吹了点球，并黄牌给了金周荣，金周荣两黄变一红出场                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
78'埃尔克森准备主罚                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
79'颜骏凌判断错了方向，埃尔克森推射球门右下角成功                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
80'孔卡带球分左路                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
80'孙祥传中，保利尼奥大脚解围                   77'第32分钟，上港右路进攻，海森巧妙让球，武磊在恒大后防人堆起脚射门被堵，随后他扣球转身把球传出，恒大队员解围不远，蔡智康禁区外远射打高
83'恒大淘宝再换人，21号赵旭日替下了27号郑龙                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
83'于海左路得球，回传给蔡惠康                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
83'孔卡推进传球被拦截                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
84'恒大淘宝又有机会，荣昊禁区右侧得球传后点，蔡惠康抢在埃尔克森之前将球铲出底线                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
85'上港换人，杨博宇替下蔡惠康                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
85'孙祥左路直传，于海接应传中打在冯潇霆身上出边线                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
85'于海传中禁区，海森停球大了，保利尼奥断下                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
86'荣昊左路趟一下，斗速度，想法太不现实                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
86'王燊超右路交给孔卡转移给蔡惠康                   83'第38分钟中黄博文和孔卡发生推搡，孔卡倒地，主裁山本雄大对黄博文口头警告
89'埃尔克森禁区左侧硬射被后卫挡出                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
90'下半场补时3分钟                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
90'孔卡带球，赵旭日踢倒孔卡                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
90'赵旭日吃到黄牌                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
90'孙祥挑传，给大了，曾诚将球没收                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
91'保利尼奥中路推进，交给高拉特                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
91'高拉特再直传，保利尼奥大踏步进了禁区接应再横传，埃尔克森门前铲射居然偏出了右边立柱                   89'第44分钟石柯左路防守推倒保利尼奥，罗比尼奥任意球开到禁区后点，于汉超怒射被蔡慧康玩命挡出
55'罗比尼奥回接应，保利尼奥加一脚传给左路的于汉超                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
55'于汉超带球到对方禁区犄角内切打门偏了                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
55'金周荣交给了王燊超                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
56'蔡惠康要球，达维得球，武磊接应分给王燊超                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
56'孔卡过来接应传中路，连续一脚传球到左路                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
56'回传一下，蔡惠康传球丢了，黄博文长传找到了罗比尼奥                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
56'金周荣踢倒了罗比尼奥                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
56'金周荣吃到了黄牌！                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
57'郑龙送到后点，冯潇霆顶球之前已经出底线                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
57'斯科拉里跟荣昊布置了超过5分钟                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
58'恒大淘宝换人，33号荣昊替下20号于汉超                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
58'连续征战的于汉超今天表现比较平淡                   55'第55分钟金周荣踢倒罗比尼奥吃到本场第一张黄牌
58'恒大淘宝换人，33号荣昊替下20号于汉超                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
58'连续征战的于汉超今天表现比较平淡                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
59'王燊超长传上前场，海森头球争下来无人跟进球出边线                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
59'郑龙背身接应被达维扛了一下                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
59'张琳芃斜长传到左路                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
59'邹正得球，轻搓到禁区，高拉特一扣对方双人包夹上来，金周荣将球踢出边线                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
60'黄博文中路直传，郑龙斜插到禁区一脚斜射，力量太小，颜骏凌将球扑住                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
60'郑龙射门后痛苦倒地，应该是崴到了右脚                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
61'孔卡传球被高拉特断下，但高拉特的推进也是趟大了                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
61'孔卡与武磊做二过一，黄博文扫倒了孔卡犯规                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
61'主裁判黄牌警告黄博文                   58'第58分钟黄博文巧妙直塞球，郑龙在金周荣干扰下勉强起脚射门没打上力量
64'保利尼奥停球被武磊抢断                   64'第64分钟埃尔克森换下罗比尼奥
64'孔卡分左路的孙祥                   64'第64分钟埃尔克森换下罗比尼奥
64'孔卡接应交给了武磊                   64'第64分钟埃尔克森换下罗比尼奥
64'武磊直传直接传出底线                   64'第64分钟埃尔克森换下罗比尼奥
64'恒大淘宝这边埃尔克森准备上场                   64'第64分钟埃尔克森换下罗比尼奥
65'另一场中超比赛，杨超声破门，辽宁宏运暂时1：0领先北京国安                   64'第64分钟埃尔克森换下罗比尼奥
65'恒大淘宝换人，9号埃尔克森换下56号罗比尼奥                   64'第64分钟埃尔克森换下罗比尼奥
66'石柯传左路，球先出边线                   64'第64分钟埃尔克森换下罗比尼奥
66'孔卡带球推进，趟出了边线                   64'第64分钟埃尔克森换下罗比尼奥
67'黄博文吊前场，王燊超头球回点给颜骏凌                   64'第64分钟埃尔克森换下罗比尼奥
70'恒大淘宝前场右路的角球机会                   68'第68分钟高拉特左路下底传中，石柯抢在邹正和埃尔克森之前，把球踢出界外
70'郑龙的角球传中，武磊头球顶出边线                   68'第68分钟高拉特左路下底传中，石柯抢在邹正和埃尔克森之前，把球踢出界外
71'上港换人，21号于海替下7号武磊                   68'第68分钟高拉特左路下底传中，石柯抢在邹正和埃尔克森之前，把球踢出界外
71'高拉特右路强行突破传中过不了金周荣                   68'第68分钟高拉特左路下底传中，石柯抢在邹正和埃尔克森之前，把球踢出界外
71'高拉特再挑后点，埃尔克森头球顶向后面，保利尼奥迎球怒射打高                   68'第68分钟高拉特左路下底传中，石柯抢在邹正和埃尔克森之前，把球踢出界外
71'上港换人，21号于海替下7号武磊                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
71'高拉特右路强行突破传中过不了金周荣                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
71'高拉特再挑后点，埃尔克森头球顶向后面，保利尼奥迎球怒射打高                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
72'王燊超护着球，荣昊将球捅出边线                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
73'恒大淘宝中场断球，黄博文斜塞，张琳芃被于海挡在身后                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
73'张琳芃背后抢球犯规                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
73'颜骏凌门球直接开出边线                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
73'郑龙右路一顺，荣昊已经越位                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
74'石柯后场控球，回传给颜骏凌                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
74'颜骏凌长传上来，邹正顶下来                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
74'金周荣挑传，恒大淘宝断球                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
74'高拉特分右路的郑龙                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
74'传球被蔡惠康拦截                   71'第71分钟高拉特从石柯脚下抢下球后传中，上港解围不远，保利尼奥怒射踢高
77'高拉特中路再送直传，力量给大了                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
78'保利尼奥中场断球直传，埃尔克森半单刀了，禁区内被金周荣推倒                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
78'主裁判吹了点球，并黄牌给了金周荣，金周荣两黄变一红出场                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
78'埃尔克森准备主罚                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
79'颜骏凌判断错了方向，埃尔克森推射球门右下角成功                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
80'孔卡带球分左路                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
80'孙祥传中，保利尼奥大脚解围                   77'第77分钟埃尔克森带球冲击，金周荣在禁区里把他撞倒，点球
82'吕文君回传有点小，颜骏凌放铲将球铲出禁区                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
82'黄博文挑传禁区基侧，高拉特小角度打门偏出                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
83'恒大淘宝再换人，21号赵旭日替下了27号郑龙                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
83'于海左路得球，回传给蔡惠康                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
83'孔卡推进传球被拦截                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
84'恒大淘宝又有机会，荣昊禁区右侧得球传后点，蔡惠康抢在埃尔克森之前将球铲出底线                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
85'上港换人，杨博宇替下蔡惠康                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
85'孙祥左路直传，于海接应传中打在冯潇霆身上出边线                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
85'于海传中禁区，海森停球大了，保利尼奥断下                   82'第82分钟郑龙前场送球，高拉特禁区内弹射稍偏出界，随后郑龙被赵旭日换下
90'下半场补时3分钟                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
90'孔卡带球，赵旭日踢倒孔卡                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
90'赵旭日吃到黄牌                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
90'孙祥挑传，给大了，曾诚将球没收                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
91'保利尼奥中路推进，交给高拉特                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
91'高拉特再直传，保利尼奥大踏步进了禁区接应再横传，埃尔克森门前铲射居然偏出了右边立柱                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
93'高拉特单骑闯关进了禁区打门力量不大，颜骏凌用脚将球挡住                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
93'邹正左路传球，埃尔克森越位                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
93'全场比赛结束！                   90'第90分钟赵旭日对孔卡犯规吃到黄牌
93'高拉特单骑闯关进了禁区打门力量不大，颜骏凌用脚将球挡住                   92'第92分钟高拉特杀入禁区打远角，又是颜骏凌扑救把球打出
93'邹正左路传球，埃尔克森越位                   92'第92分钟高拉特杀入禁区打远角，又是颜骏凌扑救把球打出
93'全场比赛结束！                   92'第92分钟高拉特杀入禁区打远角，又是颜骏凌扑救把球打出
