2'射门!!!加拉塔萨雷球员梅洛大禁区外右脚射门,被对方守门员横身扑出.                   1'第1分钟，卡西利亚斯出击摘球，被队友拉莫斯撞中腰部
47'射门!!!皇家马德里球员迪马利亚球门左侧小角度左脚射门,被对方守门员横身扑出.给他传球的是摩德里奇.                   46'下半时开始1分钟，摩德里奇直传，迪马利亚禁区左侧小角度射门被穆斯莱拉扑出，C罗在门前13米处凌空抽射又被穆斯莱拉单手化解
47'射门!!!皇家马德里球员C罗大禁区中央右脚射门,被对方守门员横身扑出.                   46'下半时开始1分钟，摩德里奇直传，迪马利亚禁区左侧小角度射门被穆斯莱拉扑出，C罗在门前13米处凌空抽射又被穆斯莱拉单手化解
47'加拉塔萨雷球员伊尔马兹大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是阿姆拉巴特.                   46'下半时开始1分钟，摩德里奇直传，迪马利亚禁区左侧小角度射门被穆斯莱拉扑出，C罗在门前13米处凌空抽射又被穆斯莱拉单手化解
49'斯内德为加拉塔萨雷在对方半场,赢得一个任意球.                   46'下半时开始1分钟，摩德里奇直传，迪马利亚禁区左侧小角度射门被穆斯莱拉扑出，C罗在门前13米处凌空抽射又被穆斯莱拉单手化解
49'皇家马德里球员本泽马拼抢犯规,对手获得控球权.                   46'下半时开始1分钟，摩德里奇直传，迪马利亚禁区左侧小角度射门被穆斯莱拉扑出，C罗在门前13米处凌空抽射又被穆斯莱拉单手化解
54'进球啦！！！皇家马德里球员本泽马大禁区中央右脚射门,球从右下角飞进球门,球进了!助攻的是迪马利亚. 加拉塔萨雷 0-2 皇家马德里.                   54'皇马第54分钟扩大比分，加拉塔萨雷后卫头球解围失误，迪马利亚凌空垫给本泽马，本泽马单刀突入禁区右侧距门14米处冷静推射入网，2比0，这是他54场欧冠第32球，超越伊布(95场31球)，升至冠军联赛射手榜第11位
60'加拉塔萨雷球员努恩库一脚直塞球给伊尔马兹,但是边裁举旗显示后者已经越位.                   60'第60分钟，C罗远射高出
60'皇家马德里球员C罗大禁区外尝试右脚射门,可惜皮球高出球门.给他传球的是迪马利亚.                   60'第60分钟，C罗远射高出
61'射门!!!皇家马德里球员C罗大禁区外左脚射门,被对方守门员横身扑出.给他传球的是摩德里奇.                   60'第60分钟，C罗远射高出
62'加拉塔萨雷换人,布鲁马换下贝塔尔                   60'第60分钟，C罗远射高出
63'进球啦！！！皇家马德里球员C罗球门线跟前左脚射门,球从中路偏上飞进球门,球进了! 加拉塔萨雷 0-3 皇家马德里.                   60'第60分钟，C罗远射高出
63'进球啦！！！皇家马德里球员C罗球门线跟前左脚射门,球从中路偏上飞进球门,球进了! 加拉塔萨雷 0-3 皇家马德里.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
64'皇家马德里换人,贝尔换下伊斯科                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'加拉塔萨雷球员阿姆拉巴特拼抢犯规,对手获得控球权.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'卡瓦哈尔为皇家马德里在右路,赢得一个任意球.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'黄牌！加拉塔萨雷球员阿姆拉巴特因为恶意犯规,被主裁判出示黄牌.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'射门!!!皇家马德里球员拉莫斯大禁区中央头球,被对方守门员横身扑出.给他传球的是贝尔.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'进球啦！！！皇家马德里球员C罗球门线跟前右脚射门,球从左下角飞进球门,球进了! 加拉塔萨雷 0-4 皇家马德里.                   63'布鲁马换下巴伊塔，但皇马第63分钟再添一分，迪马利亚禁区右侧反越位底线挑传，伊斯科另一侧底线头球回点，C罗中路距门3米处左脚凌空打进球门顶端，3比0，这是C罗效力皇马的第36个冠军杯进球，超越普斯卡什，在皇马历史上仅次于劳尔(66球)和迪斯蒂法诺(49球)
66'加拉塔萨雷球员阿姆拉巴特拼抢犯规,对手获得控球权.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
66'卡瓦哈尔为皇家马德里在右路,赢得一个任意球.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
66'黄牌！加拉塔萨雷球员阿姆拉巴特因为恶意犯规,被主裁判出示黄牌.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
66'射门!!!皇家马德里球员拉莫斯大禁区中央头球,被对方守门员横身扑出.给他传球的是贝尔.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
66'进球啦！！！皇家马德里球员C罗球门线跟前右脚射门,球从左下角飞进球门,球进了! 加拉塔萨雷 0-4 皇家马德里.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
67'加拉塔萨雷球员斯内德一脚直塞球给阿姆拉巴特,但是边裁举旗显示后者已经越位.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
69'加拉塔萨雷球员布鲁马一脚直塞球给伊尔马兹,但是边裁举旗显示后者已经越位.                   66'第66分钟，贝尔右侧开出任意球，拉莫斯在门前5米处头球被穆斯莱拉封出，C罗左侧凌空补射入网，4比0
73'射门!!!皇家马德里球员贝尔大禁区右侧左脚射门,被对方守门员横身扑出.给他传球的是本泽马.                   73'第73分钟，本泽马护球分到右侧，贝尔在门前13米处左脚抽射被穆斯莱拉封出
74'埃布将球处理出底线,皇家马德里获得角球.                   73'第73分钟，本泽马护球分到右侧，贝尔在门前13米处左脚抽射被穆斯莱拉封出
74'皇家马德里球员拉莫斯大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是迪马利亚.                   73'第73分钟，本泽马护球分到右侧，贝尔在门前13米处左脚抽射被穆斯莱拉封出
76'加拉塔萨雷球员阿姆拉巴特大禁区外右脚射门,被防守球员封堵.                   73'第73分钟，本泽马护球分到右侧，贝尔在门前13米处左脚抽射被穆斯莱拉封出
84'进球啦！！！加拉塔萨雷球员布鲁特大禁区中央右脚射门,球从左下角飞进球门,球进了!助攻的是阿姆拉巴特. 加拉塔萨雷 1-5 皇家马德里.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
85'贝尔为皇家马德里在右路,赢得一个任意球.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
85'加拉塔萨雷球员里埃拉拼抢犯规,对手获得控球权.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
85'黄牌！加拉塔萨雷球员里埃拉因为恶意犯规,被主裁判出示黄牌.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
86'加拉塔萨雷球员布鲁马拼抢犯规,对手获得控球权.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
86'卡瓦哈尔为皇家马德里赢得一个任意球.                   84'加拉塔萨雷第84分钟打进安慰球，阿姆拉巴特右路传中，布卢特前点距门6米处推进远角，1比5，这是皇马在冠军杯历史上的第400个失球
47'射门!!!皇家马德里球员迪马利亚球门左侧小角度左脚射门,被对方守门员横身扑出.给他传球的是摩德里奇.                   46'巴萨切尔西米兰皆出战]补时第1分钟，本泽马反击分球，C罗禁区左侧连过3人，在门前7米处左脚抽射入远角，6比1，这是C罗近20场欧冠第24球，他首次单场欧冠参与4球(3球1助攻)，第2次冠军联赛戴帽，仅次于戈麦斯、因扎吉和梅西(均为3次)
47'射门!!!皇家马德里球员C罗大禁区中央右脚射门,被对方守门员横身扑出.                   46'巴萨切尔西米兰皆出战]补时第1分钟，本泽马反击分球，C罗禁区左侧连过3人，在门前7米处左脚抽射入远角，6比1，这是C罗近20场欧冠第24球，他首次单场欧冠参与4球(3球1助攻)，第2次冠军联赛戴帽，仅次于戈麦斯、因扎吉和梅西(均为3次)
47'加拉塔萨雷球员伊尔马兹大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是阿姆拉巴特.                   46'巴萨切尔西米兰皆出战]补时第1分钟，本泽马反击分球，C罗禁区左侧连过3人，在门前7米处左脚抽射入远角，6比1，这是C罗近20场欧冠第24球，他首次单场欧冠参与4球(3球1助攻)，第2次冠军联赛戴帽，仅次于戈麦斯、因扎吉和梅西(均为3次)
49'斯内德为加拉塔萨雷在对方半场,赢得一个任意球.                   46'巴萨切尔西米兰皆出战]补时第1分钟，本泽马反击分球，C罗禁区左侧连过3人，在门前7米处左脚抽射入远角，6比1，这是C罗近20场欧冠第24球，他首次单场欧冠参与4球(3球1助攻)，第2次冠军联赛戴帽，仅次于戈麦斯、因扎吉和梅西(均为3次)
49'皇家马德里球员本泽马拼抢犯规,对手获得控球权.                   46'巴萨切尔西米兰皆出战]补时第1分钟，本泽马反击分球，C罗禁区左侧连过3人，在门前7米处左脚抽射入远角，6比1，这是C罗近20场欧冠第24球，他首次单场欧冠参与4球(3球1助攻)，第2次冠军联赛戴帽，仅次于戈麦斯、因扎吉和梅西(均为3次)
