5'后点阿紫把球解围出来                   5'第5分钟，马特-菲利普斯右路斜传，容东小禁区前头球破门因越位在先被判无效
49'直接是踢出了边线                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
49'西布朗右侧界外球，回给赫加齐                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
49'左侧在横敲给吉布斯，大范围转移                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
49'利维莫尔得球，在给身前的隆东                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
49'回敲后面给赫加齐，横敲罗德里格斯                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'低球直塞向前，给小禁区左侧                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'隆东左肋插上，领过来                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'卡希尔死死卡住了位置，倒地把球铲出底线                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'左侧角球，西布朗开起来                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'禁区内库尔图瓦双拳打出禁区                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'外围禁区前沿，利维莫尔凌空抽射，踢呲了                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
50'切尔西反击走起来                   47'利弗莫尔角球混战中射门偏出，赫加齐2分钟后的头球攻门也偏出
62'小禁区前沿阿隆索挡出                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'大脚开出危险区                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'右侧萨帕科斯塔得球，往前送一记直传                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'右侧阿扎尔把球拿到，遭到围堵，吉布斯把球破坏出去                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'右侧界外球，赫加齐后场断下来                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'转移到右侧给麦考利                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'接球大脚长甩                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
62'中圈附近被坎特拦截                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
63'身边分给小法，观察一下，向前一记美妙的直塞                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
63'大禁区前沿左侧，阿扎尔接球甩开防守                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
63'右脚瞄准了打，兜射弧线球，送入远角                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
63'阿扎尔梅开二度，，切尔西继续扩大分差                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
64'中圈附近小法潇洒的一脚直传，大禁区前沿左侧阿扎尔拍马赶到，停球甩开防守，右脚兜射美妙弧线，直入远角啊                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
64'小法助攻梅开二度，阿扎尔进球也是梅开二度                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
64'比赛继续，西布朗有点打不起精神了                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
64'左侧前场拿到定位球，巴里来主罚                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
64'一记弧线球传中，禁区前点卡希尔头球解围                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
65'双方在争第二点，裁判哨响，隆东犯规了                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
65'阿紫倒在禁区内                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
65'切尔西后场定位球                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
65'长传给到前场右侧小法，身前再送一记斜传                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
65'大禁区前沿莫拉塔把球停下来‘                   62'第62分钟，小法精准长传，阿扎尔禁区边缘扣过赫加齐后冷静射入右下角，4-0
