1'比赛开始了，波尔图开球                   1'第1分钟，两队远射没有太大威胁
74'波尔图用约塔替下布拉希米                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
74'阿尔维斯也替下师太                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
74'尤文继续猛攻，赫迪拉斜传到右侧                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
74'阿尔维斯在给身前皮亚察，横拨中路                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
74'皮亚尼奇挑传到左侧                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
75'桑德罗插上，挑传到禁区，后点，，又进了                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
75'尤文闪击，连续破网啊。。这次又是替补得分                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
75'刚刚上来的阿尔维斯，哇塞，阿莱格里什么情况，神奇换人吗                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
76'波尔图旧将桑德罗助攻，挑入禁区后点，找到另外一边的边卫，插上的阿尔维斯左脚垫射破网                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
76'波尔图的堤坝有要溃败的嫌疑啊                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
77'波尔图右侧给佩雷拉，大范围转移到左侧                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
77'拉云插上，斜吊禁区，直接被布冯收走                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
77'发球出来给到巴尔扎利，带球推进，给基耶利尼                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
77'斜传右侧皮亚察，回敲身后阿尔维斯                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
77'中路在给到赫迪拉，分到阿尔维斯，右侧传起来                   74'第74分钟，皮亚尼奇中路转移，阿莱士-桑德罗左路起球，阿尔维斯后点距门7米处胸部停球左脚铲射入远角，2比0，此时阿尔维斯仅出场80秒，而尤文两个进球仅间隔141秒
