1'上半场比赛开始！                   1'塞维利亚第1分钟展开积极攻势，雷耶斯禁区右侧拿球摔倒，裁判拒绝判罚极刑
25'塞维利亚另一侧获得角球机会                   24'塞维利亚第24分钟险些扳平，巴内加开出角球，科里乔维亚克远点10码处头球攻门被博伊科飞身救出
25'角球送中路                   24'塞维利亚第24分钟险些扳平，巴内加开出角球，科里乔维亚克远点10码处头球攻门被博伊科飞身救出
25'姆比亚的头球攻门将球顶偏                   24'塞维利亚第24分钟险些扳平，巴内加开出角球，科里乔维亚克远点10码处头球攻门被博伊科飞身救出
27'塞维利亚左路任意球快发                   24'塞维利亚第24分钟险些扳平，巴内加开出角球，科里乔维亚克远点10码处头球攻门被博伊科飞身救出
31'第聂伯罗禁区内拿球分到右路                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
31'边路起送后点                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
31'科诺普扬卡跟进的滑铲没有碰到球                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
31'这球思路还是对的                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
31'1-2！！！                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
31'巴卡！！                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
32'塞维利亚中场拿球送直塞，巴卡心领神会插上后到了禁区内，过掉门将推射空门得分                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
33'塞维利亚瞬间就将比分反超了                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
33'巴内加底线拿球                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
33'在后卫的干扰下，球最后碰到自己出了底线                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
34'特雷穆利纳斯左路起球被挡出                   31'第31分钟，雷耶斯直传，巴卡单刀晃过出击的博伊科射入空门，2-1
44'2-2-！！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
44'罗坦！！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
44'罗坦任意球直接攻门，球绕过人墙后打进近角！！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
44'罗坦的任意球几乎没有助跑                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
45'两队再一次回到同一起跑线上                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
45'第聂伯罗中场上抢的时候犯规                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
45'塞维利亚右路带球突破，摔倒                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
45'裁判没有吹                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
45'上半场补时2分钟！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'塞维利亚右路策动攻势                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'禁区内突破后下底没有传出来                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
47'科里乔维亚克中场拦截的时候犯规                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
47'科里乔维亚克得到一张黄牌！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
47'卡利尼奇争抢的时候有一个抬肘的动作                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
47'卡利尼奇也是得到一张黄牌！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'下半场比赛开始！                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'下半场由第聂伯罗开球                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'第聂伯罗右路起球送禁区                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'塞维利亚将球解围出了边线                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
46'右路，第聂伯罗起球                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
47'经过几次争抢后被塞维利亚解围出禁区                   44'第聂伯罗第44分钟追平，罗坦左路25码处任意球直接射入近角，2-2
70'禁区内，马特乌斯抢位置的时候撞倒对方                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
70'裁判没有判罚                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
71'慢动作来看，裁判的吹罚比较准                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
71'贝祖斯中场上抢犯规                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
71'贝祖斯得到一张黄牌！                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
72'马托斯中场拦截的时候犯规                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
72'这个动作稍微大了一点点                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
73'2-3！！！                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
73'巴卡！！                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
73'打了一个回头啊                   70'第70分钟，比托洛禁区左侧在马特乌斯防守下摔倒，英格兰裁判阿特金森拒绝判罚点球
89' 塞维利亚换人，巴内加下                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
89'倒地的是马特乌斯                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
89'马特乌斯之前争抢头球的时候撞倒头                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
90'马特乌斯也是被担架抬出场外                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
90'第聂伯罗这边已经没人可以换了                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
90'要10打11了                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
90'第聂伯罗获得角球机会                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
91'角球送前点被顶了出去                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
91'第聂伯罗继续角球机会                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
91'还是送前点，还是被顶出                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
91'第三次角球还是前点                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
91'塞维利亚再次拿到第一点                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
92'下半场有4分钟的补时                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
92'塞维利亚这边也有球员受伤倒地                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
92'问题不大                   89'第89分钟，马特乌斯在周边无人的情况下突然倒地，随后队友和裁判紧急呼叫队医入场救治，他被担架抬出后立即送医，场边球迷响起鼓励掌声，第聂伯罗仅剩下10人应战
