37'塔利斯卡直接打门，张思鹏半球托出横梁                   37'第37分钟，广州恒大角球传中，塔利斯卡头球摆渡，张成林凌空抽射破门
54'保利尼奥断球                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'推进                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'交给塔利斯卡，分左侧的于汉超                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'直传                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
54'塔利斯卡想人球分过                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'没有成功                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'张思鹏将球没收                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'张思鹏开大脚                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'耶拉维奇控制下来                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'郑凯木的转移找到了伊力哈木江                   52'第7分钟，广州恒大连续传球配合制造威胁，郜林凌空抽射被后卫挡出
55'没有成功                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
55'张思鹏将球没收                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
55'张思鹏开大脚                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
55'耶拉维奇控制下来                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
55'郑凯木的转移找到了伊力哈木江                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'斯蒂夫准备上场                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'塔利斯卡控球，保利尼奥回做                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'郑智分右侧的于汉超                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'交给塔利斯卡                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'送中路被拦截                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
57'但郑智反断送给于汉超                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'于汉超搓起来，张思鹏出击将球抱住                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'张恩鹏长传上来，耶拉维奇头球后蹭                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'邓涵文将球解围出边线                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'贵州恒丰换人，9号斯蒂夫换下了11号耶拉维奇                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'这个换人令人不解                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
58'可能耶拉维奇已经拼尽力了                   55'第10分钟，塔利斯卡行进过程中突然射门，球被张思鹏倒地侧身扑出
63'郜林接应交给阿兰                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
63'斯蒂夫护球，被张成林撞倒                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
63'阿兰出言不逊吃到黄牌                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
64'林隆昌长传上来，郑智顶到第一下                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
64'裁判补吹对方越位                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
64'保利尼奥接应，在观察，分左侧的李学鹏                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
64'回传给保利尼奥                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
64'李学鹏再拿球，交给冯潇霆                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'长传阿兰一漏                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'保利尼奥得球到三角                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'塔利斯卡推射，被倒地的杨挺挡出                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'郑智控球，转移给冯潇霆，直传，唐鑫铲断                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'伊力哈木江带球推进交给斯蒂夫                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
65'斯蒂夫没有停好，球出边线                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
66'广州恒大换人，4号徐新换下了29号郜林                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
66'塔利斯卡控球，转身，保利尼奥接应                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
66'保利尼奥远射，没有打上力量                   63'第18分钟，贵州恒丰反击，范云龙禁区外远射，球击中横梁立柱交汇处弹出，耶拉维奇头球补射，球被曾诚没收
73'张思鹏交给林隆昌                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
73'杨挺接应，交给博利                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
73'博利回传力量小了                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
73'保利尼奥单刀，不过犹豫了，盘过了张思鹏，但自己没有追上来                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
73'外围塔利斯卡远射                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
74'世界波进球！                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
74'于汉超禁区前沿横拔，塔利斯卡左脚搓弧线球，球进！                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
74'这球是锁定胜局了                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
76'贵州恒丰右侧的任意球机会                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
76'范云龙发角球，保利尼奥头球解围                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
76'闵俊麟外围远射，打高了                   73'第28分钟，贵州恒丰角球进攻，耶拉维奇前点甩头攻门，球被后卫挡出
81'邓涵文被撞倒                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'保利尼奥控球，分左侧的李学鹏                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'交给阿兰                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'回做，郑智交给冯潇霆                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'回传给郑智                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'交给张成林                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'冯潇霆控球                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'交给郑智，分给徐新                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'交给郑智                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
82'交给于汉超                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
83'双方换人                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
84'贵州恒丰用15号张萌祺换下了6号范云龙                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
84'阿兰的远射，打高了                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
84'广州恒大换人，17号杨立瑜换下了7号阿兰                   81'第36分钟，广州恒大获得禁区前任意球，塔利斯卡弧线球射门被张思鹏双拳挡出
83'双方换人                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
84'贵州恒丰用15号张萌祺换下了6号范云龙                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
84'阿兰的远射，打高了                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
84'广州恒大换人，17号杨立瑜换下了7号阿兰                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
86'恒丰左侧的界外球                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
86'唐鑫掷进禁区                   83'第38分钟，贵州恒丰打出快速反击，耶拉维奇小角度抽射被曾诚挡出，球刚好来到范云龙脚下，后者重炮轰门再射，又被曾诚挡出
88'郑智分右侧的于汉超                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
88'回给郑智，不过被抢断                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
88'斯蒂夫被撞倒                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
88'闵俊麟的直传给大了                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
89'斯蒂夫推进，打门不进，曾诚将球拿住                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
89'斯蒂夫带球一扣，再一捅被曾诚挡出                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
89'邓涵文回来手球吗                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
90'看看VAR的判决                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
90'曾诚与斯蒂夫相撞有受伤                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
90'马宁与VAR在沟通                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'下半场补时3分钟                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'马宁听了很久，让恒丰发界外球                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'唐鑫掷还给曾诚                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'曾诚发出来                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'闵俊麟将球端上来                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'斯蒂夫自己打门没有打上力量                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
91'曾诚长传上来                   88'第43分钟，郑智送出斜塞，保利尼奥前插射门被张思鹏挡出，塔利斯卡补射击中立柱弹出
46'李学鹏的挑传，塔利斯卡脚后跟传给郜林                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'直接远射，没有抽起来                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'阿兰加速下底传中，杨挺顶出边线                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'上半场比赛结束！                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'下半场比赛开始                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'贵州恒丰开球                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'恒大断球                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'塔利斯卡断球，调整后左脚旋远角，打飞了                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
46'张思鹏发门球                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'保利尼奥先顶了下                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'邓涵文大脚开上来                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'林隆昌头球回顶有点小                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'张思鹏抢在郜林之前将球没收                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'长传上来                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
47'找伊力哈木江，邓涵文抢先解围出边线                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'唐鑫交给伊力哈木江，回给唐鑫                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'传中，范云龙停球，被李学鹏解围                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'杨挺控球，交给范云龙                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'一弹，李学鹏将球解围出边线                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'好了，斯蒂夫准备上场                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'保利尼奥抢断                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
48'于汉超回接交给李学鹏                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'推进上来交给郜林                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'回给于汉超，交给保利尼奥，分边右侧的邓涵文                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'交给保利尼奥                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'阿兰出来接应交给保利尼奥，短传，郜林跑过了                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'张成林中场顶到第一点                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
49'唐鑫掷界外球                   46'1分钟后，保利尼奥禁区内拿球无私回做，塔利斯卡迎球低射，球被后卫挡出
73'张思鹏交给林隆昌                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
73'杨挺接应，交给博利                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
73'博利回传力量小了                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
73'保利尼奥单刀，不过犹豫了，盘过了张思鹏，但自己没有追上来                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
73'外围塔利斯卡远射                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
74'世界波进球！                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
74'于汉超禁区前沿横拔，塔利斯卡左脚搓弧线球，球进！                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
74'这球是锁定胜局了                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
76'贵州恒丰右侧的任意球机会                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
76'范云龙发角球，保利尼奥头球解围                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
76'闵俊麟外围远射，打高了                   73'第73分钟，凯文·博力回传球力量过轻，保利尼奥断球形成单刀，但是过门将时，被张思鹏阻挡
84'贵州恒丰用15号张萌祺换下了6号范云龙                   84'第84分钟，阿兰带球突破弧线球远射将球射高
84'阿兰的远射，打高了                   84'第84分钟，阿兰带球突破弧线球远射将球射高
84'广州恒大换人，17号杨立瑜换下了7号阿兰                   84'第84分钟，阿兰带球突破弧线球远射将球射高
86'恒丰左侧的界外球                   84'第84分钟，阿兰带球突破弧线球远射将球射高
86'唐鑫掷进禁区                   84'第84分钟，阿兰带球突破弧线球远射将球射高
87'斯蒂夫回出来，张萌祺远射打高                   84'第84分钟，阿兰带球突破弧线球远射将球射高
87'闵俊麟的直传，冯潇霆保护下来                   84'第84分钟，阿兰带球突破弧线球远射将球射高
87'徐新的长传，前场没人                   84'第84分钟，阿兰带球突破弧线球远射将球射高
87'张思鹏的长传                   84'第84分钟，阿兰带球突破弧线球远射将球射高
89'斯蒂夫推进，打门不进，曾诚将球拿住                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
89'斯蒂夫带球一扣，再一捅被曾诚挡出                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
89'邓涵文回来手球吗                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
90'看看VAR的判决                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
90'曾诚与斯蒂夫相撞有受伤                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
90'马宁与VAR在沟通                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'下半场补时3分钟                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'马宁听了很久，让恒丰发界外球                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'唐鑫掷还给曾诚                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'曾诚发出来                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'闵俊麟将球端上来                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'斯蒂夫自己打门没有打上力量                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
91'曾诚长传上来                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
92'保利尼奥分左侧的于汉超                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
92'晃动，回传给徐新，转移给李学鹏                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
92'球出边线                   89'第89分钟，斯蒂夫禁区内突破扣过冯潇霆后射门，球疑似打在邓涵文手臂上
