4'国际米兰球员阿尔瓦雷斯大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   4'开场4分钟，里卡多-阿尔瓦雷斯转身距门28米处左脚低射偏出右门柱
59'P-阿尔瓦雷斯为卡塔尼亚赢得一个任意球.                   56'国米第56分钟扩大优势，若纳坦右路直塞，帕拉西奥禁区右侧传中，长友佑都在门前5米处冲顶破门，2比0
59'国际米兰球员帕拉西奥在禁区内摔倒了,但裁判判他假摔！                   56'国米第56分钟扩大优势，若纳坦右路直塞，帕拉西奥禁区右侧传中，长友佑都在门前5米处冲顶破门，2比0
63'卡塔尼亚球员莱托大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是卡斯特罗.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
64'蒙松为卡塔尼亚在左路,赢得一个任意球.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
64'国际米兰球员瓜林拼抢犯规,对手获得控球权.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
65'卡塔尼亚球员塔赫特西迪斯拼抢犯规,对手获得控球权.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
65'瓜林为国际米兰在对方半场,赢得一个任意球.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
66'安杜哈尔为卡塔尼亚赢得一个任意球.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
66'国际米兰球员帕拉西奥拼抢犯规,对手获得控球权.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
66'黄牌！卡塔尼亚球员安杜哈尔因为恶意犯规,被主裁判出示黄牌.                   63'第63分钟，卡斯特罗传球，莱托禁区左侧射门偏出近门柱
70'卡塔尼亚球员蒙松大禁区左侧尝试左脚射门,可惜皮球稍稍偏出了右球门.                   70'第70分钟，蒙松禁区左侧射门偏出远门柱
72'卡塔尼亚球员杜卡拉拼抢犯规,对手获得控球权.                   70'第70分钟，蒙松禁区左侧射门偏出远门柱
72'长友佑都为国际米兰赢得一个任意球.                   70'第70分钟，蒙松禁区左侧射门偏出远门柱
72'黄牌！卡塔尼亚球员杜卡拉因为恶意犯规,被主裁判出示黄牌.                   70'第70分钟，蒙松禁区左侧射门偏出远门柱
76'卡塔尼亚球员卡斯特罗大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是博格西奥.                   76'第76分钟，贝赫西奥中路横敲，卡斯特罗禁区右侧抽射高出
78'国际米兰球员帕拉西奥一脚直塞球给贝尔福迪,但是边裁举旗显示后者已经越位.                   76'第76分钟，贝赫西奥中路横敲，卡斯特罗禁区右侧抽射高出
79'卡塔尼亚球员卡斯特罗一脚直塞球给博格西奥,但是边裁举旗显示后者已经越位.                   76'第76分钟，贝赫西奥中路横敲，卡斯特罗禁区右侧抽射高出
80'进球啦！！！国际米兰球员阿尔瓦雷斯大禁区左侧左脚射门,球从右下角飞进球门,球进了!助攻的是长友佑都. 卡塔尼亚 0-3 国际米兰.                   80'第80分钟，长友佑都传球，阿尔瓦雷斯连续过人突入禁区左侧，在门前12米处左脚推射入右下角，3比0
83'卡塔尼亚球员蒙松手球犯规,对手获得球权.                   80'第80分钟，长友佑都传球，阿尔瓦雷斯连续过人突入禁区左侧，在门前12米处左脚推射入右下角，3比0
83'国际米兰换人,华莱士换下若纳坦                   80'第80分钟，长友佑都传球，阿尔瓦雷斯连续过人突入禁区左侧，在门前12米处左脚推射入右下角，3比0
