7'亨特拉尔出来接球分给右路的萨姆，萨姆尝试左脚打门，打飞得很离谱！                   7'第7分钟，德拉克斯勒传球，萨姆右路远射偏出远角
40'萨姆中路分左边力量小了，福克斯的下底传中没有踢上力量                   37'切尔西第37分钟险些扩大比分，伊万诺维奇禁区右侧回传，无人防守的法布雷加斯点球点附近射门打飞
45'奥戈长传交给萨姆，，博阿滕接应横敲边鼓中路的梅耶尔                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
45'梅耶尔回传给博阿滕，博阿滕再传禁区被特里解围                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
45'阿扎尔左路的传球被艾汗拦截                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
46'德拉克斯勒有机会，带球连续突破到禁区左侧，近距离起脚任射打偏了！                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
46'上半场比赛补时1分钟                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
46'切尔西是松得有点过了，要提起精神来了                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
46'上半场比赛结束！                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
46'下半场比赛由沙尔克04中圈开球                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
48'博阿滕分给福克斯，福克斯又回传后场                   45'沙尔克第45分钟险些扳平比分，奥戈传球，德拉克斯勒面对4名切尔西防守球员突破至小禁区前射门偏出右侧立柱
48'博阿滕分给福克斯，福克斯又回传后场                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
49'阿扎尔左路横带交给威廉                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
49'威廉下底传中，前点德罗巴来迟半步未能碰到皮球                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
50'德拉克斯勒回来接应，交给博阿滕，球差点被断                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
50'萨姆右路得球分给更边上的霍格尔传中被拦截                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
51'阿扎尔后场带球变向过人，萨姆阻挡犯规                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
51'法布雷加斯分边右路，威廉弧线球传中被诺伊施泰特踢出边线                   48'3分钟后，法布雷加斯传球，伊万诺维奇禁区右侧小角度射门被费尔曼扑出
59'沙尔克的反击，背身接球的亨特拉尔被特里撞倒                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
59'特里在裁判吹哨后将球踢走，吃到一张黄牌！                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
60'德罗巴的单刀机会，法布雷加斯长传到禁区前沿，德罗巴得球趟得有点大，小角度打门稍稍偏出门柱！                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
60'德罗巴右路得球，绕了一圈再下底传中打在博阿滕身上出底线                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
61'阿扎尔的角球被艾汗头球顶出禁区                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
61'沙尔克04断球，反击交给了亨特拉尔                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
62'亨特拉尔扳平了比分                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
62'德拉克斯勒后场断了法布雷加斯的球前传交给亨特拉尔，亨特拉尔带球进了禁区右脚打球门右下角球进！                   59'第59分钟，特里对亨特拉尔犯规后禁区前劲射破门被判无效，切尔西队长被黄牌警告
49'阿扎尔左路横带交给威廉                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
49'威廉下底传中，前点德罗巴来迟半步未能碰到皮球                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
50'德拉克斯勒回来接应，交给博阿滕，球差点被断                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
50'萨姆右路得球分给更边上的霍格尔传中被拦截                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
51'阿扎尔后场带球变向过人，萨姆阻挡犯规                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
51'法布雷加斯分边右路，威廉弧线球传中被诺伊施泰特踢出边线                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
52'切尔西前场右路的三角短传，伊万诺维奇没有越位                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
52'伊万诺维奇禁区右侧小角度打门被法赫曼封堵                   49'沙尔克04第62分钟扳平比分，法布雷加斯中场被抢断，德拉克斯勒突破传球，亨特拉尔突入禁区边缘内面对卡希尔劲射左下角入网，1-1
70'德拉克斯勒中路的转身摆脱，跑动中一脚打门打得太正了，库尔图瓦将球扑出！                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
70'福克斯左路套上传中，威廉放铲将对方铲倒                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
70'主裁判给了威廉一张黄牌！                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
71'沙尔克04获得一个对方禁区左边缘上的一个任意球！                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
71'下半场比赛进行了25分钟，双方打成1：1                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
71'福克斯传后点，卡希尔争到第一点                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
72'切尔西准备换上两名前锋，迭戈-科斯塔和雷米准备上场                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
73'德拉克斯勒左路一顺，球被卡希尔踢出底线                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
73'沙尔克04换人，13号楚波莫廷换下了7号梅耶尔！                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
73'切尔西这边德罗巴与威廉下，迭戈-科斯塔和雷米上场！                   70'第70分钟，德拉克斯勒禁区前劲射被库尔图瓦扑出
76'奥斯卡任意球传到门前，门将打空了，雷米小禁区内得球发力打门被后卫门线救险！                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
76'阿扎尔来到右路拿球交给伊万诺维奇                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
77'伊万诺维奇突进被回防的亨特拉尔拉倒                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
77'慢镜看到，刚才门线救险的是诺伊施泰特！                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
77'沙尔克04换人，27号巴内塔替下18号萨姆                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
78'法布雷加斯任意球传到禁区，第一被奥戈头球解围                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
79'穆里尼奥脸色很难看了，切尔西这是给自己添乱                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
79'伊万诺维奇后场争顶时犯规                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
79'福克斯斜吊后点，菲利佩头球解围                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
79'沙尔克04前场反抢，德拉克斯勒下底传中传过了                   76'第76分钟，法布雷加斯左路任意球传中，费尔曼出击失误，雷米远点小禁区边缘外的射门被诺伊施泰特在空门前封堵解围
46'德拉克斯勒有机会，带球连续突破到禁区左侧，近距离起脚任射打偏了！                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
46'上半场比赛补时1分钟                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
46'切尔西是松得有点过了，要提起精神来了                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
46'上半场比赛结束！                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
46'下半场比赛由沙尔克04中圈开球                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
48'博阿滕分给福克斯，福克斯又回传后场                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
49'阿扎尔左路横带交给威廉                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
49'威廉下底传中，前点德罗巴来迟半步未能碰到皮球                   46'1分钟后，法布雷加斯斜传，阿扎尔小禁区边缘凌空铲射被费尔曼神勇扑出
90'下半场比赛补时3分钟                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
90'伊万诺维奇右路的传中被奥巴西拦截出底线                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
90'法布雷加斯角球传中，艾汗头球解围                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
91'阿扎尔左路带球送到禁区，传到队友身后了                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
92'本组另一场比赛，马里博尔扳平了比分！                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
92'阿扎尔边路带球内切送后点，过不了诺伊施泰特                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
93'全场比赛结束！                   90'第90分钟，法布雷加斯开出角球，特里头球攻门又被对方门线解围
