4'射门!!!切尔西球员兰帕德大禁区外右脚射门,被对方守门员横身扑出.                   4'第4分钟，马塔传球，兰帕德25码处射门被瓦克里克没收
41'黄牌！切尔西球员卡希尔因为恶意犯规,被主裁判出示黄牌.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
43'切尔西球员马林拼抢犯规,对手获得控球权.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
43'胡斯堡为布拉格斯巴达在右路,赢得一个任意球.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
44'卡希尔将球处理出底线,布拉格斯巴达获得角球.                   41'第41分钟，马林传球失误，卡希尔铲倒拉法塔被罚黄牌
48'布拉格斯巴达球员克雷伊奇大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是马捷约夫斯基.                   48'第48分钟，克雷奇禁区前射门偏出
49'马林为切尔西在左路,赢得一个任意球.                   48'第48分钟，克雷奇禁区前射门偏出
49'布拉格斯巴达球员Lukas Vacha拼抢犯规,对手获得控球权.                   48'第48分钟，克雷奇禁区前射门偏出
58'切尔西球员兰帕德大禁区外尝试右脚射门,可惜皮球高出右上角球门.给他传球的是托雷斯.                   58'第58分钟，托雷斯传球，兰帕德禁区弧内抽射偏出
61'切尔西球员马林大禁区右侧右脚射门,被防守球员封堵.给他传球的是托雷斯.                   58'第58分钟，托雷斯传球，兰帕德禁区弧内抽射偏出
68'切尔西球员托雷斯大禁区中央尝试头球,可惜皮球高出球门.给他传球的是马塔.                   68'第68分钟，胡斯鲍尔对拉米雷斯犯规被罚黄牌，马塔右路任意球传中，托雷斯点球点上头球攻门偏出
68'切尔西换人,贝纳永换下马林                   68'第68分钟，胡斯鲍尔对拉米雷斯犯规被罚黄牌，马塔右路任意球传中，托雷斯点球点上头球攻门偏出
70'射门!!!切尔西球员兰帕德大禁区中央头球,被对方守门员横身扑出.给他传球的是马塔.                   68'第68分钟，胡斯鲍尔对拉米雷斯犯规被罚黄牌，马塔右路任意球传中，托雷斯点球点上头球攻门偏出
71'切尔西球员托雷斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   68'第68分钟，胡斯鲍尔对拉米雷斯犯规被罚黄牌，马塔右路任意球传中，托雷斯点球点上头球攻门偏出
70'射门!!!切尔西球员兰帕德大禁区中央头球,被对方守门员横身扑出.给他传球的是马塔.                   70'第70分钟，马塔传中，兰帕德头球攻门被没收
71'切尔西球员托雷斯大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.                   70'第70分钟，马塔传中，兰帕德头球攻门被没收
82'切尔西换人,奥斯卡换下马塔                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
82'进球啦！！！切尔西球员奥斯卡大禁区中央左脚射门,球从左下角飞进球门,球进了!助攻的是阿扎尔. 布拉格斯巴达 0-1 切尔西.                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
84'射门!!!切尔西球员托雷斯大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是贝纳永.                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
84'瓦茨利克将球处理出底线,切尔西获得角球.                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
85'阿兹皮里库塔将球处理出底线,布拉格斯巴达获得角球.                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
85'布拉格斯巴达换人,贝德纳换下胡斯堡                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
85'布拉格斯巴达球员斯维迪克大禁区中央尝试头球,可惜皮球稍稍高出球门.给他传球的是马捷约夫斯基.                   82'切尔西第82分钟打破僵局，阿扎尔传球，奥斯卡突入禁区边缘内左脚推射左下角入网
84'射门!!!切尔西球员托雷斯大禁区左侧左脚射门,被对方守门员横身扑出.给他传球的是贝纳永.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
84'瓦茨利克将球处理出底线,切尔西获得角球.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
85'阿兹皮里库塔将球处理出底线,布拉格斯巴达获得角球.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
85'布拉格斯巴达换人,贝德纳换下胡斯堡                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
85'布拉格斯巴达球员斯维迪克大禁区中央尝试头球,可惜皮球稍稍高出球门.给他传球的是马捷约夫斯基.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
87'马捷约夫斯基为布拉格斯巴达在对方半场,赢得一个任意球.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
87'切尔西球员拉米雷斯拼抢犯规,对手获得控球权.                   84'第84分钟，贝纳永传球，托雷斯左路禁区边缘左脚抽射被瓦克里克扑出近角
89'切尔西球员拉米雷斯大禁区外尝试右脚射门,可惜皮球高出右上角球门.                   89'第89分钟，拉米雷斯远射偏出
90'+3'下半场结束,布拉格斯巴达 0-1 切尔西                   89'第89分钟，拉米雷斯远射偏出
